Date,Open,High,Low,Close,Volume
2022-10-17,20595,20595,19945,19960,735148
2022-10-18,19115,19865,18845,18875,4398472
2022-10-19,19500,19530,18350,19485,1376497
2022-10-20,19755,20800,19570,20395,2432175
2022-10-21,20450,20670,20000,20475,6887865
2022-10-24,19600,19700,18895,19105,3788194
2022-10-25,19145,19380,18715,19150,2735075
2022-10-26,19150,19400,18920,19350,1285137
2022-10-27,18890,19105,18500,18500,794305
2022-10-28,18630,19045,18455,19020,1442381
2022-10-31,18565,18950,18415,18415,1723556
2022-11-01,18540,18715,18300,18400,1598046
2022-11-02,18725,18940,18600,18740,2634157
2022-11-03,19525,19635,19000,19280,2266342
2022-11-04,19600,19970,19265,19320,3176615
2022-11-07,19355,19355,18855,18855,1853464
2022-11-08,18765,18765,17900,17915,825928
2022-11-09,17900,18260,17790,17995,571821
2022-11-10,18485,18715,18215,18685,1116929
2022-11-11,17200,17200,16385,16475,1318387
2022-11-14,16525,16960,16505,16855,938935
2022-11-15,16815,16815,15790,15790,959784
2022-11-16,15715,16165,15680,15960,1477680
2022-11-17,16520,16520,15955,16295,1282974
2022-11-18,16225,16710,16015,16700,5742317
2022-11-21,16705,17520,16620,17450,1697153
2022-11-22,17885,17925,17370,17890,2498471
2022-11-23,17500,17525,16940,16995,7168548
2022-11-24,16805,16825,16275,16400,3909360
2022-11-25,16555,16860,16485,16860,6498934
2022-11-28,17200,17745,17035,17645,1494121
2022-11-29,17435,17900,16850,16965,2183348
2022-11-30,17125,17400,16910,16935,1734063
2022-12-01,16110,16395,15840,16265,7100944
2022-12-02,16455,16995,16420,16990,1197819
2022-12-05,17160,17160,16475,16780,3438274
2022-12-06,16810,17540,16800,17540,769841
2022-12-07,17790,17875,17185,17550,3192004
2022-12-08,17610,17610,17350,17570,1688529
2022-12-09,17600,17615,17040,17215,1427218
2022-12-12,17620,17705,17385,17695,843562
2022-12-13,17435,17825,17385,17570,649425
2022-12-14,17470,17470,16735,16790,1434043
2022-12-15,17175,17490,16840,17425,544588
2022-12-16,18225,18225,17645,17890,435844
2022-12-19,17625,17990,17455,17800,183904
2022-12-20,17830,18690,17830,18600,141443
2022-12-21,18205,18555,18055,18380,41174
2022-12-22,17970,18030,17400,17415,73999
2022-12-23,18180,18790,18100,18790,220414
2022-12-26,18685,19075,18100,18160,317517
2022-12-27,17990,18030,17510,17575,538324
2022-12-28,17895,18765,17880,18595,156348
