Date,Value
2025-03-10,6480.17
2025-03-11,6714.85
2025-03-12,6537.89
2025-03-13,6722.8
2025-03-14,6351.57
2025-03-17,6136.26
2025-03-18,6099.49
2025-03-19,6277.39
2025-03-20,6579.07
2025-03-21,6803.36
2025-03-24,6683.75
2025-03-25,6843.81
2025-03-26,6744.14
2025-03-27,6956.93
2025-03-28,7255.3
2025-03-31,7713.6
2025-04-01,7226.04
2025-04-02,7445.52
2025-04-03,7491.76
2025-04-04,7318.82
2025-04-07,8225.07
2025-04-08,7866.08
2025-04-09,8390.29
2025-04-10,7252.04
2025-04-11,7068.19
2025-04-14,6713.74
2025-04-15,6709.47
2025-04-16,7091.31
2025-04-17,6825.25
2025-04-18,6702.58
2025-04-21,6769.72
2025-04-22,6774.74
2025-04-23,6453.29
2025-04-24,6523.59
2025-04-25,6442.82
2025-04-28,6673.67
2025-04-29,6509.71
2025-04-30,6730.43
2025-05-02,6552.84
2025-05-07,6656.01
2025-05-08,6550.15
2025-05-09,6746.65
2025-05-12,6678.45
2025-05-13,6520.94
2025-05-14,6487.25
2025-05-15,6611.5
2025-05-16,6782.88
2025-05-19,6983.88
2025-05-20,7038.83
2025-05-21,6846.06
2025-05-22,6904.17
2025-05-23,6899.5
2025-05-26,6729.83
2025-05-27,6561.02
2025-05-28,6524.84
2025-05-29,6462.5
2025-05-30,6430.14
2025-06-02,6313.9
2025-06-04,6249.74
2025-06-05,6170.58
2025-06-09,5987.71
2025-06-10,5809.83
2025-06-11,5526.56
2025-06-12,5529.48
2025-06-13,5872.25
2025-06-16,5798.24
2025-06-17,5838.05
2025-06-18,5785.4
2025-06-19,5730.74
2025-06-20,5536.78
2025-06-23,5718.57
2025-06-24,5407.26
2025-06-25,5445.63
2025-06-26,5595.9
2025-06-27,5678.15
2025-06-30,5688.83
2025-07-01,5716.85
2025-07-02,5616.98
2025-07-03,5428.5
2025-07-04,5744.01
2025-07-07,5652.96
2025-07-08,5622.16
2025-07-09,5531.69
2025-07-10,5390.93
2025-07-11,5338.98
2025-07-14,5370.74
2025-07-15,5056.8
2025-07-16,5068.25
2025-07-17,4887.27
2025-07-18,4831.6
2025-07-21,4824.57
2025-07-22,4942.63
2025-07-23,4885.31
2025-07-24,4902.61
2025-07-25,4977.48
2025-07-28,4941.43
2025-07-29,4996.17
2025-07-30,5028.88
2025-07-31,4971.66
2025-08-01,5449.54
2025-08-04,5261.02
2025-08-05,5009.39
2025-08-06,4943.17
2025-08-07,4968.22
2025-08-08,4919.06
2025-08-11,4842.79
2025-08-12,4944.36
2025-08-13,4737.56
2025-08-14,4736.93
2025-08-18,4915.58
2025-08-19,5117.59
2025-08-20,5219.63
2025-08-21,5267.56
2025-08-22,5205.67
2025-08-25,4945.94
2025-08-26,4920.43
2025-08-27,4926.52
2025-08-28,4993.79
2025-08-29,5066.15
2025-09-01,5169.61
2025-09-02,5056.11
2025-09-03,5057.12
2025-09-04,4938.93
2025-09-05,4841.63
2025-09-08,4756.47
2025-09-09,4750.49
2025-09-10,4666.96
2025-09-11,4619.53
2025-09-12,4403.05
2025-09-15,4378.98
2025-09-16,4402.4
2025-09-17,4478.47
2025-09-18,4372.36
2025-09-19,4289.44
2025-09-22,4114.5
2025-09-23,4184.92
2025-09-24,4330.97
2025-09-25,4442.65
2025-09-26,4571.77
2025-09-29,4439.05
2025-09-30,4506.79
2025-10-01,4485.21
2025-10-02,4415.81
2025-10-10,4424.41
2025-10-13,4415.66
2025-10-14,4539.96
2025-10-15,4408.79
2025-10-16,4374.3
2025-10-17,4283.75
2025-10-20,4097.37
2025-10-21,4090.35
2025-10-22,4004.66
2025-10-23,4107.9
2025-10-24,3971.9
2025-10-27,3676.9
2025-10-28,3676.1
2025-10-29,3721.24
2025-10-30,3795.19
2025-10-31,3710.78
2025-11-03,3532.17
2025-11-04,3340.36
2025-11-05,3583.88
2025-11-06,3552.46
2025-11-07,3771.61
2025-11-10,3729.57
2025-11-11,3752.6
2025-11-12,3469.89
2025-11-13,3343.55
2025-11-14,3516.76
2025-11-17,3459.61
2025-11-18,3657.37
2025-11-19,3746.33
2025-11-20,3510.24
2025-11-21,3758.93
2025-11-24,3895.53
2025-11-25,3900.95
2025-11-26,3696.35
2025-11-27,3675.17
2025-11-28,3352.36
2025-12-01,3231.97
2025-12-02,3254.04
2025-12-03,3259.85
2025-12-04,3315.98
2025-12-05,3431.37
2025-12-08,3319.98
2025-12-09,3315.74
2025-12-10,3286.92
2025-12-11,3343.62
2025-12-12,3385.63
2025-12-15,3402.34
2025-12-16,3573.55
2025-12-17,3616.76
2025-12-18,3748.94
2025-12-19,3590.24
2025-12-22,3515.69
2025-12-23,3575.54
2025-12-24,3624.94
2025-12-26,3521.06
2025-12-29,3443.55
2025-12-30,3541.99
2026-01-02,3364.86
2026-01-05,3263.54
2026-01-06,3256.82
2026-01-07,3336.18
2026-01-08,3339.21
2026-01-09,3328.42
2026-01-12,3356.51
2026-01-13,3349.5
2026-01-14,3424.65
2026-01-15,3359.39
2026-01-16,3267.97
2026-01-19,3212.76
2026-01-20,3229.18
2026-01-21,3516.06
2026-01-22,3286.89
2026-01-23,2983.84
2026-01-26,2320.51
2026-01-27,2181.73
2026-01-28,1876.94
2026-01-29,1761.69
2026-01-30,1850.87
2026-02-02,2047.75
2026-02-03,1888.8
2026-02-04,1907.81
2026-02-05,2063.37
2026-02-06,2217.08
2026-02-09,1991.21
2026-02-10,2062.72
2026-02-11,2075.71
2026-02-12,2005.99
2026-02-13,2078.94
2026-02-19,1779.46
2026-02-20,1814.98
2026-02-23,1856.46
2026-02-24,1813.52
2026-02-25,1799.26
2026-02-26,1671.13
2026-02-27,1635.41
2026-03-03,1805.76
2026-03-04,2347.43
2026-03-05,1741.1
2026-03-06,1518.41
2026-03-09,1624.42
2026-03-10,1535.21
2026-03-11,1633.57
2026-03-12,1605.64
2026-03-13,1589.83
2026-03-16,1645.17
2026-03-17,1641.72
2026-03-18,1537.13
2026-03-19,1614.26
2026-03-20,1552.37
2026-03-23,1727.19
2026-03-24,1641.82
2026-03-25,1530.64
2026-03-26,1605.18
2026-03-27,1570.06
2026-03-30,1671.84
2026-03-31,1849.32
2026-04-01,1647.34
2026-04-02,1832.85
2026-04-03,1840.55
2026-04-06,1905.62
2026-04-07,1920.13
2026-04-08,1694.94
2026-04-09,1755.14
2026-04-10,1705.97
2026-04-13,1716.85
2026-04-14,1682.81
2026-04-15,1567.16
2026-04-16,1538.57
2026-04-17,1547.32
2026-04-20,1516.25
2026-04-21,1490.43
2026-04-22,1503.99
2026-04-23,1526.44
2026-04-24,1425.68
2026-04-27,1374.16
2026-04-28,1418.11
2026-04-29,1412.08
2026-04-30,1488.67
2026-05-04,1434.85
2026-05-06,1442.96
2026-05-07,1463.59
2026-05-08,1457.63
2026-05-11,1469.18
2026-05-12,1548.19
2026-05-13,1545.6
2026-05-14,1471.73
2026-05-15,1620.65
2026-05-18,1712.17
2026-05-19,1770.06
2026-05-20,1876.39
2026-05-21,1667.61
2026-05-22,1429.28
2026-05-26,1396.02
2026-05-27,1481.99
2026-05-28,1550.57
2026-05-29,1601.17
2026-06-01,1661.63
2026-06-02,1737.07
2026-06-04,1601.4
2026-06-05,1788.88
2026-06-08,2186.93
2026-06-09,1766.4
2026-06-10,1902.89
2026-06-11,1602.35
2026-06-12,1528.09
2026-06-15,1506.49
2026-06-16,1586.43
2026-06-17,1503.12
2026-06-18,1605.41
2026-06-19,1727.16
2026-06-22,1609.66
2026-06-23,1904.03
2026-06-24,1783.86
2026-06-25,1898.08
2026-06-26,2029.46
2026-06-29,1668.03
2026-06-30,1717.97
2026-07-01,1678.7
2026-07-02,1934.94
2026-07-03,1983.41
2026-07-06,2108.51
2026-07-07,2179.07
2026-07-08,2457.26
2026-07-09,2346.26
2026-07-10,2121.49
2026-07-13,2347.81
2026-07-14,2466.02
2026-07-15,2100.33
2026-07-16,2351.99
2026-07-20,2694.42
2026-07-21,2655.91
2026-07-22,2727.89
2026-07-23,2321.64
2026-07-24,2640.52
2026-07-27,2444.74
2026-07-28,2871.46
2026-07-29,3252.53
2026-07-30,3554.53
2026-07-31,2772.51
2026-08-03,2394.08
2026-08-04,2078.96
2026-08-05,2013.82
2026-08-06,2015.71
2026-08-07,1987.68
2026-08-10,1659.31
2026-08-11,1667.6
2026-08-12,1683.34
2026-08-13,1633.97
2026-08-14,1661.22
2026-08-18,1791.24
2026-08-19,1782.25
2026-08-20,1672.83
2026-08-21,1857.23
2026-08-24,1781.32
2026-08-25,1729.37
2026-08-26,1777.09
2026-08-27,1676.93
2026-08-28,1695.98
2026-08-31,1735.58
2026-09-01,1826.25
2026-09-02,1909.38
