Date,Value
2017-07-25,9349.53
2017-07-26,9401.88
2017-07-27,9337.72
2017-07-28,9401.15
2017-07-31,9389.7
2017-08-01,9395.07
2017-08-02,9422.23
2017-08-03,9467.2
2017-08-04,9439.05
2017-08-07,9465.17
2017-08-08,9445.88
2017-08-09,9517.81
2017-08-10,9584.05
2017-08-11,9599.74
2017-08-14,9552.19
2017-08-16,9578.42
2017-08-17,9542.69
2017-08-18,9574.62
2017-08-21,9558.1
2017-08-22,9519.89
2017-08-23,9497.39
2017-08-24,9471.02
2017-08-25,9469.86
2017-08-28,9396.43
2017-08-29,9448.66
2017-08-30,9441.22
2017-08-31,9461.97
2017-09-01,9425.02
2017-09-04,9502.43
2017-09-05,9493.51
2017-09-06,9529.0
2017-09-07,9484.08
2017-09-08,9471.88
2017-09-11,9504.82
2017-09-12,9468.01
2017-09-13,9475.58
2017-09-14,9512.43
2017-09-15,9497.36
2017-09-18,9457.34
2017-09-19,9494.46
2017-09-20,9472.65
2017-09-21,9510.14
2017-09-22,9540.7
2017-09-25,9506.44
2017-09-26,9553.58
2017-09-27,9579.91
2017-09-28,9653.82
2017-09-29,9622.55
2017-10-10,9544.43
2017-10-11,9536.57
2017-10-12,9523.02
2017-10-13,9485.42
2017-10-16,9474.68
2017-10-17,9511.73
2017-10-18,9497.34
2017-10-19,9510.9
2017-10-20,9504.88
2017-10-23,9494.69
2017-10-24,9478.04
2017-10-25,9477.58
2017-10-26,9448.42
2017-10-27,9501.15
2017-10-30,9447.24
2017-10-31,9410.54
2017-11-01,9360.04
2017-11-02,9361.42
2017-11-03,9356.54
2017-11-06,9374.41
2017-11-07,9343.53
2017-11-08,9371.93
2017-11-09,9373.8
2017-11-10,9395.23
2017-11-13,9431.42
2017-11-14,9399.62
2017-11-15,9349.77
2017-11-16,9256.65
2017-11-17,9225.32
2017-11-20,9253.64
2017-11-21,9213.56
2017-11-22,9139.84
2017-11-23,9125.76
2017-11-24,9133.89
2017-11-27,9156.74
2017-11-28,9120.73
2017-11-29,9044.97
2017-11-30,9148.69
2017-12-01,9136.69
2017-12-04,9153.04
2017-12-05,9128.05
2017-12-06,9194.74
2017-12-07,9207.79
2017-12-08,9194.12
2017-12-11,9186.01
2017-12-12,9180.43
2017-12-13,9167.68
2017-12-14,9151.8
2017-12-15,9167.09
2017-12-18,9159.7
2017-12-19,9123.78
2017-12-20,9088.72
2017-12-21,9104.23
2017-12-22,9084.69
2017-12-26,9057.93
2017-12-27,9032.25
2017-12-28,8999.5
2018-01-02,8932.59
2018-01-03,8961.08
2018-01-04,8942.19
2018-01-05,8950.31
2018-01-08,8980.93
2018-01-09,8987.85
2018-01-10,9031.03
2018-01-11,9030.49
2018-01-12,8953.07
2018-01-15,8951.87
2018-01-16,8947.91
2018-01-17,9008.7
2018-01-18,9022.55
2018-01-19,8978.54
2018-01-22,9018.42
2018-01-23,9022.96
2018-01-24,9019.84
2018-01-25,8928.33
2018-01-26,8972.01
2018-01-29,8990.81
2018-01-30,9053.32
2018-01-31,9004.66
2018-02-01,9042.16
2018-02-02,9110.94
2018-02-05,9189.79
2018-02-06,9206.15
2018-02-07,9157.64
2018-02-08,9181.74
2018-02-09,9209.35
2018-02-12,9154.46
2018-02-13,9153.22
2018-02-14,9091.51
2018-02-19,8999.8
2018-02-20,9059.95
2018-02-21,9087.26
2018-02-22,9151.03
2018-02-23,9106.19
2018-02-26,9065.97
2018-02-27,9041.91
2018-02-28,9147.99
2018-03-02,9127.61
2018-03-05,9142.9
2018-03-06,9089.9
2018-03-07,9031.91
2018-03-08,9046.51
2018-03-09,9034.45
2018-03-12,8995.03
2018-03-13,9018.87
2018-03-14,8993.66
2018-03-15,8996.25
2018-03-16,9012.03
2018-03-19,9051.17
2018-03-20,9032.03
2018-03-21,9057.58
2018-03-22,9048.79
2018-03-23,9134.06
2018-03-26,9122.43
2018-03-27,9036.53
2018-03-28,9056.24
2018-03-29,9002.65
2018-03-30,8988.13
2018-04-02,8924.94
2018-04-03,8921.06
2018-04-04,8954.45
2018-04-05,8964.95
2018-04-06,9039.29
2018-04-09,9021.22
2018-04-10,9018.96
2018-04-11,9023.6
2018-04-12,9052.25
2018-04-13,9055.48
2018-04-16,9089.63
2018-04-17,9033.2
2018-04-18,9041.95
2018-04-19,8992.37
2018-04-20,9039.58
2018-04-23,9051.8
2018-04-24,9130.9
2018-04-25,9164.24
2018-04-26,9149.31
2018-04-27,9118.88
2018-04-30,9052.37
2018-05-02,9121.46
2018-05-03,9123.52
2018-05-04,9136.36
2018-05-08,9125.52
2018-05-09,9173.32
2018-05-10,9093.19
2018-05-11,9071.77
2018-05-14,9060.98
2018-05-15,9108.82
2018-05-16,9144.08
2018-05-17,9169.46
2018-05-18,9143.46
2018-05-21,9201.75
2018-05-23,9161.15
2018-05-24,9157.41
2018-05-25,9144.57
2018-05-28,9115.99
2018-05-29,9145.81
2018-05-30,9169.91
2018-05-31,9143.11
2018-06-01,9130.27
2018-06-04,9103.46
2018-06-05,9091.28
2018-06-07,9078.05
2018-06-08,9132.23
2018-06-11,9133.43
2018-06-12,9153.8
2018-06-14,9207.13
2018-06-15,9318.5
2018-06-18,9385.88
2018-06-19,9434.59
2018-06-20,9394.86
2018-06-21,9445.48
2018-06-22,9410.4
2018-06-25,9497.39
2018-06-26,9481.45
2018-06-27,9507.98
2018-06-28,9565.32
2018-06-29,9485.44
2018-07-02,9523.01
2018-07-03,9511.55
2018-07-04,9489.62
2018-07-05,9514.87
2018-07-06,9496.75
2018-07-09,9469.52
2018-07-10,9500.43
2018-07-11,9532.95
2018-07-12,9589.67
2018-07-13,9572.06
2018-07-16,9605.49
2018-07-17,9575.17
2018-07-18,9642.04
2018-07-19,9650.99
2018-07-20,9661.97
2018-07-23,9632.42
2018-07-24,9681.18
2018-07-25,9592.0
2018-07-26,9550.68
2018-07-27,9509.6
2018-07-30,9547.21
2018-07-31,9533.0
2018-08-01,9549.53
2018-08-02,9589.93
2018-08-03,9613.62
2018-08-06,9581.51
2018-08-07,9574.15
2018-08-08,9544.64
2018-08-09,9532.24
2018-08-10,9624.91
2018-08-13,9667.83
2018-08-14,9624.37
2018-08-16,9631.76
2018-08-17,9589.76
2018-08-20,9572.94
2018-08-21,9540.75
2018-08-22,9539.43
2018-08-23,9562.85
2018-08-24,9537.82
2018-08-27,9498.74
2018-08-28,9470.82
2018-08-29,9475.4
2018-08-30,9468.03
2018-08-31,9499.24
2018-09-03,9471.54
2018-09-04,9517.01
2018-09-05,9564.26
2018-09-06,9591.1
2018-09-07,9578.72
2018-09-10,9642.11
2018-09-11,9608.21
2018-09-12,9634.99
2018-09-13,9588.73
2018-09-14,9531.85
2018-09-17,9621.55
2018-09-18,9591.91
2018-09-19,9568.18
2018-09-20,9569.42
2018-09-21,9522.54
2018-09-27,9510.2
2018-09-28,9476.63
2018-10-01,9497.42
2018-10-02,9555.9
2018-10-04,9653.58
2018-10-05,9653.32
2018-10-08,9684.43
2018-10-10,9693.21
2018-10-11,9779.65
2018-10-12,9673.16
2018-10-15,9696.43
2018-10-16,9648.69
2018-10-17,9618.82
2018-10-18,9701.43
2018-10-19,9674.67
2018-10-22,9643.16
2018-10-23,9720.5
2018-10-24,9678.73
2018-10-25,9727.74
2018-10-26,9760.8
2018-10-29,9761.99
2018-10-30,9742.71
2018-10-31,9748.85
2018-11-01,9727.78
2018-11-02,9589.71
2018-11-05,9616.57
2018-11-06,9618.62
2018-11-07,9614.69
2018-11-08,9556.93
2018-11-09,9654.16
2018-11-12,9711.73
2018-11-13,9705.13
2018-11-14,9715.87
2018-11-15,9669.98
2018-11-16,9668.46
2018-11-19,9661.0
2018-11-20,9646.57
2018-11-21,9680.23
2018-11-22,9670.3
2018-11-23,9679.39
2018-11-26,9668.5
2018-11-27,9675.6
2018-11-28,9650.04
2018-11-29,9593.28
2018-11-30,9600.66
2018-12-03,9512.6
2018-12-04,9483.0
2018-12-05,9543.16
2018-12-06,9603.52
2018-12-07,9591.53
2018-12-10,9659.5
2018-12-11,9688.11
2018-12-12,9669.91
2018-12-13,9633.53
2018-12-14,9690.62
2018-12-17,9695.44
2018-12-18,9692.53
2018-12-19,9642.17
2018-12-20,9670.17
2018-12-21,9640.04
2018-12-24,9664.5
2018-12-26,9672.57
2018-12-27,9626.84
2018-12-28,9592.1
2019-01-02,9619.5
2019-01-03,9693.05
2019-01-04,9671.93
2019-01-07,9610.35
2019-01-08,9663.19
2019-01-09,9647.15
2019-01-10,9618.61
2019-01-11,9602.32
2019-01-14,9658.73
2019-01-15,9641.0
2019-01-16,9629.79
2019-01-17,9655.45
2019-01-18,9655.09
2019-01-21,9702.83
2019-01-22,9732.29
2019-01-23,9706.88
2019-01-24,9716.65
2019-01-25,9649.34
2019-01-28,9621.04
2019-01-29,9612.73
2019-01-30,9608.73
2019-01-31,9576.0
2019-02-01,9631.71
2019-02-07,9673.47
2019-02-08,9677.81
2019-02-11,9683.28
2019-02-12,9681.13
2019-02-13,9663.15
2019-02-14,9697.48
2019-02-15,9729.68
2019-02-18,9699.92
2019-02-19,9726.07
2019-02-20,9681.5
2019-02-21,9698.26
2019-02-22,9698.13
2019-02-25,9657.02
2019-02-26,9639.11
2019-02-27,9656.32
2019-02-28,9691.89
2019-03-04,9703.44
2019-03-05,9703.6
2019-03-06,9734.12
2019-03-07,9732.95
2019-03-08,9800.25
2019-03-11,9779.0
2019-03-12,9746.53
2019-03-13,9771.22
2019-03-14,9790.62
2019-03-15,9814.7
2019-03-18,9772.72
2019-03-19,9758.23
2019-03-20,9752.62
2019-03-21,9735.79
2019-03-22,9750.23
2019-03-25,9792.99
2019-03-26,9783.84
2019-03-27,9794.07
2019-03-28,9813.79
2019-03-29,9806.14
2019-04-01,9795.12
2019-04-02,9817.91
2019-04-03,9801.98
2019-04-04,9816.26
2019-04-05,9823.18
2019-04-08,9886.58
2019-04-09,9866.17
2019-04-10,9846.29
2019-04-11,9843.76
2019-04-12,9856.42
2019-04-15,9799.11
2019-04-16,9821.81
2019-04-17,9811.76
2019-04-18,9829.53
2019-04-19,9828.78
2019-04-22,9875.7
2019-04-23,9876.9
2019-04-24,9951.62
2019-04-25,10041.3
2019-04-26,10039.44
2019-04-29,10031.24
2019-04-30,10121.95
2019-05-02,10088.75
2019-05-03,10126.92
2019-05-07,10102.13
2019-05-08,10124.22
2019-05-09,10216.51
2019-05-10,10195.59
2019-05-13,10281.0
2019-05-14,10295.19
2019-05-15,10291.38
2019-05-16,10314.15
2019-05-17,10345.59
2019-05-20,10346.64
2019-05-21,10351.4
2019-05-22,10342.17
2019-05-23,10318.4
2019-05-24,10293.02
2019-05-27,10269.91
2019-05-28,10286.7
2019-05-29,10358.14
2019-05-30,10310.16
2019-05-31,10331.72
2019-06-03,10252.39
2019-06-04,10256.24
2019-06-05,10226.56
2019-06-07,10252.53
2019-06-10,10285.8
2019-06-11,10248.01
2019-06-12,10266.23
2019-06-13,10264.73
2019-06-14,10281.44
2019-06-17,10300.92
2019-06-18,10295.23
2019-06-19,10216.28
2019-06-20,10090.73
2019-06-21,10093.35
2019-06-24,10041.35
2019-06-25,10042.44
2019-06-26,10046.12
2019-06-27,10056.84
2019-06-28,10034.19
2019-07-01,10064.08
2019-07-02,10128.65
2019-07-03,10173.35
2019-07-04,10161.73
2019-07-05,10177.31
2019-07-08,10276.62
2019-07-09,10254.39
2019-07-10,10279.9
2019-07-11,10198.5
2019-07-12,10250.68
2019-07-15,10254.64
2019-07-16,10242.84
2019-07-17,10272.72
2019-07-18,10248.9
2019-07-19,10215.69
2019-07-22,10251.73
2019-07-23,10253.78
2019-07-24,10241.93
2019-07-25,10279.88
2019-07-26,10303.1
2019-07-29,10296.47
2019-07-30,10288.8
2019-07-31,10295.23
2019-08-01,10343.46
2019-08-02,10431.06
2019-08-05,10586.62
2019-08-06,10581.9
2019-08-07,10583.1
2019-08-08,10526.92
2019-08-09,10549.39
2019-08-12,10596.59
2019-08-13,10660.5
2019-08-14,10568.17
2019-08-16,10550.77
2019-08-19,10541.37
2019-08-20,10524.26
2019-08-21,10470.35
2019-08-22,10520.45
2019-08-23,10568.14
2019-08-26,10618.0
2019-08-27,10565.05
2019-08-28,10579.02
2019-08-29,10602.05
2019-08-30,10559.86
2019-09-02,10555.6
2019-09-03,10601.98
2019-09-04,10533.29
2019-09-05,10461.95
2019-09-06,10423.31
2019-09-09,10406.13
2019-09-10,10406.77
2019-09-11,10383.29
2019-09-16,10313.37
2019-09-17,10383.38
2019-09-18,10389.77
2019-09-19,10418.91
2019-09-20,10367.06
2019-09-23,10423.98
2019-09-24,10434.57
2019-09-25,10455.75
2019-09-26,10463.88
2019-09-27,10473.29
2019-09-30,10449.13
2019-10-01,10473.0
2019-10-02,10536.49
2019-10-04,10440.13
2019-10-07,10452.77
2019-10-08,10432.39
2019-10-10,10448.48
2019-10-11,10384.47
2019-10-14,10346.46
2019-10-15,10354.45
2019-10-16,10383.57
2019-10-17,10369.91
2019-10-18,10326.31
2019-10-21,10234.63
2019-10-22,10224.23
2019-10-23,10249.87
2019-10-24,10249.15
2019-10-25,10254.78
2019-10-28,10233.96
2019-10-29,10169.39
2019-10-30,10214.07
2019-10-31,10173.39
2019-11-01,10194.78
2019-11-04,10146.07
2019-11-05,10131.29
2019-11-06,10129.82
2019-11-07,10145.05
2019-11-08,10119.38
2019-11-11,10196.28
2019-11-12,10157.07
2019-11-13,10210.06
2019-11-14,10234.64
2019-11-15,10204.55
2019-11-18,10187.96
2019-11-19,10222.32
2019-11-20,10240.72
2019-11-21,10310.32
2019-11-22,10317.66
2019-11-25,10292.68
2019-11-26,10297.09
2019-11-27,10300.0
2019-11-28,10329.94
2019-11-29,10333.8
2019-12-02,10359.49
2019-12-03,10391.29
2019-12-04,10458.09
2019-12-05,10422.48
2019-12-06,10407.26
2019-12-09,10415.29
2019-12-10,10438.22
2019-12-11,10462.02
2019-12-12,10386.3
2019-12-13,10250.56
2019-12-16,10263.86
2019-12-17,10207.17
2019-12-18,10233.67
2019-12-19,10202.46
2019-12-20,10166.18
2019-12-23,10187.45
2019-12-24,10186.7
2019-12-26,10163.43
2019-12-27,10165.39
2019-12-30,10133.11
2020-01-02,10155.53
2020-01-03,10228.93
2020-01-06,10271.34
2020-01-07,10218.01
2020-01-08,10267.33
2020-01-09,10155.49
2020-01-10,10186.81
2020-01-13,10134.88
2020-01-14,10133.29
2020-01-15,10148.37
2020-01-16,10182.97
2020-01-17,10168.8
2020-01-20,10165.39
2020-01-21,10241.02
2020-01-22,10218.73
2020-01-23,10253.78
2020-01-28,10329.35
2020-01-29,10332.18
2020-01-30,10404.57
2020-01-31,10468.28
2020-02-03,10494.79
2020-02-04,10422.18
2020-02-05,10458.32
2020-02-06,10357.75
2020-02-07,10423.14
2020-02-10,10431.22
2020-02-11,10378.68
2020-02-12,10353.07
2020-02-13,10387.41
2020-02-14,10394.24
2020-02-17,10399.75
2020-02-18,10448.22
2020-02-19,10444.93
2020-02-20,10532.25
2020-02-21,10637.27
2020-02-24,10720.23
2020-02-25,10637.93
2020-02-26,10695.25
2020-02-27,10693.72
2020-02-28,10672.24
2020-03-02,10487.81
2020-03-03,10502.0
2020-03-04,10430.02
2020-03-05,10394.49
2020-03-06,10478.52
2020-03-09,10589.48
2020-03-10,10478.97
2020-03-11,10506.61
2020-03-12,10601.72
2020-03-13,10720.08
2020-03-16,10776.6
2020-03-17,10943.27
2020-03-18,10968.14
2020-03-19,11302.89
2020-03-20,10978.01
2020-03-23,11139.67
2020-03-24,10990.94
2020-03-25,10812.75
2020-03-26,10855.86
2020-03-27,10673.33
2020-03-30,10805.75
2020-03-31,10730.83
2020-04-01,10842.97
2020-04-02,10830.68
2020-04-03,10870.67
2020-04-06,10843.48
2020-04-07,10767.74
2020-04-08,10789.94
2020-04-09,10754.82
2020-04-10,10684.59
2020-04-13,10728.98
2020-04-14,10737.78
2020-04-16,10843.08
2020-04-17,10744.78
2020-04-20,10769.5
2020-04-21,10850.8
2020-04-22,10887.06
2020-04-23,10854.55
2020-04-24,10902.44
2020-04-27,10824.61
2020-04-28,10815.86
2020-04-29,10757.66
2020-05-04,10845.14
2020-05-06,10792.78
2020-05-07,10822.89
2020-05-08,10776.2
2020-05-11,10781.56
2020-05-12,10824.9
2020-05-13,10818.93
2020-05-14,10849.32
2020-05-15,10866.3
2020-05-18,10874.32
2020-05-19,10809.91
2020-05-20,10860.32
2020-05-21,10863.09
2020-05-22,10935.68
2020-05-25,10990.54
2020-05-26,10900.52
2020-05-27,10902.36
2020-05-28,10954.67
2020-05-29,10939.82
2020-06-01,10827.65
2020-06-02,10823.23
2020-06-03,10738.42
2020-06-04,10769.28
2020-06-05,10667.65
2020-06-08,10640.19
2020-06-09,10574.81
2020-06-10,10526.34
2020-06-11,10567.26
2020-06-12,10639.66
2020-06-15,10748.29
2020-06-16,10665.97
2020-06-17,10729.53
2020-06-18,10676.6
2020-06-19,10678.29
2020-06-22,10739.33
2020-06-23,10681.84
2020-06-24,10602.32
2020-06-25,10650.1
2020-06-26,10611.13
2020-06-29,10594.25
2020-06-30,10621.97
2020-07-01,10637.05
2020-07-02,10607.11
2020-07-03,10594.76
2020-07-06,10562.88
2020-07-07,10567.37
2020-07-08,10562.9
2020-07-09,10569.17
2020-07-10,10644.23
2020-07-13,10614.16
2020-07-14,10657.58
2020-07-15,10609.06
2020-07-16,10649.68
2020-07-17,10661.4
2020-07-20,10633.97
2020-07-21,10583.57
2020-07-22,10557.05
2020-07-23,10584.43
2020-07-24,10630.38
2020-07-27,10569.34
2020-07-28,10589.72
2020-07-29,10554.38
2020-07-30,10554.37
2020-07-31,10526.08
2020-08-03,10547.21
2020-08-04,10556.05
2020-08-05,10507.4
2020-08-06,10464.94
2020-08-07,10480.83
2020-08-10,10483.37
2020-08-11,10475.06
2020-08-12,10476.27
2020-08-13,10467.06
2020-08-14,10472.2
2020-08-18,10467.7
2020-08-19,10440.22
2020-08-20,10490.64
2020-08-21,10484.33
2020-08-24,10519.67
2020-08-25,10477.16
2020-08-26,10486.88
2020-08-27,10476.19
2020-08-28,10464.57
2020-08-31,10495.49
2020-09-01,10463.63
2020-09-02,10483.99
2020-09-03,10504.22
2020-09-04,10523.62
2020-09-07,10509.42
2020-09-08,10497.98
2020-09-09,10509.39
2020-09-10,10480.32
2020-09-11,10493.48
2020-09-14,10462.54
2020-09-15,10422.76
2020-09-16,10388.8
2020-09-17,10374.93
2020-09-18,10259.73
2020-09-21,10231.36
2020-09-22,10305.59
2020-09-23,10302.91
2020-09-24,10379.1
2020-09-25,10369.21
2020-09-28,10372.88
2020-09-29,10347.92
2020-10-05,10291.43
2020-10-06,10271.08
2020-10-07,10242.0
2020-10-08,10196.01
2020-10-12,10146.07
2020-10-13,10146.69
2020-10-14,10143.76
2020-10-15,10113.06
2020-10-16,10144.38
2020-10-19,10111.61
2020-10-20,10081.6
2020-10-21,10009.99
2020-10-22,10025.06
2020-10-23,10025.04
2020-10-26,9977.23
2020-10-27,9966.58
2020-10-28,10009.09
2020-10-29,10011.77
2020-10-30,10037.31
2020-11-02,10033.78
2020-11-03,10037.35
2020-11-04,10073.62
2020-11-05,9984.34
2020-11-06,9917.09
2020-11-09,9853.3
2020-11-10,9870.09
2020-11-11,9835.57
2020-11-12,9868.56
2020-11-13,9875.33
2020-11-16,9809.53
2020-11-17,9797.16
2020-11-18,9768.8
2020-11-19,9868.83
2020-11-20,9868.75
2020-11-23,9836.74
2020-11-24,9842.87
2020-11-25,9808.27
2020-11-26,9780.9
2020-11-27,9767.47
2020-11-30,9801.04
2020-12-01,9797.48
2020-12-02,9742.63
2020-12-03,9708.22
2020-12-04,9578.91
2020-12-07,9588.56
2020-12-08,9615.99
2020-12-09,9600.11
2020-12-10,9626.73
2020-12-11,9647.09
2020-12-14,9664.72
2020-12-15,9675.33
2020-12-16,9680.67
2020-12-17,9671.13
2020-12-18,9730.26
2020-12-21,9755.86
2020-12-22,9806.28
2020-12-23,9795.76
2020-12-24,9746.91
2020-12-28,9702.45
2020-12-29,9672.22
2020-12-30,9619.78
2021-01-04,9580.27
2021-01-05,9633.52
2021-01-06,9614.99
2021-01-07,9631.02
2021-01-08,9662.93
2021-01-11,9726.69
2021-01-12,9743.52
2021-01-13,9703.25
2021-01-14,9750.17
2021-01-15,9742.05
2021-01-18,9782.95
2021-01-19,9778.53
2021-01-20,9746.63
2021-01-21,9735.14
2021-01-22,9785.67
2021-01-25,9758.08
2021-01-26,9807.63
2021-01-27,9789.93
2021-01-28,9917.56
2021-01-29,9908.73
2021-02-01,9893.72
2021-02-02,9906.07
2021-02-03,9882.29
2021-02-04,9915.06
2021-02-05,9960.23
2021-02-08,9922.85
2021-02-09,9898.06
2021-02-10,9816.43
2021-02-15,9762.38
2021-02-16,9757.94
2021-02-17,9817.28
2021-02-18,9820.91
2021-02-19,9799.59
2021-02-22,9834.14
2021-02-23,9843.86
2021-02-24,9853.63
2021-02-25,9819.08
2021-02-26,9969.7
2021-03-02,9970.52
2021-03-03,9939.5
2021-03-04,9977.72
2021-03-05,9990.06
2021-03-08,10049.35
2021-03-09,10114.0
2021-03-10,10135.91
2021-03-11,10063.97
2021-03-12,10048.03
2021-03-15,10079.06
2021-03-16,10025.03
2021-03-17,10027.69
2021-03-18,9966.69
2021-03-19,10031.29
2021-03-22,10010.95
2021-03-23,10006.49
2021-03-24,10052.57
2021-03-25,10060.6
2021-03-26,10026.88
2021-03-29,10037.49
2021-03-30,10057.83
2021-03-31,10039.34
2021-04-01,10040.28
2021-04-02,9999.54
2021-04-05,10002.23
2021-04-06,9938.45
2021-04-07,9905.74
2021-04-08,9910.26
2021-04-09,9945.61
2021-04-12,9979.29
2021-04-13,9987.26
2021-04-14,9889.59
2021-04-15,9910.53
2021-04-16,9894.58
2021-04-19,9914.28
2021-04-20,9863.07
2021-04-21,9908.94
2021-04-22,9908.02
2021-04-23,9912.5
2021-04-26,9873.96
2021-04-27,9844.41
2021-04-28,9865.74
2021-04-29,9829.34
2021-04-30,9861.16
2021-05-03,9953.49
2021-05-04,9946.48
2021-05-06,9980.18
2021-05-07,9947.37
2021-05-10,9885.27
2021-05-11,9926.94
2021-05-12,9968.32
2021-05-13,10015.92
2021-05-14,10010.03
2021-05-17,10065.07
2021-05-18,10018.96
2021-05-20,10034.04
2021-05-21,9994.98
2021-05-24,9990.48
2021-05-25,9941.75
2021-05-26,9901.67
2021-05-27,9912.3
2021-05-28,9882.11
2021-05-31,9851.82
2021-06-01,9803.39
2021-06-02,9876.12
2021-06-03,9875.27
2021-06-04,9897.43
2021-06-07,9874.31
2021-06-08,9883.22
2021-06-09,9884.12
2021-06-10,9891.15
2021-06-11,9858.15
2021-06-14,9903.14
2021-06-15,9911.86
2021-06-16,9905.11
2021-06-17,10028.11
2021-06-18,10038.39
2021-06-21,10052.49
2021-06-22,10039.02
2021-06-23,10078.0
2021-06-24,10066.45
2021-06-25,10001.34
2021-06-28,10024.56
2021-06-29,10005.46
2021-06-30,9982.56
2021-07-01,10044.6
2021-07-02,10061.49
2021-07-05,10023.61
2021-07-06,10015.1
2021-07-07,10085.75
2021-07-08,10166.1
2021-07-09,10190.25
2021-07-12,10165.57
2021-07-13,10157.29
2021-07-14,10174.39
2021-07-15,10118.3
2021-07-16,10103.38
2021-07-19,10169.82
2021-07-20,10197.42
2021-07-21,10230.27
2021-07-22,10182.54
2021-07-23,10204.75
2021-07-26,10238.33
2021-07-27,10201.32
2021-07-28,10236.67
2021-07-29,10163.17
2021-07-30,10195.86
2021-08-02,10200.18
2021-08-03,10186.08
2021-08-04,10139.18
2021-08-05,10140.96
2021-08-06,10119.43
2021-08-09,10146.82
2021-08-10,10192.41
2021-08-11,10232.92
2021-08-12,10282.63
2021-08-13,10351.53
2021-08-17,10422.53
2021-08-18,10347.16
2021-08-19,10404.92
2021-08-20,10454.24
2021-08-23,10394.92
2021-08-24,10315.08
2021-08-25,10339.2
2021-08-26,10354.59
2021-08-27,10349.33
2021-08-30,10332.68
2021-08-31,10261.15
2021-09-01,10247.05
2021-09-02,10279.3
2021-09-03,10251.2
2021-09-06,10234.55
2021-09-07,10254.07
2021-09-08,10325.89
2021-09-09,10349.21
2021-09-10,10350.79
2021-09-13,10410.12
2021-09-14,10372.1
2021-09-15,10366.01
2021-09-16,10372.24
2021-09-17,10405.99
2021-09-23,10390.9
2021-09-24,10422.89
