Date,Value
2010-12-24,971.35
2010-12-27,963.09
2010-12-28,961.32
2010-12-29,979.32
2010-12-30,997.9
2011-01-03,1013.69
2011-01-04,1021.98
2011-01-05,1031.56
2011-01-06,1046.91
2011-01-07,1053.56
2011-01-10,1060.39
2011-01-11,1056.21
2011-01-12,1059.29
2011-01-13,1057.45
2011-01-14,1061.94
2011-01-17,1057.08
2011-01-18,1047.64
2011-01-19,1058.3
2011-01-20,1057.97
2011-01-21,1039.06
2011-01-24,1042.7
2011-01-25,1035.9
2011-01-26,1039.72
2011-01-27,1051.35
2011-01-28,1050.83
2011-01-31,1037.72
2011-02-01,1044.31
2011-02-07,1057.25
2011-02-08,1058.09
2011-02-09,1042.83
2011-02-10,1034.22
2011-02-11,1023.72
2011-02-14,1030.19
2011-02-15,1029.7
2011-02-16,1023.86
2011-02-17,1007.4
2011-02-18,1021.99
2011-02-21,1026.14
2011-02-22,1006.71
2011-02-23,999.99
2011-02-24,990.29
2011-02-25,1009.88
2011-02-28,999.69
2011-03-02,998.06
2011-03-03,1011.53
2011-03-04,1029.03
2011-03-07,1025.93
2011-03-08,1039.49
2011-03-09,1031.64
2011-03-10,1028.11
2011-03-11,1018.18
2011-03-14,983.64
2011-03-15,958.35
2011-03-16,962.48
2011-03-17,954.98
2011-03-18,966.23
2011-03-21,992.63
2011-03-22,992.71
2011-03-23,1000.19
2011-03-24,1007.88
2011-03-25,1008.74
2011-03-28,1005.44
2011-03-29,1004.95
2011-03-30,1021.76
2011-03-31,1033.07
2011-04-01,1048.56
2011-04-04,1050.86
2011-04-05,1055.7
2011-04-06,1042.25
2011-04-07,1043.28
2011-04-08,1041.79
2011-04-11,1036.32
2011-04-12,1015.59
2011-04-13,1023.51
2011-04-14,1029.54
2011-04-15,1035.59
2011-04-18,1020.48
2011-04-19,1020.35
2011-04-20,1035.41
2011-04-21,1033.28
2011-04-22,1020.98
2011-04-25,1029.98
2011-04-26,1015.43
2011-04-27,1011.68
2011-04-28,1002.41
2011-04-29,994.75
2011-05-02,1007.89
2011-05-03,996.14
2011-05-04,993.21
2011-05-06,984.4
2011-05-09,977.55
2011-05-11,981.01
2011-05-12,979.68
2011-05-13,987.56
2011-05-16,982.96
2011-05-17,973.73
2011-05-18,968.86
2011-05-19,943.92
2011-05-20,944.23
2011-05-23,917.07
2011-05-24,921.06
2011-05-25,913.38
2011-05-26,933.98
2011-05-27,942.48
2011-05-30,934.34
2011-05-31,948.75
2011-06-01,946.16
2011-06-02,936.34
2011-06-03,933.48
2011-06-07,929.07
2011-06-08,923.18
2011-06-09,934.01
2011-06-10,915.78
2011-06-13,896.91
2011-06-14,906.74
2011-06-15,913.4
2011-06-16,903.25
2011-06-17,903.45
2011-06-20,902.23
2011-06-21,907.76
2011-06-22,918.01
2011-06-23,919.29
2011-06-24,939.93
2011-06-27,942.05
2011-06-28,943.49
2011-06-29,947.6
2011-06-30,952.97
2011-07-01,961.94
2011-07-04,971.04
2011-07-05,977.04
2011-07-06,977.26
2011-07-07,984.75
2011-07-08,987.2
2011-07-11,988.73
2011-07-12,973.77
2011-07-13,986.01
2011-07-14,990.14
2011-07-15,1009.97
2011-07-18,1032.23
2011-07-19,1048.0
2011-07-20,1053.28
2011-07-21,1050.17
2011-07-22,1064.36
2011-07-25,1065.76
2011-07-26,1078.05
2011-07-27,1076.24
2011-07-28,1077.61
2011-07-29,1070.39
2011-08-01,1087.9
2011-08-02,1074.97
2011-08-03,1068.47
2011-08-04,1045.12
2011-08-05,996.14
2011-08-08,931.13
2011-08-09,873.48
2011-08-10,913.25
2011-08-11,952.95
2011-08-12,957.78
2011-08-16,1000.16
2011-08-17,1020.9
2011-08-18,1026.68
2011-08-19,954.82
2011-08-22,932.72
2011-08-23,963.86
2011-08-24,953.23
2011-08-25,944.48
2011-08-26,944.28
2011-08-29,965.08
2011-08-30,976.65
2011-08-31,987.9
2011-09-01,977.83
2011-09-02,991.28
2011-09-05,962.57
2011-09-06,933.91
2011-09-07,963.17
2011-09-08,955.41
2011-09-09,939.28
2011-09-14,899.58
2011-09-15,908.71
2011-09-16,940.06
2011-09-19,924.85
2011-09-20,943.13
2011-09-21,961.26
2011-09-22,946.84
2011-09-23,897.49
2011-09-26,822.79
2011-09-27,878.03
2011-09-28,883.43
2011-09-29,903.39
2011-09-30,916.17
2011-10-04,891.5
2011-10-05,854.43
2011-10-06,876.88
2011-10-07,901.35
2011-10-10,924.54
2011-10-11,934.65
2011-10-12,955.47
2011-10-13,965.45
2011-10-14,963.01
2011-10-17,988.77
2011-10-18,981.97
2011-10-19,990.09
2011-10-20,945.33
2011-10-21,968.85
2011-10-24,994.36
2011-10-25,993.8
2011-10-26,1004.79
2011-10-27,996.17
2011-10-28,982.94
2011-10-31,983.8
2011-11-01,985.38
2011-11-02,989.14
2011-11-03,975.69
2011-11-04,1007.51
2011-11-07,1021.4
2011-11-08,1018.32
2011-11-09,1020.58
2011-11-10,971.66
2011-11-11,995.65
2011-11-14,1010.12
2011-11-15,1004.22
2011-11-16,982.52
2011-11-17,1000.59
2011-11-18,992.04
2011-11-21,983.06
2011-11-22,998.92
2011-11-23,965.81
2011-11-24,958.25
2011-11-25,943.49
2011-11-28,961.13
2011-11-29,972.62
2011-11-30,973.91
2011-12-01,980.78
2011-12-02,983.3
2011-12-05,1000.97
2011-12-06,993.44
2011-12-07,995.71
2011-12-08,999.78
2011-12-09,998.5
2011-12-12,1012.54
2011-12-13,1004.67
2011-12-14,997.61
2011-12-15,973.05
2011-12-16,992.19
2011-12-19,935.27
2011-12-20,954.84
2011-12-21,974.85
2011-12-22,974.11
2011-12-23,974.48
2011-12-26,969.68
2011-12-27,945.31
2011-12-28,953.32
2011-12-29,965.62
2012-01-02,975.89
2012-01-03,988.6
2012-01-04,989.83
2012-01-05,996.65
2012-01-06,985.97
2012-01-09,991.15
2012-01-10,998.97
2012-01-11,986.12
2012-01-12,989.1
2012-01-13,994.94
2012-01-16,990.31
2012-01-17,987.55
2012-01-18,975.52
2012-01-19,980.79
2012-01-20,972.07
2012-01-25,970.03
2012-01-26,980.11
2012-01-27,974.46
2012-01-30,959.16
2012-01-31,966.47
2012-02-01,975.95
2012-02-02,979.65
2012-02-03,977.47
2012-02-06,961.89
2012-02-07,962.61
2012-02-08,964.53
2012-02-09,968.45
2012-02-10,979.62
2012-02-13,984.91
2012-02-14,985.98
2012-02-15,989.5
2012-02-16,984.85
2012-02-17,991.92
2012-02-20,986.35
2012-02-21,990.96
2012-02-22,991.51
2012-02-23,984.16
2012-02-24,991.4
2012-02-27,979.17
2012-02-28,986.1
2012-02-29,988.15
2012-03-02,988.18
2012-03-05,978.09
2012-03-06,967.49
2012-03-07,963.42
2012-03-08,968.58
2012-03-09,976.57
2012-03-12,967.11
2012-03-13,973.94
2012-03-14,975.11
2012-03-15,973.66
2012-03-16,980.49
2012-03-19,977.84
2012-03-20,965.68
2012-03-21,964.25
2012-03-22,951.43
2012-03-23,948.54
2012-03-26,941.6
2012-03-27,943.07
2012-03-28,938.79
2012-03-29,931.94
2012-03-30,943.42
2012-04-02,945.38
2012-04-03,935.98
2012-04-04,909.01
2012-04-05,911.48
2012-04-06,911.26
2012-04-09,882.83
2012-04-10,879.65
2012-04-12,883.16
2012-04-13,908.83
2012-04-16,909.09
2012-04-17,908.06
2012-04-18,913.56
2012-04-19,909.14
2012-04-20,903.9
2012-04-23,899.71
2012-04-24,885.71
2012-04-25,875.16
2012-04-26,861.89
2012-04-27,865.84
2012-04-30,864.72
2012-05-02,875.65
2012-05-03,878.32
2012-05-04,887.2
2012-05-07,883.57
2012-05-08,899.28
2012-05-09,895.26
2012-05-10,899.34
2012-05-11,906.28
2012-05-14,902.14
2012-05-15,884.22
2012-05-16,854.83
2012-05-17,863.57
2012-05-18,830.79
2012-05-21,831.11
2012-05-22,854.02
2012-05-23,840.25
2012-05-24,835.08
2012-05-25,849.01
2012-05-29,867.17
2012-05-30,866.24
2012-05-31,873.73
2012-06-01,871.79
2012-06-04,830.9
2012-06-05,841.14
2012-06-07,859.61
2012-06-08,848.71
2012-06-11,861.63
2012-06-12,866.08
2012-06-13,862.31
2012-06-14,863.66
2012-06-15,854.73
2012-06-18,864.88
2012-06-19,871.93
2012-06-20,881.26
2012-06-21,881.42
2012-06-22,880.88
2012-06-25,877.21
2012-06-26,876.58
2012-06-27,869.58
2012-06-28,876.25
2012-06-29,882.8
2012-07-02,881.72
2012-07-03,887.58
2012-07-04,892.01
2012-07-05,894.36
2012-07-06,894.67
2012-07-09,889.7
2012-07-10,884.69
2012-07-11,884.98
2012-07-12,874.57
2012-07-13,872.02
2012-07-16,865.68
2012-07-17,858.19
2012-07-18,842.92
2012-07-19,856.55
2012-07-20,864.18
2012-07-23,848.85
2012-07-24,842.31
2012-07-25,816.03
2012-07-26,821.55
2012-07-27,835.19
2012-07-30,835.75
2012-07-31,841.13
2012-08-01,842.48
2012-08-02,837.61
2012-08-03,835.91
2012-08-06,844.35
2012-08-07,846.96
2012-08-08,845.74
2012-08-09,851.57
2012-08-10,853.88
2012-08-13,860.21
2012-08-14,864.56
2012-08-16,876.16
2012-08-17,880.35
2012-08-20,887.23
2012-08-21,890.37
2012-08-22,894.97
2012-08-23,911.24
2012-08-24,907.29
2012-08-27,899.59
2012-08-28,911.79
2012-08-29,920.74
2012-08-30,920.43
2012-08-31,922.68
2012-09-03,929.37
2012-09-04,918.55
2012-09-05,912.57
2012-09-06,915.8
2012-09-07,923.08
2012-09-10,920.39
2012-09-11,924.93
2012-09-12,927.82
2012-09-13,933.82
2012-09-14,929.63
2012-09-17,922.72
2012-09-18,930.54
2012-09-19,936.99
2012-09-20,935.57
2012-09-21,942.08
2012-09-24,940.72
2012-09-25,923.93
2012-09-26,918.07
2012-09-27,913.46
2012-09-28,925.14
2012-10-02,931.07
2012-10-04,938.57
2012-10-05,947.26
2012-10-08,948.84
2012-10-09,950.04
2012-10-10,935.06
2012-10-11,938.26
2012-10-12,944.92
2012-10-15,925.67
2012-10-16,930.15
2012-10-17,925.06
2012-10-18,894.35
2012-10-19,908.68
2012-10-22,916.66
2012-10-23,920.11
2012-10-24,922.97
2012-10-25,909.04
2012-10-26,886.57
2012-10-29,868.47
2012-10-30,883.22
2012-10-31,893.42
2012-11-01,894.85
2012-11-02,901.67
2012-11-05,903.23
2012-11-06,911.46
2012-11-07,913.12
2012-11-08,914.68
2012-11-09,916.37
2012-11-12,915.76
2012-11-13,904.52
2012-11-14,883.61
2012-11-15,870.85
2012-11-16,851.17
2012-11-19,868.79
2012-11-20,876.06
2012-11-21,866.33
2012-11-22,874.46
2012-11-23,878.17
2012-11-26,869.44
2012-11-27,866.2
2012-11-28,867.35
2012-11-29,872.04
2012-11-30,876.85
2012-12-03,876.53
2012-12-04,885.06
2012-12-05,872.4
2012-12-06,855.21
2012-12-07,860.94
2012-12-10,862.36
2012-12-11,847.84
2012-12-12,858.04
2012-12-13,865.78
2012-12-14,867.98
2012-12-17,854.18
2012-12-18,850.52
2012-12-20,843.06
2012-12-21,844.25
2012-12-24,856.66
2012-12-26,851.56
2012-12-27,873.88
2012-12-28,880.2
2013-01-02,889.2
2013-01-03,882.36
2013-01-04,895.21
2013-01-07,903.64
2013-01-08,903.01
2013-01-09,908.78
2013-01-10,912.8
2013-01-11,913.89
2013-01-14,907.34
2013-01-15,896.22
2013-01-16,896.37
2013-01-17,893.45
2013-01-18,903.14
2013-01-21,905.8
2013-01-22,909.92
2013-01-23,902.85
2013-01-24,892.99
2013-01-25,891.35
2013-01-28,883.17
2013-01-29,886.27
2013-01-30,880.65
2013-01-31,883.56
2013-02-01,884.83
2013-02-04,885.72
2013-02-05,880.24
2013-02-06,888.61
2013-02-07,885.7
2013-02-08,890.95
2013-02-12,887.24
2013-02-13,893.93
2013-02-14,901.52
2013-02-15,903.27
2013-02-18,911.1
2013-02-19,919.75
2013-02-20,925.18
2013-02-21,924.31
2013-02-22,931.46
2013-02-25,928.89
2013-02-26,932.55
2013-02-27,942.39
2013-02-28,944.37
2013-03-04,948.73
2013-03-05,962.5
2013-03-06,962.09
2013-03-07,956.56
2013-03-08,958.71
2013-03-11,956.27
2013-03-12,963.23
2013-03-13,971.98
2013-03-14,976.86
2013-03-15,980.43
2013-03-18,953.43
2013-03-19,970.4
2013-03-20,963.31
2013-03-21,960.64
2013-03-22,973.01
2013-03-25,964.76
2013-03-26,964.97
2013-03-27,961.7
2013-03-28,969.51
2013-03-29,973.03
2013-04-01,968.51
2013-04-02,968.61
2013-04-03,982.2
2013-04-04,980.97
2013-04-05,967.46
2013-04-08,930.79
2013-04-09,932.64
2013-04-10,941.32
2013-04-11,954.12
2013-04-12,960.3
2013-04-15,971.22
2013-04-16,983.18
2013-04-17,978.04
2013-04-18,956.77
2013-04-19,934.98
2013-04-22,942.05
2013-04-23,956.9
2013-04-24,975.65
2013-04-25,960.55
2013-04-26,970.7
2013-04-29,973.71
2013-04-30,962.25
2013-05-02,951.72
2013-05-03,958.77
2013-05-06,960.79
2013-05-07,973.35
2013-05-08,974.69
2013-05-09,964.93
2013-05-10,958.02
2013-05-13,952.06
2013-05-14,947.77
2013-05-15,956.41
2013-05-16,959.0
2013-05-20,961.87
2013-05-21,970.79
2013-05-22,969.88
2013-05-23,962.15
2013-05-24,970.64
2013-05-27,975.57
2013-05-28,991.98
2013-05-29,992.14
2013-05-30,985.19
2013-05-31,980.29
2013-06-03,962.42
2013-06-04,948.26
2013-06-05,924.5
2013-06-07,901.77
2013-06-10,922.38
2013-06-11,920.78
2013-06-12,916.93
2013-06-13,908.4
2013-06-14,899.9
2013-06-17,881.64
2013-06-18,901.23
2013-06-19,894.2
2013-06-20,887.47
2013-06-21,881.56
2013-06-24,860.64
2013-06-25,818.07
2013-06-26,841.08
2013-06-27,874.16
2013-06-28,886.36
2013-07-01,906.21
2013-07-02,909.66
2013-07-03,900.94
2013-07-04,905.56
2013-07-05,905.17
2013-07-08,887.89
2013-07-09,889.08
2013-07-10,883.45
2013-07-11,903.81
2013-07-12,912.19
2013-07-15,907.77
2013-07-16,920.14
2013-07-17,927.83
2013-07-18,926.44
2013-07-19,925.8
2013-07-22,925.47
2013-07-23,925.04
2013-07-24,927.1
2013-07-25,922.92
2013-07-26,930.81
2013-07-29,926.87
2013-07-30,939.57
2013-07-31,961.94
2013-08-01,945.71
2013-08-02,949.22
2013-08-05,961.22
2013-08-06,962.86
2013-08-07,959.26
2013-08-08,957.6
2013-08-09,952.98
2013-08-12,942.3
2013-08-13,945.25
2013-08-14,944.08
2013-08-16,940.15
2013-08-19,946.58
2013-08-20,926.68
2013-08-21,914.54
2013-08-22,890.72
2013-08-23,911.07
2013-08-26,916.59
2013-08-27,897.55
2013-08-28,884.94
2013-08-29,887.41
2013-08-30,874.7
2013-09-02,895.06
2013-09-03,895.12
2013-09-04,893.84
2013-09-05,897.86
2013-09-06,887.55
2013-09-09,882.32
2013-09-10,887.45
2013-09-11,900.65
2013-09-12,901.34
2013-09-13,904.13
2013-09-16,895.84
2013-09-17,897.78
2013-09-23,900.85
2013-09-24,902.09
2013-09-25,902.04
2013-09-26,913.24
2013-09-27,920.84
2013-09-30,917.72
2013-10-01,912.44
2013-10-02,914.95
2013-10-04,915.44
2013-10-07,908.31
2013-10-08,910.37
2013-10-10,907.59
2013-10-11,913.99
2013-10-14,914.42
2013-10-15,916.07
2013-10-16,902.12
2013-10-17,892.61
2013-10-18,900.15
2013-10-21,907.67
2013-10-22,912.95
2013-10-23,899.53
2013-10-24,909.15
2013-10-25,914.82
2013-10-28,914.8
2013-10-29,913.47
2013-10-30,921.41
2013-10-31,910.62
2013-11-01,912.84
2013-11-04,907.27
2013-11-05,897.46
2013-11-06,891.64
2013-11-07,879.88
2013-11-08,873.61
2013-11-11,853.74
2013-11-12,868.11
2013-11-13,858.95
2013-11-14,870.14
2013-11-15,872.0
2013-11-18,868.13
2013-11-19,862.5
2013-11-20,859.89
2013-11-21,854.47
2013-11-22,859.53
2013-11-25,869.53
2013-11-26,873.5
2013-11-27,875.44
2013-11-28,882.8
2013-11-29,885.35
2013-12-02,879.65
2013-12-03,870.15
2013-12-04,867.37
2013-12-05,865.46
2013-12-06,867.22
2013-12-09,861.1
2013-12-10,855.94
2013-12-11,849.55
2013-12-12,850.72
2013-12-13,846.26
2013-12-16,833.9
2013-12-17,830.55
2013-12-18,829.65
2013-12-19,825.55
2013-12-20,833.68
2013-12-23,835.58
2013-12-24,838.82
2013-12-26,832.78
2013-12-27,850.39
2013-12-30,855.88
2014-01-02,849.36
2014-01-03,856.67
2014-01-06,857.56
2014-01-07,866.29
2014-01-08,879.34
2014-01-09,881.62
2014-01-10,877.64
2014-01-13,881.47
2014-01-14,877.05
2014-01-15,884.29
2014-01-16,887.82
2014-01-17,887.84
2014-01-20,891.07
2014-01-21,894.15
2014-01-22,898.36
2014-01-23,900.2
2014-01-24,895.65
2014-01-27,871.28
2014-01-28,875.85
2014-01-29,884.82
2014-02-03,882.71
2014-02-04,871.41
2014-02-05,863.86
2014-02-06,870.94
2014-02-07,877.75
2014-02-10,883.63
2014-02-11,881.76
2014-02-12,884.38
2014-02-13,886.74
2014-02-14,886.23
2014-02-17,884.14
2014-02-18,892.9
2014-02-19,904.28
2014-02-20,894.1
2014-02-21,900.88
2014-02-24,895.06
2014-02-25,899.14
2014-02-26,898.96
2014-02-27,896.5
2014-02-28,896.99
2014-03-03,899.85
2014-03-04,901.0
2014-03-05,907.33
2014-03-06,913.69
2014-03-07,920.7
2014-03-10,916.91
2014-03-11,926.05
2014-03-12,907.49
2014-03-13,921.6
2014-03-14,915.73
2014-03-17,898.72
2014-03-18,908.4
2014-03-19,910.66
2014-03-20,904.97
2014-03-21,913.56
2014-03-24,910.99
2014-03-25,898.47
2014-03-26,911.97
2014-03-27,903.92
2014-03-28,906.88
2014-03-31,903.93
2014-04-01,917.79
2014-04-02,936.49
2014-04-03,936.97
2014-04-04,942.09
2014-04-07,931.25
2014-04-08,930.61
2014-04-09,924.08
2014-04-10,927.6
2014-04-11,928.2
2014-04-14,940.08
2014-04-15,937.67
2014-04-16,940.67
2014-04-17,939.5
2014-04-18,954.09
2014-04-21,951.13
2014-04-22,952.59
2014-04-23,943.25
2014-04-24,935.79
2014-04-25,928.27
2014-04-28,929.18
2014-04-29,930.82
2014-04-30,933.77
2014-05-02,929.58
2014-05-07,911.39
2014-05-08,901.94
2014-05-09,905.45
2014-05-12,907.56
2014-05-13,919.95
2014-05-14,924.18
2014-05-15,927.39
2014-05-16,919.43
2014-05-19,902.0
2014-05-20,896.51
2014-05-21,900.5
2014-05-22,902.27
2014-05-23,906.96
2014-05-26,904.59
2014-05-27,905.25
2014-05-28,909.72
2014-05-29,907.99
2014-05-30,900.98
2014-06-02,885.51
2014-06-03,877.57
2014-06-05,859.23
2014-06-09,862.97
2014-06-10,878.93
2014-06-11,877.47
2014-06-12,880.42
2014-06-13,881.82
2014-06-16,880.28
2014-06-17,882.0
2014-06-18,880.55
2014-06-19,880.74
2014-06-20,881.12
2014-06-23,873.58
2014-06-24,873.75
2014-06-25,870.87
2014-06-26,874.19
2014-06-27,875.85
2014-06-30,885.49
2014-07-01,901.16
2014-07-02,908.82
2014-07-03,908.58
2014-07-04,913.26
2014-07-07,914.11
2014-07-08,914.48
2014-07-09,913.11
2014-07-10,918.98
2014-07-11,912.07
2014-07-14,919.96
2014-07-15,916.86
2014-07-16,908.14
2014-07-17,914.43
2014-07-18,913.19
2014-07-21,916.14
2014-07-22,920.12
2014-07-23,917.43
2014-07-24,915.41
2014-07-25,922.48
2014-07-28,907.04
2014-07-29,887.35
2014-07-30,890.35
2014-07-31,877.17
2014-08-01,886.13
2014-08-04,901.39
2014-08-05,899.99
2014-08-06,899.94
2014-08-07,897.74
2014-08-08,895.02
2014-08-11,900.17
2014-08-12,900.79
2014-08-13,915.23
2014-08-14,927.68
2014-08-18,934.23
2014-08-19,936.59
2014-08-20,934.18
2014-08-21,935.02
2014-08-22,940.09
2014-08-25,937.69
2014-08-26,943.91
2014-08-27,940.54
2014-08-28,945.6
2014-08-29,944.48
2014-09-01,939.74
2014-09-02,944.87
2014-09-03,948.73
2014-09-04,949.99
2014-09-05,953.64
2014-09-11,954.39
2014-09-12,952.27
2014-09-15,941.45
2014-09-16,953.14
2014-09-17,955.46
2014-09-18,958.13
2014-09-19,963.17
2014-09-22,952.34
2014-09-23,953.21
2014-09-24,961.56
2014-09-25,960.01
2014-09-26,959.81
2014-09-29,943.74
2014-09-30,954.34
2014-10-01,944.44
2014-10-02,949.01
2014-10-06,943.14
2014-10-07,933.12
2014-10-08,937.79
2014-10-10,916.55
2014-10-13,878.52
2014-10-14,898.57
2014-10-15,896.8
2014-10-16,897.9
2014-10-17,902.22
2014-10-20,917.07
2014-10-21,918.89
2014-10-22,932.03
2014-10-23,933.81
2014-10-24,924.23
2014-10-27,923.42
2014-10-28,927.83
2014-10-29,924.79
2014-10-30,917.35
2014-10-31,920.41
2014-11-03,903.01
2014-11-04,888.24
2014-11-05,890.01
2014-11-06,874.48
2014-11-07,885.09
2014-11-10,886.14
2014-11-11,895.28
2014-11-12,893.49
2014-11-13,894.58
2014-11-14,883.33
2014-11-17,862.32
2014-11-18,871.43
2014-11-19,883.99
2014-11-20,884.39
2014-11-21,892.17
2014-11-24,892.72
2014-11-25,901.35
2014-11-26,901.53
2014-11-27,896.95
2014-11-28,896.82
2014-12-01,891.37
2014-12-02,899.22
2014-12-03,904.58
2014-12-04,910.64
2014-12-05,912.51
2014-12-08,908.96
2014-12-09,899.89
2014-12-10,889.44
2014-12-11,880.0
2014-12-12,873.77
2014-12-15,882.78
2014-12-16,875.38
2014-12-17,875.49
2014-12-18,866.68
2014-12-19,879.96
2014-12-22,883.16
2014-12-23,879.84
2014-12-24,881.82
2014-12-26,875.78
2014-12-29,886.97
2014-12-30,894.44
2015-01-02,916.03
2015-01-05,929.33
2015-01-06,925.2
2015-01-07,929.78
2015-01-08,935.97
2015-01-09,945.92
2015-01-12,946.93
2015-01-13,940.97
2015-01-14,944.69
2015-01-15,959.57
2015-01-16,949.88
2015-01-19,947.5
2015-01-20,954.21
2015-01-21,958.33
2015-01-22,945.2
2015-01-23,967.69
2015-01-26,966.67
2015-01-27,960.09
2015-01-28,972.58
2015-01-29,969.21
