Date,Value
2021-09-24,9999.27
2021-09-27,9980.95
2021-09-28,10126.09
2021-09-29,10100.11
2021-09-30,10120.09
2021-10-01,10185.4
2021-10-05,10196.41
2021-10-06,10266.27
2021-10-07,10227.55
2021-10-08,10283.83
2021-10-12,10359.21
2021-10-13,10270.7
2021-10-14,10143.3
2021-10-15,10072.13
2021-10-18,10162.57
2021-10-19,10012.97
2021-10-20,9930.96
2021-10-21,9976.58
2021-10-22,9973.46
2021-10-25,9828.38
2021-10-26,9806.75
2021-10-27,9857.46
2021-10-28,9852.66
2021-10-29,9844.35
2021-11-01,9982.93
2021-11-02,9936.15
2021-11-03,10051.47
2021-11-04,10078.15
2021-11-05,10100.86
2021-11-08,10079.08
2021-11-09,9967.91
2021-11-10,10023.27
2021-11-11,10016.58
2021-11-12,9999.63
2021-11-15,9974.27
2021-11-16,10009.74
2021-11-17,10040.75
2021-11-18,10000.24
2021-11-19,10095.61
2021-11-22,10097.79
2021-11-23,10160.72
2021-11-24,10111.85
2021-11-25,10173.92
2021-11-26,10235.52
2021-11-29,10211.22
2021-11-30,10134.3
2021-12-01,9983.68
2021-12-02,9929.87
2021-12-03,9999.27
2021-12-06,10053.53
2021-12-07,9980.51
2021-12-08,9918.79
2021-12-09,9903.68
2021-12-10,10002.24
2021-12-13,10009.66
2021-12-14,10019.23
2021-12-15,10098.53
2021-12-16,10056.82
2021-12-17,10018.58
2021-12-20,10187.28
2021-12-21,10216.49
2021-12-22,10207.55
2021-12-23,10129.12
2021-12-24,10111.37
2021-12-27,10120.38
2021-12-28,10130.44
2021-12-29,10121.72
2021-12-30,10174.12
2022-01-03,10219.08
2022-01-04,10240.88
2022-01-05,10288.96
2022-01-06,10372.65
2022-01-07,10372.6
2022-01-10,10306.16
2022-01-11,10259.59
2022-01-12,10173.0
2022-01-13,10124.94
2022-01-14,10099.6
2022-01-17,10201.82
2022-01-18,10170.95
2022-01-19,10182.62
2022-01-20,10185.39
2022-01-21,10220.19
2022-01-24,10262.66
2022-01-25,10301.43
2022-01-26,10291.41
2022-01-27,10387.95
2022-01-28,10452.79
2022-02-03,10441.99
2022-02-04,10283.75
2022-02-07,10330.51
2022-02-08,10289.57
2022-02-09,10251.6
2022-02-10,10257.45
2022-02-11,10304.03
2022-02-14,10179.21
2022-02-15,10318.39
2022-02-16,10273.7
2022-02-17,10261.97
2022-02-18,10241.69
2022-02-21,10173.3
2022-02-22,10196.83
2022-02-23,10199.65
2022-02-24,10360.02
2022-02-25,10355.36
2022-02-28,10374.67
2022-03-02,10421.63
2022-03-03,10390.95
2022-03-04,10568.12
2022-03-07,10802.49
2022-03-08,10966.11
2022-03-10,10799.01
2022-03-11,10858.99
2022-03-14,11031.07
2022-03-15,11074.73
2022-03-16,10926.9
2022-03-17,10532.61
2022-03-18,10435.85
2022-03-21,10555.64
2022-03-22,10617.71
2022-03-23,10532.87
2022-03-24,10608.37
2022-03-25,10626.2
2022-03-28,10760.69
2022-03-29,10630.59
2022-03-30,10440.91
2022-03-31,10495.62
2022-04-01,10559.1
2022-04-04,10544.37
2022-04-05,10513.68
2022-04-06,10605.72
2022-04-07,10626.5
2022-04-08,10709.72
2022-04-11,10871.56
2022-04-12,10912.71
2022-04-13,10765.12
2022-04-14,10690.58
2022-04-15,10760.3
2022-04-18,10873.84
2022-04-19,10918.39
2022-04-20,10901.19
2022-04-21,10917.5
2022-04-22,10968.65
2022-04-25,11144.71
2022-04-26,11190.22
2022-04-27,11420.71
2022-04-28,11539.97
2022-04-29,11259.37
2022-05-02,11438.64
2022-05-03,11440.9
2022-05-04,11422.75
2022-05-06,11541.08
2022-05-09,11576.29
2022-05-10,11626.65
2022-05-11,11604.56
2022-05-12,11851.25
2022-05-13,11762.99
2022-05-16,11743.03
2022-05-17,11576.74
2022-05-18,11452.64
2022-05-19,11647.49
2022-05-20,11431.04
2022-05-23,11371.11
2022-05-24,11433.74
2022-05-25,11378.63
2022-05-26,11455.33
2022-05-27,11229.34
2022-05-30,10935.56
2022-05-31,10923.57
2022-06-02,11177.04
2022-06-03,11000.25
2022-06-07,11268.62
2022-06-08,11220.35
2022-06-09,11261.84
2022-06-10,11462.52
2022-06-13,11767.52
2022-06-14,11799.08
2022-06-15,11862.71
2022-06-16,11789.57
2022-06-17,11801.94
2022-06-20,11869.18
2022-06-21,11917.39
2022-06-22,12021.41
2022-06-23,12084.01
2022-06-24,12006.69
2022-06-27,11758.4
2022-06-28,11705.2
2022-06-29,12020.53
2022-06-30,12020.83
2022-07-01,12014.64
2022-07-04,11997.4
2022-07-05,12065.37
2022-07-06,12138.65
2022-07-07,12047.78
2022-07-08,12065.42
2022-07-11,12119.18
2022-07-12,12291.23
2022-07-13,12166.92
2022-07-14,12257.88
2022-07-15,12567.36
2022-07-18,12344.33
2022-07-19,12282.54
2022-07-20,12273.3
2022-07-21,12192.43
2022-07-22,12291.85
2022-07-25,12283.19
2022-07-26,12195.33
2022-07-27,12291.04
2022-07-28,12026.39
2022-07-29,12032.49
2022-08-01,12105.71
2022-08-02,12164.49
2022-08-03,12250.59
2022-08-04,12234.9
2022-08-05,12029.71
2022-08-08,12172.54
2022-08-09,12144.66
2022-08-10,12255.2
2022-08-11,12108.49
2022-08-12,12101.04
2022-08-16,12215.26
2022-08-17,12250.92
2022-08-18,12464.96
2022-08-19,12555.35
2022-08-22,12803.8
2022-08-23,12936.41
2022-08-24,12881.92
2022-08-25,12712.11
2022-08-26,12646.38
2022-08-29,13017.2
2022-08-30,12954.87
2022-08-31,12805.48
2022-09-01,13093.83
2022-09-02,13259.55
2022-09-05,13446.83
2022-09-06,13468.36
2022-09-07,13674.6
2022-09-08,13615.6
2022-09-13,13473.73
2022-09-14,13829.99
2022-09-15,13889.08
2022-09-16,13756.94
2022-09-19,13860.29
2022-09-20,13793.89
2022-09-21,13923.94
2022-09-22,14194.38
2022-09-23,14195.29
2022-09-26,14628.51
2022-09-27,14460.34
2022-09-28,14800.97
2022-09-29,14788.86
2022-09-30,14651.0
2022-10-04,14505.96
2022-10-05,14186.47
2022-10-06,14048.31
2022-10-07,14298.07
2022-10-11,14727.39
2022-10-12,14489.33
2022-10-13,14630.97
2022-10-14,14578.66
2022-10-17,14711.31
2022-10-18,14429.69
2022-10-19,14544.96
2022-10-20,14676.08
2022-10-21,14833.7
2022-10-24,14811.92
2022-10-25,14702.75
2022-10-26,14524.51
2022-10-27,14378.97
2022-10-28,14452.26
2022-10-31,14533.01
2022-11-01,14372.69
2022-11-02,14372.13
2022-11-03,14482.92
2022-11-04,14358.82
2022-11-07,14049.43
2022-11-08,13693.95
2022-11-09,13298.15
2022-11-10,13518.66
2022-11-11,12374.99
2022-11-14,12549.12
2022-11-15,12376.24
2022-11-16,12533.69
2022-11-17,12817.46
2022-11-18,12827.72
2022-11-21,13097.63
2022-11-22,13152.33
2022-11-23,13043.66
2022-11-24,12567.03
2022-11-25,12495.69
2022-11-28,12792.25
2022-11-29,12561.37
2022-11-30,12407.32
2022-12-01,12024.97
2022-12-02,12072.17
2022-12-05,11920.74
2022-12-06,12423.18
2022-12-07,12448.61
2022-12-08,12414.63
2022-12-09,12071.18
2022-12-12,12210.19
2022-12-13,12154.98
2022-12-14,11973.15
2022-12-15,12106.35
2022-12-16,12176.56
2022-12-19,12119.83
2022-12-20,11885.21
2022-12-21,11804.33
2022-12-22,11617.85
2022-12-23,11680.82
2022-12-26,11608.07
2022-12-27,11562.04
2022-12-28,11498.83
2022-12-29,11424.58
2023-01-02,11559.17
2023-01-03,11543.96
2023-01-04,11586.34
2023-01-05,11538.46
2023-01-06,11509.42
2023-01-09,11046.19
2023-01-10,11062.44
2023-01-11,11097.78
2023-01-12,11102.86
2023-01-13,11019.74
2023-01-16,10930.03
2023-01-17,10964.37
2023-01-18,10972.34
2023-01-19,10859.32
2023-01-20,10942.52
2023-01-25,10853.08
2023-01-26,10830.47
2023-01-27,10867.24
2023-01-30,10803.58
2023-01-31,10868.76
2023-02-01,10853.05
2023-02-02,10682.95
2023-02-03,10828.25
2023-02-06,11267.2
2023-02-07,11298.94
2023-02-08,11389.06
2023-02-09,11388.64
2023-02-10,11473.46
2023-02-13,11680.19
2023-02-14,11547.84
2023-02-15,11814.39
2023-02-16,11865.6
2023-02-17,12128.7
2023-02-20,12011.32
2023-02-21,12037.29
2023-02-22,12232.66
2023-02-23,12060.19
2023-02-24,12201.53
2023-02-27,12578.9
2023-02-28,12544.76
2023-03-02,12406.61
2023-03-03,12141.62
2023-03-06,12062.59
2023-03-07,12121.78
2023-03-08,12533.29
2023-03-09,12539.48
2023-03-10,12622.82
2023-03-13,12160.26
2023-03-14,12338.98
2023-03-15,12212.72
2023-03-16,12380.03
2023-03-17,12232.8
2023-03-20,12372.74
2023-03-21,12345.3
2023-03-22,12292.25
2023-03-23,11766.17
2023-03-24,12019.97
2023-03-27,12191.51
2023-03-28,12152.02
2023-03-29,12202.12
2023-03-30,12146.93
2023-03-31,12178.73
2023-04-03,12489.75
2023-04-04,12451.46
2023-04-05,12379.65
2023-04-06,12539.43
2023-04-07,12496.7
2023-04-10,12557.13
2023-04-11,12628.9
2023-04-12,12703.66
2023-04-13,12399.88
2023-04-14,12173.34
2023-04-17,12398.65
2023-04-18,12554.51
2023-04-19,12685.04
2023-04-20,12626.53
2023-04-21,12768.27
2023-04-24,12895.02
2023-04-25,12846.92
2023-04-26,12914.44
2023-04-27,12944.3
2023-04-28,12941.55
2023-05-02,13010.63
2023-05-03,12956.95
2023-05-04,12684.06
2023-05-08,12637.15
2023-05-09,12687.02
2023-05-10,12715.07
2023-05-11,12763.83
2023-05-12,12915.61
2023-05-15,12969.39
2023-05-16,12982.75
2023-05-17,12986.73
2023-05-18,12919.34
2023-05-19,12782.72
2023-05-22,12617.18
2023-05-23,12518.54
2023-05-24,12606.72
2023-05-25,12752.8
2023-05-26,12749.11
2023-05-30,12736.19
2023-05-31,12766.68
2023-06-01,12696.99
2023-06-02,12392.8
2023-06-05,12430.33
2023-06-07,12361.45
2023-06-08,12369.15
2023-06-09,12141.4
2023-06-12,12088.13
2023-06-13,11770.84
2023-06-14,11891.95
2023-06-15,11954.19
2023-06-16,11776.09
2023-06-19,11960.73
2023-06-20,11953.31
2023-06-21,12181.28
2023-06-22,12208.68
2023-06-23,12418.14
2023-06-26,12428.21
2023-06-27,12346.13
2023-06-28,12485.01
2023-06-29,12659.69
2023-06-30,12682.28
2023-07-03,12494.31
2023-07-04,12360.5
2023-07-05,12334.54
2023-07-06,12394.35
2023-07-07,12466.56
2023-07-10,12476.67
2023-07-11,12229.59
2023-07-12,12155.18
2023-07-13,11876.81
2023-07-14,11706.18
2023-07-17,11730.64
2023-07-18,11616.59
2023-07-19,11747.99
2023-07-20,11821.12
2023-07-21,12043.45
2023-07-24,12010.7
2023-07-25,11925.14
2023-07-26,11922.54
2023-07-27,11958.73
2023-07-28,11972.65
2023-07-31,11885.27
2023-08-01,12085.34
2023-08-02,12356.55
2023-08-03,12390.34
2023-08-04,12566.03
2023-08-07,12510.87
2023-08-08,12699.05
2023-08-09,12701.43
2023-08-10,12717.29
2023-08-11,12870.68
2023-08-14,13008.83
2023-08-16,13128.7
2023-08-17,13211.15
2023-08-18,13173.29
2023-08-21,13270.14
2023-08-22,13128.9
2023-08-23,13179.98
2023-08-24,12844.21
2023-08-25,12913.52
2023-08-28,12869.27
2023-08-29,12861.51
2023-08-30,12885.81
2023-08-31,12898.07
2023-09-01,12827.27
2023-09-04,12830.48
2023-09-05,13035.46
2023-09-06,13049.51
2023-09-07,13142.3
2023-09-08,13108.06
2023-09-11,13075.06
2023-09-12,12989.78
2023-09-13,13038.58
2023-09-14,12968.25
2023-09-15,12987.59
2023-09-18,12947.99
2023-09-19,13025.93
2023-09-20,13059.86
2023-09-21,13275.62
2023-09-22,13194.67
2023-09-25,13218.19
2023-09-26,13453.48
2023-09-27,13489.14
2023-10-04,13750.38
2023-10-05,13510.72
2023-10-06,13501.04
2023-10-10,13505.57
2023-10-11,13264.41
2023-10-12,13263.37
2023-10-13,13516.23
2023-10-16,13606.37
2023-10-17,13588.96
2023-10-18,13514.26
2023-10-19,13678.8
2023-10-20,13584.24
2023-10-23,13596.25
2023-10-24,13395.71
2023-10-25,13507.59
2023-10-26,13731.98
2023-10-27,13655.22
2023-10-30,13584.43
2023-10-31,13575.27
2023-11-01,13702.31
2023-11-02,13408.34
2023-11-03,12980.94
2023-11-06,12528.57
2023-11-07,12727.51
2023-11-08,12758.57
2023-11-09,12757.03
2023-11-10,12917.61
2023-11-13,13057.07
2023-11-14,13134.85
2023-11-15,12603.61
2023-11-16,12530.08
2023-11-17,12526.04
2023-11-20,12426.26
2023-11-21,12399.94
2023-11-22,12615.19
2023-11-23,12546.04
2023-11-24,12707.2
2023-11-27,12686.94
2023-11-28,12489.85
2023-11-29,12405.0
2023-11-30,12418.62
2023-12-01,12731.78
2023-12-04,12697.71
2023-12-05,12840.73
2023-12-06,12865.75
2023-12-07,13087.67
2023-12-08,12764.78
2023-12-11,12948.03
2023-12-12,12909.56
2023-12-13,13006.63
2023-12-14,12559.1
2023-12-15,12554.68
2023-12-18,12564.98
2023-12-19,12764.15
2023-12-20,12620.87
2023-12-21,12721.61
2023-12-22,12681.58
2023-12-26,12530.08
2023-12-27,12522.09
2023-12-28,12441.05
2024-01-02,12673.63
2024-01-03,12773.13
2024-01-04,12844.21
2024-01-05,13004.46
2024-01-08,12983.52
2024-01-09,12958.15
2024-01-10,13083.59
2024-01-11,12931.11
2024-01-12,12944.01
2024-01-15,13088.07
2024-01-16,13305.71
2024-01-17,13569.96
2024-01-18,13476.74
2024-01-19,13452.69
2024-01-22,13488.08
2024-01-23,13349.59
2024-01-24,13447.95
2024-01-25,13413.01
2024-01-26,13463.18
2024-01-29,13426.09
2024-01-30,13306.82
2024-01-31,13408.76
2024-02-01,13360.44
2024-02-02,13180.51
2024-02-05,13351.81
2024-02-06,13285.69
2024-02-07,13286.59
2024-02-08,13297.74
2024-02-13,13302.44
2024-02-14,13452.28
2024-02-15,13426.85
2024-02-16,13458.81
2024-02-19,13460.92
2024-02-20,13516.33
2024-02-21,13460.0
2024-02-22,13341.38
2024-02-23,13375.55
2024-02-26,13403.62
2024-02-27,13389.78
2024-02-28,13466.42
2024-02-29,13437.96
2024-03-04,13408.27
2024-03-05,13480.77
2024-03-06,13471.87
2024-03-07,13404.75
2024-03-08,13177.6
2024-03-11,13013.48
2024-03-12,13005.23
2024-03-13,13103.02
2024-03-14,13167.64
2024-03-15,13405.11
2024-03-18,13499.52
2024-03-19,13595.54
2024-03-20,13610.98
2024-03-21,13299.52
2024-03-22,13597.04
2024-03-25,13657.78
2024-03-26,13609.79
2024-03-27,13826.53
2024-03-28,13777.73
2024-03-29,13775.65
2024-04-01,13822.08
2024-04-02,13918.28
2024-04-03,13837.33
2024-04-04,13800.14
2024-04-05,13913.54
2024-04-08,13951.79
2024-04-09,13960.96
2024-04-11,14166.02
2024-04-12,14437.15
2024-04-15,14562.43
2024-04-16,14836.34
2024-04-17,14634.96
2024-04-18,14356.11
2024-04-19,14567.04
2024-04-22,14501.46
2024-04-23,14466.17
2024-04-24,14302.09
2024-04-25,14383.35
2024-04-26,14425.79
2024-04-29,14486.48
2024-04-30,14594.55
2024-05-02,14448.37
2024-05-03,14176.92
2024-05-07,14145.55
2024-05-08,14178.26
2024-05-09,14346.61
2024-05-10,14304.95
2024-05-13,14322.65
2024-05-14,14337.77
2024-05-16,13837.72
2024-05-17,14045.13
2024-05-20,14071.36
2024-05-21,14206.1
2024-05-22,14235.24
2024-05-23,14242.07
2024-05-24,14353.32
2024-05-27,14251.15
2024-05-28,14144.34
2024-05-29,14272.85
2024-05-30,14595.9
2024-05-31,14724.26
2024-06-03,14533.86
2024-06-04,14525.88
2024-06-05,14458.71
2024-06-07,14330.28
2024-06-10,14534.67
2024-06-11,14594.75
2024-06-12,14559.8
2024-06-13,14495.19
2024-06-14,14612.58
2024-06-17,14655.71
2024-06-18,14657.76
2024-06-19,14683.0
2024-06-20,14758.6
2024-06-21,14840.83
2024-06-24,14828.22
2024-06-25,14824.85
2024-06-26,14853.35
2024-06-27,14812.07
2024-06-28,14603.53
2024-07-01,14688.2
2024-07-02,14868.73
2024-07-03,14905.55
2024-07-04,14696.31
2024-07-05,14698.17
2024-07-08,14744.82
2024-07-09,14729.56
2024-07-10,14803.07
2024-07-11,14694.14
2024-07-12,14696.45
2024-07-15,14768.12
2024-07-16,14807.28
2024-07-17,14729.55
2024-07-18,14749.65
2024-07-19,14866.63
2024-07-22,14884.35
2024-07-23,14852.93
2024-07-24,14816.12
2024-07-25,14846.03
2024-07-26,14853.47
2024-07-29,14789.57
2024-07-30,14865.4
2024-07-31,14681.99
2024-08-01,14480.11
2024-08-02,14565.54
2024-08-05,14588.22
2024-08-06,14665.59
2024-08-07,14677.53
2024-08-08,14687.08
2024-08-09,14426.59
2024-08-12,14595.32
2024-08-13,14568.36
2024-08-14,14365.3
2024-08-16,14303.59
2024-08-19,13781.73
2024-08-20,13779.58
2024-08-21,13856.53
2024-08-22,13850.76
2024-08-23,13914.43
2024-08-26,13656.58
2024-08-27,13782.26
2024-08-28,13905.57
2024-08-29,13833.52
2024-08-30,13865.38
2024-09-02,13922.08
2024-09-03,13992.43
2024-09-04,14006.54
2024-09-05,13893.12
2024-09-06,13734.31
2024-09-09,13968.84
2024-09-10,14062.33
2024-09-11,13960.91
2024-09-12,13974.16
2024-09-13,13795.16
2024-09-19,13772.16
2024-09-20,13819.34
2024-09-23,13909.88
2024-09-24,13915.22
2024-09-25,13820.87
2024-09-26,13784.8
2024-09-27,13592.22
2024-09-30,13372.89
2024-10-02,13589.87
2024-10-04,13914.1
2024-10-07,14205.07
2024-10-08,14251.2
2024-10-10,14269.11
2024-10-11,14279.79
2024-10-14,14392.77
2024-10-15,14532.03
2024-10-16,14558.22
2024-10-17,14667.23
2024-10-18,14715.99
2024-10-21,14843.59
2024-10-22,14948.24
2024-10-23,14989.69
2024-10-24,14957.5
2024-10-25,15179.21
2024-10-28,15059.76
2024-10-29,15102.87
2024-10-30,14993.52
2024-10-31,14990.96
2024-11-01,14964.92
2024-11-04,14793.12
2024-11-05,14934.51
2024-11-06,15370.99
2024-11-07,15326.81
2024-11-08,15128.15
2024-11-11,15278.99
2024-11-12,15519.21
2024-11-13,15585.44
2024-11-14,15547.94
2024-11-15,15367.67
2024-11-18,15322.69
2024-11-19,15214.43
2024-11-20,15213.63
2024-11-21,15387.79
2024-11-22,15475.72
2024-11-25,15480.02
2024-11-26,15406.54
2024-11-27,15384.46
2024-11-28,15353.09
2024-11-29,15334.03
2024-12-02,15502.3
2024-12-03,15524.75
2024-12-04,15700.31
2024-12-05,15791.26
2024-12-06,15892.11
2024-12-09,16303.43
2024-12-10,16080.3
2024-12-11,16190.41
2024-12-12,16191.34
2024-12-13,16222.12
2024-12-16,16282.0
2024-12-17,16361.38
2024-12-18,16278.5
2024-12-19,16670.26
2024-12-20,16644.18
2024-12-23,16665.63
2024-12-24,16804.73
2024-12-26,17020.23
2024-12-27,17049.55
2024-12-30,17169.31
2025-01-02,17050.08
2025-01-03,17050.93
2025-01-06,17076.58
2025-01-07,16719.89
2025-01-08,16765.28
2025-01-09,16896.24
2025-01-10,17032.34
2025-01-13,17147.24
2025-01-14,16964.28
2025-01-15,16917.3
2025-01-16,16827.96
2025-01-17,16829.94
2025-01-20,16685.73
2025-01-21,16445.99
2025-01-22,16394.69
2025-01-23,16404.8
2025-01-24,16261.04
2025-01-31,16791.87
2025-02-03,17067.31
2025-02-04,16969.34
2025-02-05,16590.95
2025-02-06,16651.67
2025-02-07,16648.56
2025-02-10,16749.24
2025-02-11,16784.17
2025-02-12,16789.62
2025-02-13,16690.96
2025-02-14,16541.46
2025-02-17,16524.85
2025-02-18,16576.57
2025-02-19,16468.73
2025-02-20,16455.18
2025-02-21,16370.61
2025-02-24,16205.28
2025-02-25,16296.29
2025-02-26,16347.23
2025-02-27,16560.67
2025-02-28,17058.48
2025-03-04,17039.79
2025-03-05,16837.97
2025-03-06,16595.36
2025-03-07,16669.33
2025-03-10,16845.37
2025-03-11,16936.26
2025-03-12,16769.03
2025-03-13,16858.54
2025-03-14,16849.67
2025-03-17,16734.4
2025-03-18,16813.38
2025-03-19,16843.09
2025-03-20,16993.07
2025-03-21,17087.86
2025-03-24,17193.53
2025-03-25,17259.66
2025-03-26,17189.63
2025-03-27,17162.78
2025-03-28,17201.65
2025-03-31,17355.54
2025-04-01,17322.77
2025-04-02,17205.28
2025-04-03,17193.41
2025-04-04,16466.24
2025-04-07,17219.35
2025-04-08,17355.61
2025-04-09,17609.99
2025-04-10,17023.51
2025-04-11,16821.9
2025-04-14,16225.71
2025-04-15,16276.77
2025-04-16,16284.67
2025-04-17,16110.75
2025-04-18,16200.29
2025-04-21,16091.41
2025-04-22,16170.56
2025-04-23,16163.45
2025-04-24,16500.45
2025-04-25,16540.35
2025-04-28,16699.75
2025-04-29,16576.11
2025-04-30,16182.41
2025-05-02,15853.02
2025-05-07,15661.39
2025-05-08,15691.35
2025-05-09,15743.91
2025-05-12,15832.75
2025-05-13,16154.39
2025-05-14,16235.44
2025-05-15,15620.57
2025-05-16,15547.3
2025-05-19,15695.72
2025-05-20,15590.93
2025-05-21,15455.02
2025-05-22,15313.91
2025-05-23,15199.32
2025-05-26,14982.77
2025-05-27,15115.65
2025-05-28,15250.32
2025-05-29,15251.07
2025-05-30,15309.79
2025-06-02,15178.4
2025-06-04,15105.53
2025-06-05,14906.62
2025-06-09,14819.47
2025-06-10,15035.13
2025-06-11,15213.0
2025-06-12,14893.49
2025-06-13,15121.96
2025-06-16,14995.19
2025-06-17,14991.08
2025-06-18,15178.23
2025-06-19,15419.83
2025-06-20,15076.65
2025-06-23,15472.3
2025-06-24,14976.73
2025-06-25,15005.97
2025-06-26,14891.75
2025-06-27,14882.5
2025-06-30,14726.24
2025-07-01,14871.8
2025-07-02,14957.78
2025-07-03,14977.49
2025-07-04,15028.77
2025-07-07,15170.46
2025-07-08,15171.81
2025-07-09,15325.52
2025-07-10,15235.85
2025-07-11,15353.89
2025-07-14,15474.01
2025-07-15,15465.72
2025-07-16,15576.66
2025-07-17,15732.91
2025-07-18,15737.59
2025-07-21,15629.29
2025-07-22,15642.93
2025-07-23,15450.91
2025-07-24,15197.65
2025-07-25,15427.64
2025-07-28,15511.75
2025-07-29,15749.06
2025-07-30,15514.39
2025-07-31,15650.62
2025-08-01,15963.35
2025-08-04,15570.03
2025-08-05,15668.58
2025-08-06,15691.08
2025-08-07,15502.08
2025-08-08,15701.17
2025-08-11,15675.78
2025-08-12,15715.71
2025-08-13,15518.27
2025-08-14,15578.78
2025-08-18,15619.45
2025-08-19,15745.35
2025-08-20,15935.4
2025-08-21,15953.3
2025-08-22,15827.02
2025-08-25,15640.05
2025-08-26,15905.98
2025-08-27,15891.25
2025-08-28,15707.61
2025-08-29,15749.83
2025-09-01,15833.03
2025-09-02,15795.84
2025-09-03,15808.03
2025-09-04,15831.78
2025-09-05,15796.96
2025-09-08,15793.28
2025-09-09,15739.49
2025-09-10,15712.69
2025-09-11,15842.28
2025-09-12,15759.74
2025-09-15,15774.37
2025-09-16,15542.56
2025-09-17,15593.19
2025-09-18,15739.51
2025-09-19,15929.87
2025-09-22,15857.93
2025-09-23,15896.81
2025-09-24,15995.49
2025-09-25,16084.44
2025-09-26,16364.88
2025-09-29,16034.57
2025-09-30,16130.49
2025-10-01,16149.06
2025-10-02,16101.69
2025-10-10,16566.76
2025-10-13,16703.18
2025-10-14,16835.53
2025-10-15,16570.73
2025-10-16,16508.78
2025-10-17,16573.32
2025-10-20,16559.26
2025-10-21,16746.42
2025-10-22,16798.53
2025-10-23,17047.69
2025-10-24,16965.11
2025-10-27,16862.13
2025-10-28,16981.78
2025-10-29,16843.04
2025-10-30,16772.87
2025-10-31,16705.22
2025-11-03,16773.07
2025-11-04,17022.25
2025-11-05,17267.78
2025-11-06,17260.13
2025-11-07,17477.35
2025-11-10,17346.48
2025-11-11,17634.94
2025-11-12,17701.62
2025-11-13,17769.7
2025-11-14,17480.87
2025-11-17,17512.48
2025-11-18,17695.54
2025-11-19,17688.41
2025-11-20,17783.92
2025-11-21,17956.61
2025-11-24,17954.05
2025-11-25,17881.12
2025-11-26,17745.89
2025-11-27,17688.8
2025-11-28,17837.58
2025-12-01,17832.17
2025-12-02,17802.88
2025-12-03,17816.23
2025-12-04,17950.12
2025-12-05,17825.43
2025-12-08,17777.16
2025-12-09,17907.77
2025-12-10,17868.21
2025-12-11,17938.87
2025-12-12,17977.86
2025-12-15,17902.25
2025-12-16,18003.49
2025-12-17,18103.18
2025-12-18,18082.19
2025-12-19,18097.85
2025-12-22,18136.25
2025-12-23,18246.17
2025-12-24,17419.89
2025-12-26,17059.78
2025-12-29,16868.6
2025-12-30,17071.38
2026-01-02,17126.36
2026-01-05,17159.19
2026-01-06,17185.16
2026-01-07,17224.79
2026-01-08,17337.71
2026-01-09,17501.76
2026-01-12,17770.57
2026-01-13,17895.97
2026-01-14,17966.96
2026-01-15,17841.37
2026-01-16,17888.24
2026-01-19,17884.58
2026-01-20,18003.4
2026-01-21,17835.34
2026-01-22,17797.84
2026-01-23,17706.54
2026-01-26,17116.01
2026-01-27,17234.09
2026-01-28,16690.34
2026-01-29,16770.66
2026-01-30,17083.37
2026-02-02,17680.28
2026-02-03,17222.49
2026-02-04,17384.92
2026-02-05,17793.85
2026-02-06,17761.71
2026-02-09,17583.0
2026-02-10,17561.5
2026-02-11,17403.13
2026-02-12,17156.23
2026-02-13,17247.29
2026-02-19,17267.29
2026-02-20,17274.41
2026-02-23,17172.94
2026-02-24,17193.37
2026-02-25,16890.25
2026-02-26,16805.44
2026-02-27,17095.74
2026-03-03,17773.87
2026-03-04,17975.2
2026-03-05,17809.82
2026-03-06,18001.94
2026-03-09,18481.05
2026-03-10,17801.07
2026-03-11,17773.63
2026-03-12,18168.76
2026-03-13,18448.47
2026-03-16,18544.5
2026-03-17,18418.1
2026-03-18,18213.73
2026-03-19,18646.25
2026-03-20,18582.24
2026-03-23,19056.5
2026-03-24,18484.72
2026-03-25,18595.64
2026-03-26,18787.11
2026-03-27,18820.13
2026-03-30,18993.12
2026-03-31,19431.86
2026-04-01,18643.71
2026-04-02,19098.97
2026-04-03,18775.98
2026-04-06,18784.75
2026-04-07,18719.24
2026-04-08,17884.15
2026-04-09,18152.98
2026-04-10,18212.13
2026-04-13,18384.51
2026-04-14,18129.46
2026-04-15,18002.61
2026-04-16,17976.12
2026-04-17,18216.03
2026-04-20,18013.48
2026-04-21,17867.82
2026-04-22,18069.62
2026-04-23,18154.34
2026-04-24,18239.28
2026-04-27,17942.86
2026-04-28,17995.68
2026-04-29,18110.22
2026-04-30,18250.24
2026-05-04,17745.57
2026-05-06,17543.63
2026-05-07,17481.42
2026-05-08,17904.65
2026-05-11,17970.84
2026-05-12,18380.07
2026-05-13,18382.92
2026-05-14,18430.26
2026-05-15,18674.36
2026-05-18,18618.09
2026-05-19,18834.69
2026-05-20,18812.42
2026-05-21,18819.37
2026-05-22,19114.09
2026-05-26,18767.57
2026-05-27,18687.77
2026-05-28,18747.76
2026-05-29,18853.74
2026-06-01,18778.88
2026-06-02,19135.74
2026-06-04,19461.86
2026-06-05,19691.2
2026-06-08,19569.4
2026-06-09,19050.81
2026-06-10,19311.9
2026-06-11,19471.19
2026-06-12,19220.02
2026-06-15,19000.83
2026-06-16,19003.54
2026-06-17,19006.05
2026-06-18,19377.32
2026-06-19,19386.49
2026-06-22,19647.81
2026-06-23,19742.33
2026-06-24,19819.62
2026-06-25,19767.26
2026-06-26,19538.55
2026-06-29,19832.19
2026-06-30,19957.94
2026-07-01,20173.92
