종목,월,방향,손절선(%),진입일,진입가,청산일,보유일,청산가,수익률(%),청산 사유
KODEX 코스닥150,1,아래,-3.0,2016-01-20,11155.0,2016-01-29,7,11280.0,-1.12,기한청산
KODEX 코스닥150,1,아래,-3.0,2017-01-20,9205.0,2017-01-31,5,9105.0,1.09,기한청산
KODEX 코스닥150,1,아래,-3.0,2018-01-19,16240.0,2018-01-24,3,16775.0,-3.29,갭손절
KODEX 코스닥150,1,아래,-3.0,2019-01-18,11630.0,2019-01-28,6,11979.0,-3.0,장중손절
KODEX 코스닥150,1,아래,-3.0,2020-01-20,10365.0,2020-01-31,7,9695.0,6.46,기한청산
KODEX 코스닥150,1,아래,-3.0,2021-01-20,15095.0,2021-01-25,3,15548.0,-3.0,장중손절
KODEX 코스닥150,1,아래,-3.0,2022-01-20,13645.0,2022-01-28,6,12335.0,9.6,기한청산
KODEX 코스닥150,1,아래,-3.0,2023-01-20,9945.0,2023-01-26,2,10243.0,-3.0,장중손절
KODEX 코스닥150,1,아래,-3.0,2024-01-19,13075.0,2024-01-31,8,12435.0,4.89,기한청산
KODEX 코스닥150,1,아래,-3.0,2025-01-20,12155.0,2025-01-31,5,12315.0,-1.32,기한청산
KODEX 코스닥150,1,아래,-3.0,2026-01-20,16220.0,2026-01-26,4,16940.0,-4.44,갭손절
KODEX 코스닥150,1,아래,-4.0,2016-01-20,11155.0,2016-01-29,7,11280.0,-1.12,기한청산
KODEX 코스닥150,1,아래,-4.0,2017-01-20,9205.0,2017-01-31,5,9105.0,1.09,기한청산
KODEX 코스닥150,1,아래,-4.0,2018-01-19,16240.0,2018-01-29,6,16890.0,-4.0,장중손절
KODEX 코스닥150,1,아래,-4.0,2019-01-18,11630.0,2019-01-31,9,12095.0,-4.0,장중손절
KODEX 코스닥150,1,아래,-4.0,2020-01-20,10365.0,2020-01-31,7,9695.0,6.46,기한청산
KODEX 코스닥150,1,아래,-4.0,2021-01-20,15095.0,2021-01-26,4,15699.0,-4.0,장중손절
KODEX 코스닥150,1,아래,-4.0,2022-01-20,13645.0,2022-01-28,6,12335.0,9.6,기한청산
KODEX 코스닥150,1,아래,-4.0,2023-01-20,9945.0,2023-01-27,3,10343.0,-4.0,장중손절
KODEX 코스닥150,1,아래,-4.0,2024-01-19,13075.0,2024-01-31,8,12435.0,4.89,기한청산
KODEX 코스닥150,1,아래,-4.0,2025-01-20,12155.0,2025-01-31,5,12315.0,-1.32,기한청산
KODEX 코스닥150,1,아래,-4.0,2026-01-20,16220.0,2026-01-26,4,16940.0,-4.44,갭손절
KODEX 코스닥150,1,아래,-5.0,2016-01-20,11155.0,2016-01-29,7,11280.0,-1.12,기한청산
KODEX 코스닥150,1,아래,-5.0,2017-01-20,9205.0,2017-01-31,5,9105.0,1.09,기한청산
KODEX 코스닥150,1,아래,-5.0,2018-01-19,16240.0,2018-01-29,6,17052.0,-5.0,장중손절
KODEX 코스닥150,1,아래,-5.0,2019-01-18,11630.0,2019-01-31,9,12060.0,-3.7,기한청산
KODEX 코스닥150,1,아래,-5.0,2020-01-20,10365.0,2020-01-31,7,9695.0,6.46,기한청산
KODEX 코스닥150,1,아래,-5.0,2021-01-20,15095.0,2021-01-29,7,14415.0,4.5,기한청산
KODEX 코스닥150,1,아래,-5.0,2022-01-20,13645.0,2022-01-28,6,12335.0,9.6,기한청산
KODEX 코스닥150,1,아래,-5.0,2023-01-20,9945.0,2023-01-31,5,10225.0,-2.82,기한청산
KODEX 코스닥150,1,아래,-5.0,2024-01-19,13075.0,2024-01-31,8,12435.0,4.89,기한청산
KODEX 코스닥150,1,아래,-5.0,2025-01-20,12155.0,2025-01-31,5,12315.0,-1.32,기한청산
KODEX 코스닥150,1,아래,-5.0,2026-01-20,16220.0,2026-01-26,4,17031.0,-5.0,장중손절
KODEX 코스닥150,1,아래,-6.0,2016-01-20,11155.0,2016-01-29,7,11280.0,-1.12,기한청산
KODEX 코스닥150,1,아래,-6.0,2017-01-20,9205.0,2017-01-31,5,9105.0,1.09,기한청산
KODEX 코스닥150,1,아래,-6.0,2018-01-19,16240.0,2018-01-29,6,17214.0,-6.0,장중손절
KODEX 코스닥150,1,아래,-6.0,2019-01-18,11630.0,2019-01-31,9,12060.0,-3.7,기한청산
KODEX 코스닥150,1,아래,-6.0,2020-01-20,10365.0,2020-01-31,7,9695.0,6.46,기한청산
KODEX 코스닥150,1,아래,-6.0,2021-01-20,15095.0,2021-01-29,7,14415.0,4.5,기한청산
KODEX 코스닥150,1,아래,-6.0,2022-01-20,13645.0,2022-01-28,6,12335.0,9.6,기한청산
KODEX 코스닥150,1,아래,-6.0,2023-01-20,9945.0,2023-01-31,5,10225.0,-2.82,기한청산
KODEX 코스닥150,1,아래,-6.0,2024-01-19,13075.0,2024-01-31,8,12435.0,4.89,기한청산
KODEX 코스닥150,1,아래,-6.0,2025-01-20,12155.0,2025-01-31,5,12315.0,-1.32,기한청산
KODEX 코스닥150,1,아래,-6.0,2026-01-20,16220.0,2026-01-26,4,17193.0,-6.0,장중손절
KODEX 코스닥150,1,아래,-7.0,2016-01-20,11155.0,2016-01-29,7,11280.0,-1.12,기한청산
KODEX 코스닥150,1,아래,-7.0,2017-01-20,9205.0,2017-01-31,5,9105.0,1.09,기한청산
KODEX 코스닥150,1,아래,-7.0,2018-01-19,16240.0,2018-01-31,8,16820.0,-3.57,기한청산
KODEX 코스닥150,1,아래,-7.0,2019-01-18,11630.0,2019-01-31,9,12060.0,-3.7,기한청산
KODEX 코스닥150,1,아래,-7.0,2020-01-20,10365.0,2020-01-31,7,9695.0,6.46,기한청산
KODEX 코스닥150,1,아래,-7.0,2021-01-20,15095.0,2021-01-29,7,14415.0,4.5,기한청산
KODEX 코스닥150,1,아래,-7.0,2022-01-20,13645.0,2022-01-28,6,12335.0,9.6,기한청산
KODEX 코스닥150,1,아래,-7.0,2023-01-20,9945.0,2023-01-31,5,10225.0,-2.82,기한청산
KODEX 코스닥150,1,아래,-7.0,2024-01-19,13075.0,2024-01-31,8,12435.0,4.89,기한청산
KODEX 코스닥150,1,아래,-7.0,2025-01-20,12155.0,2025-01-31,5,12315.0,-1.32,기한청산
KODEX 코스닥150,1,아래,-7.0,2026-01-20,16220.0,2026-01-26,4,17355.0,-7.0,장중손절
KODEX 코스닥150,1,아래,-8.0,2016-01-20,11155.0,2016-01-29,7,11280.0,-1.12,기한청산
KODEX 코스닥150,1,아래,-8.0,2017-01-20,9205.0,2017-01-31,5,9105.0,1.09,기한청산
KODEX 코스닥150,1,아래,-8.0,2018-01-19,16240.0,2018-01-31,8,16820.0,-3.57,기한청산
KODEX 코스닥150,1,아래,-8.0,2019-01-18,11630.0,2019-01-31,9,12060.0,-3.7,기한청산
KODEX 코스닥150,1,아래,-8.0,2020-01-20,10365.0,2020-01-31,7,9695.0,6.46,기한청산
KODEX 코스닥150,1,아래,-8.0,2021-01-20,15095.0,2021-01-29,7,14415.0,4.5,기한청산
KODEX 코스닥150,1,아래,-8.0,2022-01-20,13645.0,2022-01-28,6,12335.0,9.6,기한청산
KODEX 코스닥150,1,아래,-8.0,2023-01-20,9945.0,2023-01-31,5,10225.0,-2.82,기한청산
KODEX 코스닥150,1,아래,-8.0,2024-01-19,13075.0,2024-01-31,8,12435.0,4.89,기한청산
KODEX 코스닥150,1,아래,-8.0,2025-01-20,12155.0,2025-01-31,5,12315.0,-1.32,기한청산
KODEX 코스닥150,1,아래,-8.0,2026-01-20,16220.0,2026-01-26,4,17518.0,-8.0,장중손절
KODEX 코스닥150,1,아래,-9.0,2016-01-20,11155.0,2016-01-29,7,11280.0,-1.12,기한청산
KODEX 코스닥150,1,아래,-9.0,2017-01-20,9205.0,2017-01-31,5,9105.0,1.09,기한청산
KODEX 코스닥150,1,아래,-9.0,2018-01-19,16240.0,2018-01-31,8,16820.0,-3.57,기한청산
KODEX 코스닥150,1,아래,-9.0,2019-01-18,11630.0,2019-01-31,9,12060.0,-3.7,기한청산
KODEX 코스닥150,1,아래,-9.0,2020-01-20,10365.0,2020-01-31,7,9695.0,6.46,기한청산
KODEX 코스닥150,1,아래,-9.0,2021-01-20,15095.0,2021-01-29,7,14415.0,4.5,기한청산
KODEX 코스닥150,1,아래,-9.0,2022-01-20,13645.0,2022-01-28,6,12335.0,9.6,기한청산
KODEX 코스닥150,1,아래,-9.0,2023-01-20,9945.0,2023-01-31,5,10225.0,-2.82,기한청산
KODEX 코스닥150,1,아래,-9.0,2024-01-19,13075.0,2024-01-31,8,12435.0,4.89,기한청산
KODEX 코스닥150,1,아래,-9.0,2025-01-20,12155.0,2025-01-31,5,12315.0,-1.32,기한청산
KODEX 코스닥150,1,아래,-9.0,2026-01-20,16220.0,2026-01-26,4,17680.0,-9.0,장중손절
KODEX 코스닥150,1,아래,-10.0,2016-01-20,11155.0,2016-01-29,7,11280.0,-1.12,기한청산
KODEX 코스닥150,1,아래,-10.0,2017-01-20,9205.0,2017-01-31,5,9105.0,1.09,기한청산
KODEX 코스닥150,1,아래,-10.0,2018-01-19,16240.0,2018-01-31,8,16820.0,-3.57,기한청산
KODEX 코스닥150,1,아래,-10.0,2019-01-18,11630.0,2019-01-31,9,12060.0,-3.7,기한청산
KODEX 코스닥150,1,아래,-10.0,2020-01-20,10365.0,2020-01-31,7,9695.0,6.46,기한청산
KODEX 코스닥150,1,아래,-10.0,2021-01-20,15095.0,2021-01-29,7,14415.0,4.5,기한청산
KODEX 코스닥150,1,아래,-10.0,2022-01-20,13645.0,2022-01-28,6,12335.0,9.6,기한청산
KODEX 코스닥150,1,아래,-10.0,2023-01-20,9945.0,2023-01-31,5,10225.0,-2.82,기한청산
KODEX 코스닥150,1,아래,-10.0,2024-01-19,13075.0,2024-01-31,8,12435.0,4.89,기한청산
KODEX 코스닥150,1,아래,-10.0,2025-01-20,12155.0,2025-01-31,5,12315.0,-1.32,기한청산
KODEX 코스닥150,1,아래,-10.0,2026-01-20,16220.0,2026-01-26,4,17842.0,-10.0,장중손절
KODEX 코스닥150,1,아래,무손절,2016-01-20,11155.0,2016-01-29,7,11280.0,-1.12,기한청산
KODEX 코스닥150,1,아래,무손절,2017-01-20,9205.0,2017-01-31,5,9105.0,1.09,기한청산
KODEX 코스닥150,1,아래,무손절,2018-01-19,16240.0,2018-01-31,8,16820.0,-3.57,기한청산
KODEX 코스닥150,1,아래,무손절,2019-01-18,11630.0,2019-01-31,9,12060.0,-3.7,기한청산
KODEX 코스닥150,1,아래,무손절,2020-01-20,10365.0,2020-01-31,7,9695.0,6.46,기한청산
KODEX 코스닥150,1,아래,무손절,2021-01-20,15095.0,2021-01-29,7,14415.0,4.5,기한청산
KODEX 코스닥150,1,아래,무손절,2022-01-20,13645.0,2022-01-28,6,12335.0,9.6,기한청산
KODEX 코스닥150,1,아래,무손절,2023-01-20,9945.0,2023-01-31,5,10225.0,-2.82,기한청산
KODEX 코스닥150,1,아래,무손절,2024-01-19,13075.0,2024-01-31,8,12435.0,4.89,기한청산
KODEX 코스닥150,1,아래,무손절,2025-01-20,12155.0,2025-01-31,5,12315.0,-1.32,기한청산
KODEX 코스닥150,1,아래,무손절,2026-01-20,16220.0,2026-01-30,8,20500.0,-26.39,기한청산
KODEX 코스닥150,1,위,-3.0,2016-01-20,11155.0,2016-01-29,7,11280.0,1.12,기한청산
KODEX 코스닥150,1,위,-3.0,2017-01-20,9205.0,2017-01-31,5,9105.0,-1.09,기한청산
KODEX 코스닥150,1,위,-3.0,2018-01-19,16240.0,2018-01-31,8,16820.0,3.57,기한청산
KODEX 코스닥150,1,위,-3.0,2019-01-18,11630.0,2019-01-31,9,12060.0,3.7,기한청산
KODEX 코스닥150,1,위,-3.0,2020-01-20,10365.0,2020-01-28,4,9970.0,-3.81,갭손절
KODEX 코스닥150,1,위,-3.0,2021-01-20,15095.0,2021-01-29,7,14642.0,-3.0,장중손절
KODEX 코스닥150,1,위,-3.0,2022-01-20,13645.0,2022-01-24,2,13236.0,-3.0,장중손절
KODEX 코스닥150,1,위,-3.0,2023-01-20,9945.0,2023-01-31,5,10225.0,2.82,기한청산
KODEX 코스닥150,1,위,-3.0,2024-01-19,13075.0,2024-01-24,3,12683.0,-3.0,장중손절
KODEX 코스닥150,1,위,-3.0,2025-01-20,12155.0,2025-01-31,5,12315.0,1.32,기한청산
KODEX 코스닥150,1,위,-3.0,2026-01-20,16220.0,2026-01-21,1,15733.0,-3.0,장중손절
KODEX 코스닥150,1,위,-4.0,2016-01-20,11155.0,2016-01-29,7,11280.0,1.12,기한청산
KODEX 코스닥150,1,위,-4.0,2017-01-20,9205.0,2017-01-31,5,9105.0,-1.09,기한청산
KODEX 코스닥150,1,위,-4.0,2018-01-19,16240.0,2018-01-31,8,16820.0,3.57,기한청산
KODEX 코스닥150,1,위,-4.0,2019-01-18,11630.0,2019-01-31,9,12060.0,3.7,기한청산
KODEX 코스닥150,1,위,-4.0,2020-01-20,10365.0,2020-01-28,4,9950.0,-4.0,장중손절
KODEX 코스닥150,1,위,-4.0,2021-01-20,15095.0,2021-01-29,7,14491.0,-4.0,장중손절
KODEX 코스닥150,1,위,-4.0,2022-01-20,13645.0,2022-01-24,2,13099.0,-4.0,장중손절
KODEX 코스닥150,1,위,-4.0,2023-01-20,9945.0,2023-01-31,5,10225.0,2.82,기한청산
KODEX 코스닥150,1,위,-4.0,2024-01-19,13075.0,2024-01-26,5,12510.0,-4.32,갭손절
KODEX 코스닥150,1,위,-4.0,2025-01-20,12155.0,2025-01-31,5,12315.0,1.32,기한청산
KODEX 코스닥150,1,위,-4.0,2026-01-20,16220.0,2026-01-21,1,15571.0,-4.0,장중손절
KODEX 코스닥150,1,위,-5.0,2016-01-20,11155.0,2016-01-29,7,11280.0,1.12,기한청산
KODEX 코스닥150,1,위,-5.0,2017-01-20,9205.0,2017-01-31,5,9105.0,-1.09,기한청산
KODEX 코스닥150,1,위,-5.0,2018-01-19,16240.0,2018-01-31,8,16820.0,3.57,기한청산
KODEX 코스닥150,1,위,-5.0,2019-01-18,11630.0,2019-01-31,9,12060.0,3.7,기한청산
KODEX 코스닥150,1,위,-5.0,2020-01-20,10365.0,2020-01-30,6,9847.0,-5.0,장중손절
KODEX 코스닥150,1,위,-5.0,2021-01-20,15095.0,2021-01-29,7,14340.0,-5.0,장중손절
KODEX 코스닥150,1,위,-5.0,2022-01-20,13645.0,2022-01-25,3,12963.0,-5.0,장중손절
KODEX 코스닥150,1,위,-5.0,2023-01-20,9945.0,2023-01-31,5,10225.0,2.82,기한청산
KODEX 코스닥150,1,위,-5.0,2024-01-19,13075.0,2024-01-31,8,12421.0,-5.0,장중손절
KODEX 코스닥150,1,위,-5.0,2025-01-20,12155.0,2025-01-31,5,12315.0,1.32,기한청산
KODEX 코스닥150,1,위,-5.0,2026-01-20,16220.0,2026-01-21,1,15409.0,-5.0,장중손절
KODEX 코스닥150,1,위,-6.0,2016-01-20,11155.0,2016-01-29,7,11280.0,1.12,기한청산
KODEX 코스닥150,1,위,-6.0,2017-01-20,9205.0,2017-01-31,5,9105.0,-1.09,기한청산
KODEX 코스닥150,1,위,-6.0,2018-01-19,16240.0,2018-01-31,8,16820.0,3.57,기한청산
KODEX 코스닥150,1,위,-6.0,2019-01-18,11630.0,2019-01-31,9,12060.0,3.7,기한청산
KODEX 코스닥150,1,위,-6.0,2020-01-20,10365.0,2020-01-31,7,9743.0,-6.0,장중손절
KODEX 코스닥150,1,위,-6.0,2021-01-20,15095.0,2021-01-29,7,14415.0,-4.5,기한청산
KODEX 코스닥150,1,위,-6.0,2022-01-20,13645.0,2022-01-25,3,12826.0,-6.0,장중손절
KODEX 코스닥150,1,위,-6.0,2023-01-20,9945.0,2023-01-31,5,10225.0,2.82,기한청산
KODEX 코스닥150,1,위,-6.0,2024-01-19,13075.0,2024-01-31,8,12435.0,-4.89,기한청산
KODEX 코스닥150,1,위,-6.0,2025-01-20,12155.0,2025-01-31,5,12315.0,1.32,기한청산
KODEX 코스닥150,1,위,-6.0,2026-01-20,16220.0,2026-01-21,1,15247.0,-6.0,장중손절
KODEX 코스닥150,1,위,-7.0,2016-01-20,11155.0,2016-01-29,7,11280.0,1.12,기한청산
KODEX 코스닥150,1,위,-7.0,2017-01-20,9205.0,2017-01-31,5,9105.0,-1.09,기한청산
KODEX 코스닥150,1,위,-7.0,2018-01-19,16240.0,2018-01-31,8,16820.0,3.57,기한청산
KODEX 코스닥150,1,위,-7.0,2019-01-18,11630.0,2019-01-31,9,12060.0,3.7,기한청산
KODEX 코스닥150,1,위,-7.0,2020-01-20,10365.0,2020-01-31,7,9695.0,-6.46,기한청산
KODEX 코스닥150,1,위,-7.0,2021-01-20,15095.0,2021-01-29,7,14415.0,-4.5,기한청산
KODEX 코스닥150,1,위,-7.0,2022-01-20,13645.0,2022-01-26,4,12690.0,-7.0,장중손절
KODEX 코스닥150,1,위,-7.0,2023-01-20,9945.0,2023-01-31,5,10225.0,2.82,기한청산
KODEX 코스닥150,1,위,-7.0,2024-01-19,13075.0,2024-01-31,8,12435.0,-4.89,기한청산
KODEX 코스닥150,1,위,-7.0,2025-01-20,12155.0,2025-01-31,5,12315.0,1.32,기한청산
KODEX 코스닥150,1,위,-7.0,2026-01-20,16220.0,2026-01-30,8,20500.0,26.39,기한청산
KODEX 코스닥150,1,위,-8.0,2016-01-20,11155.0,2016-01-29,7,11280.0,1.12,기한청산
KODEX 코스닥150,1,위,-8.0,2017-01-20,9205.0,2017-01-31,5,9105.0,-1.09,기한청산
KODEX 코스닥150,1,위,-8.0,2018-01-19,16240.0,2018-01-31,8,16820.0,3.57,기한청산
KODEX 코스닥150,1,위,-8.0,2019-01-18,11630.0,2019-01-31,9,12060.0,3.7,기한청산
KODEX 코스닥150,1,위,-8.0,2020-01-20,10365.0,2020-01-31,7,9695.0,-6.46,기한청산
KODEX 코스닥150,1,위,-8.0,2021-01-20,15095.0,2021-01-29,7,14415.0,-4.5,기한청산
KODEX 코스닥150,1,위,-8.0,2022-01-20,13645.0,2022-01-26,4,12553.0,-8.0,장중손절
KODEX 코스닥150,1,위,-8.0,2023-01-20,9945.0,2023-01-31,5,10225.0,2.82,기한청산
KODEX 코스닥150,1,위,-8.0,2024-01-19,13075.0,2024-01-31,8,12435.0,-4.89,기한청산
KODEX 코스닥150,1,위,-8.0,2025-01-20,12155.0,2025-01-31,5,12315.0,1.32,기한청산
KODEX 코스닥150,1,위,-8.0,2026-01-20,16220.0,2026-01-30,8,20500.0,26.39,기한청산
KODEX 코스닥150,1,위,-9.0,2016-01-20,11155.0,2016-01-29,7,11280.0,1.12,기한청산
KODEX 코스닥150,1,위,-9.0,2017-01-20,9205.0,2017-01-31,5,9105.0,-1.09,기한청산
KODEX 코스닥150,1,위,-9.0,2018-01-19,16240.0,2018-01-31,8,16820.0,3.57,기한청산
KODEX 코스닥150,1,위,-9.0,2019-01-18,11630.0,2019-01-31,9,12060.0,3.7,기한청산
KODEX 코스닥150,1,위,-9.0,2020-01-20,10365.0,2020-01-31,7,9695.0,-6.46,기한청산
KODEX 코스닥150,1,위,-9.0,2021-01-20,15095.0,2021-01-29,7,14415.0,-4.5,기한청산
KODEX 코스닥150,1,위,-9.0,2022-01-20,13645.0,2022-01-27,5,12417.0,-9.0,장중손절
KODEX 코스닥150,1,위,-9.0,2023-01-20,9945.0,2023-01-31,5,10225.0,2.82,기한청산
KODEX 코스닥150,1,위,-9.0,2024-01-19,13075.0,2024-01-31,8,12435.0,-4.89,기한청산
KODEX 코스닥150,1,위,-9.0,2025-01-20,12155.0,2025-01-31,5,12315.0,1.32,기한청산
KODEX 코스닥150,1,위,-9.0,2026-01-20,16220.0,2026-01-30,8,20500.0,26.39,기한청산
KODEX 코스닥150,1,위,-10.0,2016-01-20,11155.0,2016-01-29,7,11280.0,1.12,기한청산
KODEX 코스닥150,1,위,-10.0,2017-01-20,9205.0,2017-01-31,5,9105.0,-1.09,기한청산
KODEX 코스닥150,1,위,-10.0,2018-01-19,16240.0,2018-01-31,8,16820.0,3.57,기한청산
KODEX 코스닥150,1,위,-10.0,2019-01-18,11630.0,2019-01-31,9,12060.0,3.7,기한청산
KODEX 코스닥150,1,위,-10.0,2020-01-20,10365.0,2020-01-31,7,9695.0,-6.46,기한청산
KODEX 코스닥150,1,위,-10.0,2021-01-20,15095.0,2021-01-29,7,14415.0,-4.5,기한청산
KODEX 코스닥150,1,위,-10.0,2022-01-20,13645.0,2022-01-27,5,12280.0,-10.0,장중손절
KODEX 코스닥150,1,위,-10.0,2023-01-20,9945.0,2023-01-31,5,10225.0,2.82,기한청산
KODEX 코스닥150,1,위,-10.0,2024-01-19,13075.0,2024-01-31,8,12435.0,-4.89,기한청산
KODEX 코스닥150,1,위,-10.0,2025-01-20,12155.0,2025-01-31,5,12315.0,1.32,기한청산
KODEX 코스닥150,1,위,-10.0,2026-01-20,16220.0,2026-01-30,8,20500.0,26.39,기한청산
KODEX 코스닥150,1,위,무손절,2016-01-20,11155.0,2016-01-29,7,11280.0,1.12,기한청산
KODEX 코스닥150,1,위,무손절,2017-01-20,9205.0,2017-01-31,5,9105.0,-1.09,기한청산
KODEX 코스닥150,1,위,무손절,2018-01-19,16240.0,2018-01-31,8,16820.0,3.57,기한청산
KODEX 코스닥150,1,위,무손절,2019-01-18,11630.0,2019-01-31,9,12060.0,3.7,기한청산
KODEX 코스닥150,1,위,무손절,2020-01-20,10365.0,2020-01-31,7,9695.0,-6.46,기한청산
KODEX 코스닥150,1,위,무손절,2021-01-20,15095.0,2021-01-29,7,14415.0,-4.5,기한청산
KODEX 코스닥150,1,위,무손절,2022-01-20,13645.0,2022-01-28,6,12335.0,-9.6,기한청산
KODEX 코스닥150,1,위,무손절,2023-01-20,9945.0,2023-01-31,5,10225.0,2.82,기한청산
KODEX 코스닥150,1,위,무손절,2024-01-19,13075.0,2024-01-31,8,12435.0,-4.89,기한청산
KODEX 코스닥150,1,위,무손절,2025-01-20,12155.0,2025-01-31,5,12315.0,1.32,기한청산
KODEX 코스닥150,1,위,무손절,2026-01-20,16220.0,2026-01-30,8,20500.0,26.39,기한청산
KODEX 코스닥150,2,아래,-3.0,2016-02-19,10360.0,2016-02-29,6,10440.0,-0.77,기한청산
KODEX 코스닥150,2,아래,-3.0,2017-02-20,9290.0,2017-02-28,6,9215.0,0.81,기한청산
KODEX 코스닥150,2,아래,-3.0,2018-02-20,15485.0,2018-02-26,4,15950.0,-3.0,장중손절
KODEX 코스닥150,2,아래,-3.0,2019-02-20,12705.0,2019-02-28,6,12550.0,1.22,기한청산
KODEX 코스닥150,2,아래,-3.0,2020-02-20,10265.0,2020-02-28,6,9420.0,8.23,기한청산
KODEX 코스닥150,2,아래,-3.0,2021-02-19,14525.0,2021-02-26,5,13665.0,5.92,기한청산
KODEX 코스닥150,2,아래,-3.0,2022-02-18,12290.0,2022-02-28,6,12420.0,-1.06,기한청산
KODEX 코스닥150,2,아래,-3.0,2023-02-20,11455.0,2023-02-28,6,11420.0,0.31,기한청산
KODEX 코스닥150,2,아래,-3.0,2024-02-20,13645.0,2024-02-29,7,13985.0,-2.49,기한청산
KODEX 코스닥150,2,아래,-3.0,2025-02-20,12965.0,2025-02-28,6,12635.0,2.55,기한청산
KODEX 코스닥150,2,아래,-3.0,2026-02-20,20225.0,2026-02-26,4,20832.0,-3.0,장중손절
KODEX 코스닥150,2,아래,-4.0,2016-02-19,10360.0,2016-02-29,6,10440.0,-0.77,기한청산
KODEX 코스닥150,2,아래,-4.0,2017-02-20,9290.0,2017-02-28,6,9215.0,0.81,기한청산
KODEX 코스닥150,2,아래,-4.0,2018-02-20,15485.0,2018-02-28,6,15415.0,0.45,기한청산
KODEX 코스닥150,2,아래,-4.0,2019-02-20,12705.0,2019-02-28,6,12550.0,1.22,기한청산
KODEX 코스닥150,2,아래,-4.0,2020-02-20,10265.0,2020-02-28,6,9420.0,8.23,기한청산
KODEX 코스닥150,2,아래,-4.0,2021-02-19,14525.0,2021-02-26,5,13665.0,5.92,기한청산
KODEX 코스닥150,2,아래,-4.0,2022-02-18,12290.0,2022-02-28,6,12420.0,-1.06,기한청산
KODEX 코스닥150,2,아래,-4.0,2023-02-20,11455.0,2023-02-28,6,11420.0,0.31,기한청산
KODEX 코스닥150,2,아래,-4.0,2024-02-20,13645.0,2024-02-29,7,13985.0,-2.49,기한청산
KODEX 코스닥150,2,아래,-4.0,2025-02-20,12965.0,2025-02-28,6,12635.0,2.55,기한청산
KODEX 코스닥150,2,아래,-4.0,2026-02-20,20225.0,2026-02-26,4,21034.0,-4.0,장중손절
KODEX 코스닥150,2,아래,-5.0,2016-02-19,10360.0,2016-02-29,6,10440.0,-0.77,기한청산
KODEX 코스닥150,2,아래,-5.0,2017-02-20,9290.0,2017-02-28,6,9215.0,0.81,기한청산
KODEX 코스닥150,2,아래,-5.0,2018-02-20,15485.0,2018-02-28,6,15415.0,0.45,기한청산
KODEX 코스닥150,2,아래,-5.0,2019-02-20,12705.0,2019-02-28,6,12550.0,1.22,기한청산
KODEX 코스닥150,2,아래,-5.0,2020-02-20,10265.0,2020-02-28,6,9420.0,8.23,기한청산
KODEX 코스닥150,2,아래,-5.0,2021-02-19,14525.0,2021-02-26,5,13665.0,5.92,기한청산
KODEX 코스닥150,2,아래,-5.0,2022-02-18,12290.0,2022-02-28,6,12420.0,-1.06,기한청산
KODEX 코스닥150,2,아래,-5.0,2023-02-20,11455.0,2023-02-28,6,11420.0,0.31,기한청산
KODEX 코스닥150,2,아래,-5.0,2024-02-20,13645.0,2024-02-29,7,13985.0,-2.49,기한청산
KODEX 코스닥150,2,아래,-5.0,2025-02-20,12965.0,2025-02-28,6,12635.0,2.55,기한청산
KODEX 코스닥150,2,아래,-5.0,2026-02-20,20225.0,2026-02-27,5,21236.0,-5.0,장중손절
KODEX 코스닥150,2,아래,-6.0,2016-02-19,10360.0,2016-02-29,6,10440.0,-0.77,기한청산
KODEX 코스닥150,2,아래,-6.0,2017-02-20,9290.0,2017-02-28,6,9215.0,0.81,기한청산
KODEX 코스닥150,2,아래,-6.0,2018-02-20,15485.0,2018-02-28,6,15415.0,0.45,기한청산
KODEX 코스닥150,2,아래,-6.0,2019-02-20,12705.0,2019-02-28,6,12550.0,1.22,기한청산
KODEX 코스닥150,2,아래,-6.0,2020-02-20,10265.0,2020-02-28,6,9420.0,8.23,기한청산
KODEX 코스닥150,2,아래,-6.0,2021-02-19,14525.0,2021-02-26,5,13665.0,5.92,기한청산
KODEX 코스닥150,2,아래,-6.0,2022-02-18,12290.0,2022-02-28,6,12420.0,-1.06,기한청산
KODEX 코스닥150,2,아래,-6.0,2023-02-20,11455.0,2023-02-28,6,11420.0,0.31,기한청산
KODEX 코스닥150,2,아래,-6.0,2024-02-20,13645.0,2024-02-29,7,13985.0,-2.49,기한청산
KODEX 코스닥150,2,아래,-6.0,2025-02-20,12965.0,2025-02-28,6,12635.0,2.55,기한청산
KODEX 코스닥150,2,아래,-6.0,2026-02-20,20225.0,2026-02-27,5,21100.0,-4.33,기한청산
KODEX 코스닥150,2,아래,-7.0,2016-02-19,10360.0,2016-02-29,6,10440.0,-0.77,기한청산
KODEX 코스닥150,2,아래,-7.0,2017-02-20,9290.0,2017-02-28,6,9215.0,0.81,기한청산
KODEX 코스닥150,2,아래,-7.0,2018-02-20,15485.0,2018-02-28,6,15415.0,0.45,기한청산
KODEX 코스닥150,2,아래,-7.0,2019-02-20,12705.0,2019-02-28,6,12550.0,1.22,기한청산
KODEX 코스닥150,2,아래,-7.0,2020-02-20,10265.0,2020-02-28,6,9420.0,8.23,기한청산
KODEX 코스닥150,2,아래,-7.0,2021-02-19,14525.0,2021-02-26,5,13665.0,5.92,기한청산
KODEX 코스닥150,2,아래,-7.0,2022-02-18,12290.0,2022-02-28,6,12420.0,-1.06,기한청산
