대상,격자 칸,진입 달력일,청산 상대 거래일,시기,신호,제외,표본,평균(%),중앙값(%),오른 비율(%),내린 비율(%),최고(%),최악(%),표준편차(%),기준선 신호,기준선 제외,기준선 표본,기준선 평균(%),기준선 중앙값(%),기준선 오른 비율(%),기준선 내린 비율(%),기준선 최고(%),기준선 최악(%),기준선 표준편차(%),평균 차이(%p),중앙값 차이(%p),오른 비율 차이(%p),내린 비율 차이(%p),평균 우연확률,중앙값 우연확률,오른 비율 우연확률,내린 비율 우연확률,비고,평균-비율 어긋남,판정가능
251340,15일 → 말일+3,15,3,최근 10년,119,0,119,-0.32,-0.96,45.38,53.78,21.11,-23.56,6.7,2428,0,2428,-0.55,-0.96,42.71,56.55,25.43,-25.26,6.28,0.22,0.0,2.67,-2.77,0.7233,0.972,0.5495,0.5455,,False,예
251340,15일 → 말일+3,15,3,최근 5년,59,0,59,-0.07,-0.15,45.76,52.54,21.11,-23.56,7.18,1199,0,1199,-0.4,-0.95,42.95,56.13,22.9,-25.26,6.67,0.33,0.79,2.81,-3.59,0.7063,0.3906,0.7792,0.6913,,False,예
251340,16일 → 말일-3,16,-3,앞 절반,60,0,60,0.44,0.02,50.0,50.0,12.05,-8.02,3.95,974,0,974,-0.02,-0.43,45.79,53.18,19.89,-16.74,4.47,0.47,0.46,4.21,-3.18,0.4146,0.5225,0.5914,0.6753,,False,예
251340,16일 → 말일-3,16,-3,뒤 절반,61,0,61,0.08,0.36,52.46,47.54,12.34,-17.61,5.07,983,0,983,-0.26,-0.29,46.08,52.59,34.75,-20.14,5.67,0.34,0.65,6.38,-5.05,0.5994,0.2777,0.3596,0.4406,,False,예
251340,16일 → 말일-3,16,-3,최근 10년,120,0,120,0.25,0.12,50.83,49.17,12.34,-17.61,4.55,1968,0,1968,-0.15,-0.37,45.73,53.05,34.75,-20.14,5.09,0.4,0.49,5.1,-3.88,0.3606,0.2368,0.2378,0.3736,,False,예
251340,16일 → 말일-3,16,-3,최근 5년,60,0,60,0.1,0.44,53.33,46.67,12.34,-17.61,5.11,979,0,979,-0.24,-0.28,46.48,52.2,34.75,-20.14,5.68,0.34,0.71,6.86,-5.53,0.6354,0.2627,0.3297,0.4076,,False,예
251340,16일 → 말일-2,16,-2,앞 절반,60,0,60,0.47,-0.47,41.67,58.33,11.95,-9.53,4.49,1033,0,1033,-0.0,-0.34,44.05,54.7,23.35,-18.1,4.76,0.47,-0.13,-2.38,3.64,0.4685,0.8801,0.7053,0.6074,,True,예
251340,16일 → 말일-2,16,-2,뒤 절반,61,0,61,0.55,-0.51,47.54,52.46,18.88,-23.77,6.2,1043,0,1043,0.24,0.0,49.76,48.9,42.6,-26.11,6.56,0.31,-0.51,-2.22,3.56,0.7103,0.3846,0.7962,0.6114,,True,예
251340,16일 → 말일-2,16,-2,최근 10년,120,0,120,0.48,-0.5,44.17,55.83,18.88,-23.77,5.41,2088,0,2088,0.1,-0.22,46.74,51.92,42.6,-26.11,5.72,0.38,-0.28,-2.58,3.92,0.4545,0.4396,0.5594,0.3916,,True,예
251340,16일 → 말일-2,16,-2,최근 5년,60,0,60,0.58,-0.38,48.33,51.67,18.88,-23.77,6.25,1039,0,1039,0.24,0.0,49.86,48.89,42.6,-26.11,6.57,0.34,-0.38,-1.52,2.77,0.6374,0.5644,0.8931,0.7073,,True,예
251340,16일 → 말일-1,16,-1,앞 절반,60,0,60,0.17,-0.56,45.0,53.33,11.21,-12.03,4.53,1092,0,1092,-0.29,-0.38,45.33,53.75,20.85,-20.37,4.66,0.46,-0.18,-0.33,-0.42,0.4126,0.7333,1.0,1.0,,True,예
251340,16일 → 말일-1,16,-1,뒤 절반,61,0,61,0.27,-0.29,49.18,50.82,24.86,-25.7,6.66,1103,0,1103,-0.05,-0.43,46.24,52.67,49.78,-27.99,6.97,0.32,0.14,2.94,-1.85,0.6863,0.9021,0.7163,0.8152,,True,예
251340,16일 → 말일-1,16,-1,최근 10년,120,0,120,0.19,-0.56,46.67,52.5,24.86,-25.7,5.7,2208,0,2208,-0.19,-0.43,45.47,53.49,49.78,-27.99,5.92,0.38,-0.13,1.2,-0.99,0.4945,0.6733,0.8661,0.9351,,True,예
251340,16일 → 말일-1,16,-1,최근 5년,60,0,60,0.3,0.48,50.0,50.0,24.86,-25.7,6.71,1099,0,1099,-0.04,-0.42,46.31,52.5,49.78,-27.99,6.98,0.35,0.89,3.69,-2.5,0.6623,0.2448,0.6024,0.6753,,False,예
251340,16일 → 말일,16,0,앞 절반,60,0,60,0.35,-0.03,48.33,50.0,11.21,-16.98,5.28,1151,0,1151,-0.16,-0.28,47.0,52.13,23.03,-24.85,5.07,0.51,0.25,1.33,-2.13,0.3746,0.6653,0.8132,0.7043,,False,예
251340,16일 → 말일,16,0,뒤 절반,61,0,61,0.09,-0.53,49.18,50.82,11.8,-23.94,6.09,1163,0,1163,-0.24,-0.47,45.31,53.57,29.15,-26.28,6.17,0.33,-0.07,3.87,-2.75,0.6344,0.963,0.5894,0.6883,,True,예
251340,16일 → 말일,16,0,최근 10년,120,0,120,0.19,-0.28,48.33,50.83,11.8,-23.94,5.69,2328,0,2328,-0.22,-0.41,45.92,53.09,29.15,-26.28,5.63,0.4,0.13,2.41,-2.26,0.4156,0.8811,0.6284,0.6264,,True,예
251340,16일 → 말일,16,0,최근 5년,60,0,60,0.14,-0.21,50.0,50.0,11.8,-23.94,6.13,1159,0,1159,-0.22,-0.44,45.56,53.32,29.15,-26.28,6.18,0.36,0.23,4.44,-3.32,0.6124,0.7632,0.4905,0.5794,,False,예
251340,16일 → 말일+1,16,1,앞 절반,60,0,60,-0.28,-0.76,46.67,53.33,11.21,-13.59,5.13,1210,0,1210,-0.73,-0.65,43.47,55.45,23.03,-21.78,4.92,0.45,-0.11,3.2,-2.12,0.4386,0.8651,0.6933,0.7872,,False,예
251340,16일 → 말일+1,16,1,뒤 절반,61,0,61,-0.04,0.73,52.46,47.54,11.67,-19.72,5.71,1223,0,1223,-0.39,-0.72,43.42,54.87,24.22,-22.18,5.77,0.35,1.45,9.04,-7.32,0.6314,0.0509,0.1489,0.2238,,True,예
251340,16일 → 말일+1,16,1,최근 10년,120,0,120,-0.17,-0.18,49.17,50.83,11.67,-19.72,5.43,2448,0,2448,-0.55,-0.69,43.5,55.11,24.22,-22.18,5.36,0.38,0.51,5.66,-4.27,0.4456,0.3886,0.2348,0.3966,,False,예
251340,16일 → 말일+1,16,1,최근 5년,60,0,60,0.02,0.79,53.33,46.67,11.67,-19.72,5.74,1219,0,1219,-0.34,-0.68,44.13,54.14,24.22,-22.18,5.77,0.36,1.47,9.2,-7.48,0.6593,0.0559,0.1848,0.2747,,False,예
251340,16일 → 말일+2,16,2,앞 절반,60,0,60,-0.31,-0.38,46.67,50.0,11.31,-16.77,5.57,1210,0,1210,-0.79,-0.74,44.3,55.29,15.75,-24.66,5.24,0.47,0.37,2.37,-5.29,0.4705,0.6883,0.7812,0.4256,,False,예
251340,16일 → 말일+2,16,2,뒤 절반,61,0,61,0.15,-0.73,45.9,54.1,11.71,-23.42,6.27,1223,0,1223,-0.23,-0.69,44.15,55.11,22.2,-25.77,6.37,0.39,-0.04,1.75,-1.01,0.6144,1.0,0.7812,0.8881,,True,예
251340,16일 → 말일+2,16,2,최근 10년,120,0,120,-0.09,-0.74,45.83,52.5,11.71,-23.42,5.94,2448,0,2448,-0.49,-0.71,44.36,55.07,22.2,-25.77,5.83,0.4,-0.03,1.47,-2.57,0.4655,0.8871,0.8561,0.6294,,False,예
251340,16일 → 말일+2,16,2,최근 5년,60,0,60,0.21,-0.69,46.67,53.33,11.71,-23.42,6.31,1219,0,1219,-0.17,-0.63,44.95,54.31,22.2,-25.77,6.38,0.38,-0.06,1.71,-0.97,0.6613,0.8541,0.9201,1.0,,True,예
251340,16일 → 말일+3,16,3,앞 절반,60,0,60,-0.22,-0.92,43.33,56.67,20.62,-16.87,6.3,1210,0,1210,-0.65,-0.79,43.39,55.95,25.43,-24.75,5.89,0.43,-0.13,-0.06,0.72,0.5485,0.998,1.0,1.0,,False,예
251340,16일 → 말일+3,16,3,뒤 절반,60,0,60,-0.22,-0.93,41.67,55.0,19.2,-22.89,6.69,1203,0,1203,-0.32,-0.95,42.98,56.11,22.9,-25.26,6.57,0.1,0.02,-1.31,-1.11,0.8801,0.975,0.9001,0.8821,,False,예
251340,16일 → 말일+3,16,3,최근 10년,119,0,119,-0.23,-1.34,42.02,56.3,20.62,-22.89,6.5,2428,0,2428,-0.55,-0.96,42.71,56.55,25.43,-25.26,6.28,0.32,-0.38,-0.69,-0.25,0.6024,0.5165,0.9121,1.0,,False,예
251340,16일 → 말일+3,16,3,최근 5년,59,0,59,-0.16,-0.51,42.37,54.24,19.2,-22.89,6.73,1199,0,1199,-0.4,-0.95,42.95,56.13,22.9,-25.26,6.67,0.24,0.44,-0.58,-1.89,0.7932,0.7183,0.8841,0.8831,,False,예
251340,17일 → 말일-3,17,-3,앞 절반,60,0,60,0.54,0.25,53.33,46.67,10.06,-4.52,3.55,973,0,973,-0.03,-0.44,45.73,53.24,19.89,-16.74,4.47,0.57,0.69,7.6,-6.57,0.3277,0.2607,0.2278,0.3377,,False,예
251340,17일 → 말일-3,17,-3,뒤 절반,61,0,61,0.01,-0.61,47.54,52.46,12.47,-17.61,5.05,982,0,982,-0.26,-0.29,46.13,52.55,34.75,-20.14,5.67,0.27,-0.32,1.41,-0.09,0.7253,0.7083,0.8981,1.0,,True,예
251340,17일 → 말일-3,17,-3,최근 10년,120,0,120,0.27,-0.17,50.0,50.0,12.47,-17.61,4.38,1968,0,1968,-0.15,-0.37,45.73,53.05,34.75,-20.14,5.09,0.41,0.2,4.27,-3.05,0.3407,0.6663,0.3407,0.5035,,False,예
251340,17일 → 말일-3,17,-3,최근 5년,60,0,60,0.07,-0.58,48.33,51.67,12.47,-17.61,5.07,979,0,979,-0.24,-0.28,46.48,52.2,34.75,-20.14,5.68,0.31,-0.31,1.86,-0.53,0.6673,0.5884,0.8941,1.0,,True,예
251340,17일 → 말일-2,17,-2,앞 절반,60,0,60,0.57,-0.44,43.33,56.67,12.73,-5.29,4.05,1032,0,1032,-0.01,-0.34,43.99,54.75,23.35,-18.1,4.76,0.57,-0.1,-0.66,1.92,0.3097,0.961,1.0,0.7792,,True,예
251340,17일 → 말일-2,17,-2,뒤 절반,61,0,61,0.48,-0.69,47.54,52.46,18.88,-23.77,6.17,1042,0,1042,0.24,0.0,49.81,48.85,42.6,-26.11,6.56,0.24,-0.69,-2.27,3.61,0.7832,0.2787,0.7852,0.5964,,True,예
251340,17일 → 말일-2,17,-2,최근 10년,120,0,120,0.5,-0.59,45.0,55.0,18.88,-23.77,5.22,2088,0,2088,0.1,-0.22,46.74,51.92,42.6,-26.11,5.72,0.4,-0.37,-1.74,3.08,0.4366,0.3367,0.7033,0.4985,,True,예
251340,17일 → 말일-2,17,-2,최근 5년,60,0,60,0.54,-0.63,48.33,51.67,18.88,-23.77,6.2,1039,0,1039,0.24,0.0,49.86,48.89,42.6,-26.11,6.57,0.3,-0.63,-1.52,2.77,0.6663,0.3347,0.8931,0.7073,,True,예
251340,17일 → 말일-1,17,-1,앞 절반,60,0,60,0.26,-0.18,46.67,51.67,10.45,-7.86,4.11,1091,0,1091,-0.29,-0.38,45.28,53.8,20.85,-20.37,4.66,0.55,0.2,1.39,-2.14,0.3287,0.7493,0.8921,0.8022,,True,예
251340,17일 → 말일-1,17,-1,뒤 절반,61,0,61,0.19,-0.81,47.54,50.82,24.86,-25.7,6.53,1102,0,1102,-0.05,-0.42,46.28,52.63,49.78,-27.99,6.98,0.24,-0.38,1.26,-1.81,0.8621,0.5784,0.8981,0.8831,,True,예
251340,17일 → 말일-1,17,-1,최근 10년,120,0,120,0.2,-0.35,46.67,51.67,24.86,-25.7,5.46,2208,0,2208,-0.19,-0.43,45.47,53.49,49.78,-27.99,5.92,0.39,0.08,1.2,-1.82,0.4815,0.96,0.8661,0.7942,,True,예
251340,17일 → 말일-1,17,-1,최근 5년,60,0,60,0.26,-0.4,48.33,50.0,24.86,-25.7,6.56,1099,0,1099,-0.04,-0.42,46.31,52.5,49.78,-27.99,6.98,0.3,0.02,2.02,-2.5,0.7103,0.971,0.7742,0.6753,,False,예
251340,17일 → 말일,17,0,앞 절반,60,0,60,0.44,0.05,50.0,48.33,12.44,-13.04,4.83,1150,0,1150,-0.17,-0.28,46.96,52.17,23.03,-24.85,5.07,0.6,0.33,3.04,-3.84,0.3576,0.5984,0.7023,0.5794,,False,예
251340,17일 → 말일,17,0,뒤 절반,61,0,61,0.02,0.12,50.82,49.18,12.41,-23.94,6.01,1162,0,1162,-0.24,-0.47,45.35,53.53,29.15,-26.28,6.18,0.25,0.58,5.47,-4.35,0.7552,0.4176,0.4206,0.5165,,False,예
251340,17일 → 말일,17,0,최근 10년,120,0,120,0.2,0.05,50.0,49.17,12.44,-23.94,5.45,2328,0,2328,-0.22,-0.41,45.92,53.09,29.15,-26.28,5.63,0.41,0.47,4.08,-3.93,0.4036,0.3576,0.4086,0.4076,,False,예
251340,17일 → 말일,17,0,최근 5년,60,0,60,0.1,0.29,51.67,48.33,12.41,-23.94,6.02,1159,0,1159,-0.22,-0.44,45.56,53.32,29.15,-26.28,6.18,0.32,0.72,6.11,-4.99,0.6474,0.2827,0.3397,0.4086,,False,예
251340,17일 → 말일+1,17,1,앞 절반,60,0,60,-0.18,-0.05,50.0,50.0,12.44,-9.49,4.75,1209,0,1209,-0.73,-0.66,43.42,55.5,23.03,-21.78,4.92,0.55,0.6,6.58,-5.5,0.3437,0.3267,0.2607,0.4066,,False,예
251340,17일 → 말일+1,17,1,뒤 절반,61,0,61,-0.11,-0.14,47.54,50.82,12.66,-19.72,5.68,1222,0,1222,-0.38,-0.72,43.45,54.83,24.22,-22.18,5.77,0.27,0.58,4.09,-4.01,0.6893,0.4755,0.5864,0.6004,,False,예
251340,17일 → 말일+1,17,1,최근 10년,120,0,120,-0.16,-0.15,48.33,50.83,12.66,-19.72,5.24,2448,0,2448,-0.55,-0.69,43.5,55.11,24.22,-22.18,5.36,0.39,0.55,4.83,-4.27,0.4386,0.3556,0.3037,0.3966,,False,예
251340,17일 → 말일+1,17,1,최근 5년,60,0,60,-0.02,-0.07,48.33,50.0,12.66,-19.72,5.68,1219,0,1219,-0.34,-0.68,44.13,54.14,24.22,-22.18,5.77,0.32,0.61,4.2,-4.14,0.6963,0.5365,0.5814,0.5794,,False,예
251340,17일 → 말일+2,17,2,앞 절반,60,0,60,-0.23,-0.23,46.67,51.67,10.04,-12.82,5.1,1209,0,1209,-0.79,-0.75,44.25,55.33,15.75,-24.66,5.24,0.56,0.52,2.42,-3.67,0.3646,0.5355,0.7712,0.6024,,False,예
251340,17일 → 말일+2,17,2,뒤 절반,61,0,61,0.09,-1.1,42.62,57.38,14.39,-23.42,6.32,1222,0,1222,-0.23,-0.69,44.19,55.07,22.2,-25.77,6.38,0.32,-0.41,-1.57,2.3,0.6943,0.5225,0.7932,0.7982,,True,예
251340,17일 → 말일+2,17,2,최근 10년,120,0,120,-0.08,-0.82,44.17,55.0,14.39,-23.42,5.75,2448,0,2448,-0.49,-0.71,44.36,55.07,22.2,-25.77,5.83,0.42,-0.11,-0.2,-0.07,0.4515,0.7792,0.9301,1.0,,False,예
251340,17일 → 말일+2,17,2,최근 5년,60,0,60,0.18,-0.99,43.33,56.67,14.39,-23.42,6.33,1219,0,1219,-0.17,-0.63,44.95,54.31,22.2,-25.77,6.38,0.35,-0.36,-1.62,2.36,0.6973,0.5694,0.8002,0.7103,,True,예
251340,17일 → 말일+3,17,3,앞 절반,60,0,60,-0.14,-0.92,43.33,56.67,19.24,-12.93,5.8,1209,0,1209,-0.65,-0.79,43.34,56.0,25.43,-24.75,5.89,0.52,-0.13,-0.01,0.67,0.4655,1.0,1.0,1.0,,False,예
251340,17일 → 말일+3,17,3,뒤 절반,60,0,60,-0.29,-1.39,40.0,58.33,17.02,-22.89,6.7,1202,0,1202,-0.31,-0.94,43.01,56.07,22.9,-25.26,6.57,0.02,-0.45,-3.01,2.26,0.962,0.5315,0.7003,0.7902,,False,예
251340,17일 → 말일+3,17,3,최근 10년,119,0,119,-0.22,-1.37,41.18,57.98,19.24,-22.89,6.27,2428,0,2428,-0.55,-0.96,42.71,56.55,25.43,-25.26,6.28,0.33,-0.41,-1.53,1.43,0.5864,0.4855,0.7552,0.7702,,False,예
251340,17일 → 말일+3,17,3,최근 5년,59,0,59,-0.19,-1.37,40.68,57.63,17.02,-22.89,6.72,1199,0,1199,-0.4,-0.95,42.95,56.13,22.9,-25.26,6.67,0.21,-0.42,-2.27,1.5,0.8262,0.5594,0.6743,0.7812,,False,예
251340,18일 → 말일-3,18,-3,앞 절반,60,0,60,0.29,0.16,53.33,45.0,11.6,-9.53,3.64,972,0,972,-0.03,-0.44,45.68,53.29,19.89,-16.74,4.47,0.32,0.6,7.65,-8.29,0.5924,0.4066,0.2597,0.2498,,False,예
251340,18일 → 말일-3,18,-3,뒤 절반,61,0,61,0.06,-0.1,49.18,50.82,12.34,-17.61,4.66,982,0,982,-0.26,-0.29,46.13,52.55,34.75,-20.14,5.67,0.32,0.19,3.05,-1.73,0.6623,0.7133,0.7053,0.8122,,True,예
251340,18일 → 말일-3,18,-3,최근 10년,120,0,120,0.16,0.09,50.83,48.33,12.34,-17.61,4.19,1968,0,1968,-0.15,-0.37,45.73,53.05,34.75,-20.14,5.09,0.3,0.45,5.1,-4.72,0.4995,0.2667,0.2378,0.2827,,False,예
251340,18일 → 말일-3,18,-3,최근 5년,60,0,60,0.08,0.02,50.0,50.0,12.34,-17.61,4.7,979,0,979,-0.24,-0.28,46.48,52.2,34.75,-20.14,5.68,0.33,0.29,3.52,-2.2,0.6533,0.6374,0.6883,0.7912,,False,예
251340,18일 → 말일-2,18,-2,앞 절반,60,0,60,0.31,-0.05,48.33,50.0,11.5,-11.01,4.08,1031,0,1031,-0.01,-0.34,43.94,54.8,23.35,-18.1,4.77,0.32,0.29,4.4,-4.8,0.6194,0.5275,0.6094,0.5345,,False,예
251340,18일 → 말일-2,18,-2,뒤 절반,61,0,61,0.52,-0.42,47.54,50.82,18.88,-23.77,5.86,1042,0,1042,0.24,0.0,49.81,48.85,42.6,-26.11,6.56,0.29,-0.42,-2.27,1.97,0.7353,0.4835,0.6873,0.7872,,True,예
251340,18일 → 말일-2,18,-2,최근 10년,120,0,120,0.39,-0.11,47.5,50.83,18.88,-23.77,5.05,2088,0,2088,0.1,-0.22,46.74,51.92,42.6,-26.11,5.72,0.29,0.11,0.76,-1.08,0.5694,0.8272,0.9351,0.8661,,True,예
251340,18일 → 말일-2,18,-2,최근 5년,60,0,60,0.56,-0.21,48.33,50.0,18.88,-23.77,5.9,1039,0,1039,0.24,0.0,49.86,48.89,42.6,-26.11,6.57,0.32,-0.21,-1.52,1.11,0.6503,0.7473,0.8931,0.8961,,False,예
251340,18일 → 말일-1,18,-1,앞 절반,60,0,60,0.01,-0.19,45.0,55.0,8.47,-13.47,4.12,1090,0,1090,-0.29,-0.39,45.23,53.85,20.85,-20.37,4.66,0.3,0.2,-0.23,1.15,0.6194,0.7363,1.0,0.8821,,True,예
251340,18일 → 말일-1,18,-1,뒤 절반,61,0,61,0.24,-0.34,49.18,50.82,24.86,-25.7,6.29,1102,0,1102,-0.05,-0.42,46.28,52.63,49.78,-27.99,6.98,0.28,0.09,2.9,-1.81,0.8002,1.0,0.6913,0.8931,,True,예
251340,18일 → 말일-1,18,-1,최근 10년,120,0,120,0.1,-0.31,46.67,53.33,24.86,-25.7,5.32,2208,0,2208,-0.19,-0.43,45.47,53.49,49.78,-27.99,5.92,0.28,0.12,1.2,-0.15,0.6214,0.8521,0.8661,1.0,,True,예
251340,18일 → 말일-1,18,-1,최근 5년,60,0,60,0.28,-0.1,50.0,50.0,24.86,-25.7,6.33,1099,0,1099,-0.04,-0.42,46.31,52.5,49.78,-27.99,6.98,0.32,0.32,3.69,-2.5,0.6843,0.7123,0.6024,0.6753,,False,예
251340,18일 → 말일,18,0,앞 절반,60,0,60,0.19,0.35,53.33,45.0,10.4,-18.34,4.87,1149,0,1149,-0.17,-0.28,46.91,52.22,23.03,-24.85,5.07,0.36,0.63,6.42,-7.22,0.5904,0.2867,0.3487,0.2857,,False,예
251340,18일 → 말일,18,0,뒤 절반,61,0,61,0.07,-0.27,49.18,50.82,12.48,-23.94,5.78,1162,0,1162,-0.23,-0.47,45.35,53.53,29.15,-26.28,6.17,0.3,0.2,3.83,-2.71,0.7083,0.8092,0.5924,0.6863,,True,예
251340,18일 → 말일,18,0,최근 10년,120,0,120,0.09,0.17,50.83,48.33,12.48,-23.94,5.34,2328,0,2328,-0.22,-0.41,45.92,53.09,29.15,-26.28,5.63,0.31,0.58,4.91,-4.76,0.5315,0.2288,0.3017,0.3067,,False,예
251340,18일 → 말일,18,0,최근 5년,60,0,60,0.12,-0.02,50.0,50.0,12.48,-23.94,5.82,1159,0,1159,-0.22,-0.44,45.56,53.32,29.15,-26.28,6.18,0.34,0.42,4.44,-3.32,0.6234,0.5365,0.4905,0.5794,,False,예
251340,18일 → 말일+1,18,1,앞 절반,60,0,60,-0.43,-0.05,50.0,50.0,10.4,-15.01,4.75,1208,0,1208,-0.73,-0.67,43.38,55.55,23.03,-21.78,4.93,0.3,0.62,6.62,-5.55,0.6254,0.3916,0.3277,0.4675,,False,예
251340,18일 → 말일+1,18,1,뒤 절반,61,0,61,-0.07,-0.51,44.26,50.82,10.83,-19.72,5.29,1222,0,1222,-0.38,-0.71,43.54,54.75,24.22,-22.18,5.77,0.31,0.21,0.73,-3.93,0.6663,0.8132,1.0,0.5794,,False,예
251340,18일 → 말일+1,18,1,최근 10년,120,0,120,-0.27,-0.19,46.67,50.83,10.83,-19.72,5.03,2448,0,2448,-0.55,-0.69,43.5,55.11,24.22,-22.18,5.36,0.28,0.5,3.16,-4.27,0.5624,0.3936,0.5155,0.3966,,False,예
251340,18일 → 말일+1,18,1,최근 5년,60,0,60,-0.0,-0.25,45.0,50.0,10.83,-19.72,5.31,1219,0,1219,-0.34,-0.68,44.13,54.14,24.22,-22.18,5.77,0.34,0.42,0.87,-4.14,0.6783,0.6973,1.0,0.5794,,False,예
251340,18일 → 말일+2,18,2,앞 절반,60,0,60,-0.47,-0.31,48.33,50.0,9.58,-18.14,5.21,1208,0,1208,-0.79,-0.75,44.21,55.38,15.75,-24.66,5.24,0.32,0.43,4.13,-5.38,0.6354,0.5904,0.5964,0.4306,,False,예
251340,18일 → 말일+2,18,2,뒤 절반,61,0,61,0.13,-0.55,47.54,52.46,11.45,-23.42,6.03,1222,0,1222,-0.22,-0.69,44.27,54.99,22.2,-25.77,6.38,0.36,0.14,3.27,-2.53,0.6713,0.8971,0.6803,0.7812,,True,예
251340,18일 → 말일+2,18,2,최근 10년,120,0,120,-0.18,-0.59,47.5,51.67,11.45,-23.42,5.64,2448,0,2448,-0.49,-0.71,44.36,55.07,22.2,-25.77,5.83,0.31,0.12,3.14,-3.4,0.5674,0.8681,0.5604,0.5065,,False,예
251340,18일 → 말일+2,18,2,최근 5년,60,0,60,0.2,-0.46,48.33,51.67,11.45,-23.42,6.06,1219,0,1219,-0.17,-0.63,44.95,54.31,22.2,-25.77,6.38,0.37,0.17,3.38,-2.64,0.6793,0.9121,0.6963,0.8072,,True,예
251340,18일 → 말일+3,18,3,앞 절반,60,0,60,-0.38,-0.95,43.33,55.0,18.74,-18.24,5.87,1208,0,1208,-0.65,-0.81,43.29,56.04,25.43,-24.75,5.9,0.27,-0.15,0.04,-1.04,0.7203,0.969,1.0,0.8781,,False,예
251340,18일 → 말일+3,18,3,뒤 절반,60,0,60,-0.16,-0.94,46.67,51.67,16.36,-22.89,6.49,1201,0,1201,-0.31,-0.93,43.05,56.04,22.9,-25.26,6.57,0.14,-0.0,3.62,-4.37,0.9071,0.9051,0.5884,0.5015,,False,예
251340,18일 → 말일+3,18,3,최근 10년,119,0,119,-0.29,-0.97,44.54,53.78,18.74,-22.89,6.18,2428,0,2428,-0.55,-0.96,42.71,56.55,25.43,-25.26,6.28,0.26,-0.01,1.83,-2.77,0.6733,0.966,0.6773,0.5455,,False,예
251340,18일 → 말일+3,18,3,최근 5년,59,0,59,-0.09,-0.64,47.46,50.85,16.36,-22.89,6.52,1199,0,1199,-0.4,-0.95,42.95,56.13,22.9,-25.26,6.67,0.31,0.31,4.51,-5.28,0.7283,0.8172,0.5884,0.4955,,False,예
251340,19일 → 말일-3,19,-3,앞 절반,60,0,60,0.4,0.34,60.0,40.0,11.6,-16.74,3.88,972,0,972,-0.03,-0.44,45.68,53.29,19.89,-16.74,4.47,0.43,0.79,14.32,-13.29,0.4515,0.1948,0.022,0.039,,False,예
251340,19일 → 말일-3,19,-3,뒤 절반,61,0,61,-0.14,-0.1,49.18,50.82,12.34,-16.73,4.19,982,0,982,-0.26,-0.29,46.13,52.55,34.75,-20.14,5.67,0.12,0.18,3.05,-1.73,0.8791,0.6923,0.6653,0.7782,,False,예
251340,19일 → 말일-3,19,-3,최근 10년,120,0,120,0.11,0.22,54.17,45.83,12.34,-16.74,4.04,1968,0,1968,-0.15,-0.37,45.73,53.05,34.75,-20.14,5.09,0.26,0.58,8.43,-7.22,0.5654,0.1588,0.049,0.0889,,False,예
251340,19일 → 말일-3,19,-3,최근 5년,60,0,60,-0.08,0.01,50.0,50.0,12.34,-16.73,4.2,979,0,979,-0.24,-0.28,46.48,52.2,34.75,-20.14,5.68,0.17,0.29,3.52,-2.2,0.7952,0.6424,0.6883,0.7912,,False,예
251340,19일 → 말일-2,19,-2,앞 절반,60,0,60,0.43,0.16,51.67,45.0,13.15,-18.1,4.44,1031,0,1031,-0.01,-0.34,43.94,54.8,23.35,-18.1,4.76,0.45,0.5,7.73,-9.8,0.4905,0.2847,0.2947,0.1469,,False,예
251340,19일 → 말일-2,19,-2,뒤 절반,61,0,61,0.32,0.13,50.82,47.54,18.88,-22.95,5.42,1042,0,1042,0.24,0.0,49.81,48.85,42.6,-26.11,6.56,0.08,0.13,1.01,-1.31,0.952,0.985,1.0,0.9001,,False,예
251340,19일 → 말일-2,19,-2,최근 10년,120,0,120,0.34,0.13,50.83,46.67,18.88,-22.95,4.95,2088,0,2088,0.1,-0.22,46.74,51.92,42.6,-26.11,5.72,0.24,0.36,4.09,-5.25,0.6394,0.3726,0.3936,0.2537,,False,예
251340,19일 → 말일-2,19,-2,최근 5년,60,0,60,0.39,0.15,51.67,46.67,18.88,-22.95,5.44,1039,0,1039,0.24,0.0,49.86,48.89,42.6,-26.11,6.57,0.16,0.15,1.81,-2.23,0.8082,0.8492,0.7982,0.7952,,False,예
251340,19일 → 말일-1,19,-1,앞 절반,60,0,60,0.13,-0.06,48.33,50.0,10.86,-20.37,4.53,1090,0,1090,-0.3,-0.39,45.23,53.85,20.85,-20.37,4.66,0.43,0.33,3.1,-3.85,0.4565,0.5475,0.6753,0.5864,,False,예
251340,19일 → 말일-1,19,-1,뒤 절반,61,0,61,0.03,-0.28,45.9,50.82,24.86,-24.91,5.86,1102,0,1102,-0.05,-0.42,46.28,52.63,49.78,-27.99,6.98,0.08,0.14,-0.38,-1.81,0.99,0.9211,1.0,0.8961,,True,예
251340,19일 → 말일-1,19,-1,최근 10년,120,0,120,0.05,-0.17,46.67,50.83,24.86,-24.91,5.23,2208,0,2208,-0.19,-0.43,45.47,53.49,49.78,-27.99,5.92,0.24,0.27,1.2,-2.65,0.6653,0.6064,0.8661,0.6513,,True,예
