대상,격자 칸,진입 달력일,청산 상대 거래일,신호,제외,표본,평균(%),중앙값(%),오른 비율(%),내린 비율(%),최고(%),최악(%),표준편차(%),기준선 신호,기준선 제외,기준선 표본,기준선 평균(%),기준선 중앙값(%),기준선 오른 비율(%),기준선 내린 비율(%),기준선 최고(%),기준선 최악(%),기준선 표준편차(%),평균 차이(%p),중앙값 차이(%p),오른 비율 차이(%p),내린 비율 차이(%p),평균 우연확률,중앙값 우연확률,오른 비율 우연확률,내린 비율 우연확률,비고,평균-비율 어긋남,판정가능
251340,22일 → 말일-2,22,-2,120,0,120,0.18,0.03,50.0,49.17,14.07,-23.9,4.1,2102,0,2102,0.12,-0.19,47.0,51.67,42.6,-26.11,5.71,0.06,0.22,3.0,-2.5,0.8731,0.5664,0.5604,0.6394,,False,예
251340,22일 → 말일-1,22,-1,121,0,121,-0.12,-0.49,42.15,54.55,15.37,-25.83,4.33,2223,0,2223,-0.17,-0.42,45.7,53.26,49.78,-27.99,5.9,0.05,-0.07,-3.56,1.28,0.9131,0.8342,0.4466,0.7912,,False,예
251340,22일 → 말일,22,0,121,0,121,-0.11,-0.21,45.45,52.07,13.78,-24.08,4.57,2344,0,2344,-0.19,-0.36,46.2,52.82,29.15,-26.28,5.62,0.09,0.15,-0.75,-0.75,0.8711,0.7572,0.9271,0.9261,,False,예
251340,22일 → 말일+1,22,1,121,0,121,-0.48,-0.41,42.98,56.2,13.78,-19.86,4.34,2465,0,2465,-0.54,-0.69,43.69,54.93,24.22,-22.18,5.34,0.07,0.28,-0.72,1.27,0.8891,0.6234,0.9261,0.7862,,False,예
251340,22일 → 말일+2,22,2,121,0,121,-0.38,-0.33,47.93,51.24,17.06,-23.55,5.31,2465,0,2465,-0.49,-0.69,44.5,54.93,22.2,-25.77,5.82,0.1,0.36,3.43,-3.69,0.8611,0.5335,0.4316,0.4386,,False,예
251340,22일 → 말일+3,22,3,120,0,120,-0.48,-0.75,45.0,54.17,21.21,-23.02,5.62,2445,0,2445,-0.54,-0.93,42.82,56.4,25.43,-25.26,6.26,0.06,0.18,2.18,-2.23,0.9021,0.7932,0.6404,0.6414,,False,예
251340,23일 → 말일-3,23,-3,111,0,111,-0.29,-0.14,46.85,52.25,11.92,-13.97,3.21,1981,0,1981,-0.14,-0.35,45.99,52.8,34.75,-20.14,5.08,-0.15,0.21,0.86,-0.55,0.7682,0.6913,0.9201,1.0,,False,예
251340,23일 → 말일-2,23,-2,119,0,119,-0.03,-0.05,48.74,50.42,18.44,-20.4,3.98,2102,0,2102,0.12,-0.19,47.0,51.67,42.6,-26.11,5.71,-0.15,0.15,1.74,-1.24,0.7702,0.7572,0.7632,0.8492,,False,예
251340,23일 → 말일-1,23,-1,121,0,121,-0.31,-0.34,42.15,56.2,24.39,-22.43,4.47,2223,0,2223,-0.17,-0.42,45.7,53.26,49.78,-27.99,5.9,-0.14,0.08,-3.56,2.94,0.7862,0.9021,0.4466,0.5195,,False,예
251340,23일 → 말일,23,0,121,0,121,-0.32,-0.32,45.45,54.55,9.93,-21.79,4.33,2344,0,2344,-0.19,-0.36,46.2,52.82,29.15,-26.28,5.62,-0.12,0.03,-0.75,1.73,0.8052,0.981,0.9271,0.7043,,False,예
251340,23일 → 말일+1,23,1,121,0,121,-0.69,-0.71,42.15,56.2,9.93,-18.6,4.11,2465,0,2465,-0.54,-0.69,43.69,54.93,24.22,-22.18,5.34,-0.14,-0.02,-1.54,1.27,0.7463,0.9151,0.7782,0.7862,,False,예
251340,23일 → 말일+2,23,2,121,0,121,-0.6,-0.69,43.8,54.55,15.44,-21.59,4.83,2465,0,2465,-0.49,-0.69,44.5,54.93,22.2,-25.77,5.82,-0.12,-0.0,-0.7,-0.38,0.7922,0.976,0.9351,1.0,,False,예
251340,23일 → 말일+3,23,3,120,0,120,-0.7,-1.12,40.0,58.33,20.11,-21.69,5.23,2445,0,2445,-0.54,-0.93,42.82,56.4,25.43,-25.26,6.26,-0.16,-0.18,-2.82,1.93,0.8092,0.8162,0.5704,0.7163,,False,예
251340,24일 → 말일-3,24,-3,102,0,102,-0.22,-0.03,49.02,50.0,7.34,-13.97,2.43,1981,0,1981,-0.14,-0.35,45.99,52.8,34.75,-20.14,5.08,-0.08,0.32,3.03,-2.8,0.8601,0.5095,0.6074,0.5924,,False,예
251340,24일 → 말일-2,24,-2,115,0,115,-0.02,-0.11,46.09,51.3,11.19,-20.4,3.22,2102,0,2102,0.12,-0.19,47.0,51.67,42.6,-26.11,5.71,-0.14,0.08,-0.92,-0.36,0.7932,0.8671,0.8392,1.0,,False,예
251340,24일 → 말일-1,24,-1,120,0,120,-0.3,-0.43,40.0,57.5,16.78,-22.43,3.71,2223,0,2223,-0.17,-0.42,45.7,53.26,49.78,-27.99,5.9,-0.13,-0.01,-5.7,4.24,0.8072,0.9321,0.2208,0.3437,,False,예
251340,24일 → 말일,24,0,121,0,121,-0.29,-0.59,44.63,54.55,8.69,-20.59,3.8,2344,0,2344,-0.19,-0.36,46.2,52.82,29.15,-26.28,5.62,-0.1,-0.23,-1.57,1.73,0.8501,0.5754,0.7732,0.7043,,False,예
251340,24일 → 말일+1,24,1,121,0,121,-0.65,-0.55,40.5,55.37,8.94,-16.18,3.8,2465,0,2465,-0.54,-0.69,43.69,54.93,24.22,-22.18,5.34,-0.11,0.14,-3.2,0.44,0.8072,0.8541,0.5055,0.9341,,False,예
251340,24일 → 말일+2,24,2,121,0,121,-0.57,-0.58,47.11,52.89,16.51,-20.04,4.69,2465,0,2465,-0.49,-0.69,44.5,54.93,22.2,-25.77,5.82,-0.08,0.11,2.6,-2.04,0.8521,0.8631,0.5604,0.7113,,False,예
251340,24일 → 말일+3,24,3,120,0,120,-0.69,-0.73,44.17,53.33,18.96,-19.49,4.99,2445,0,2445,-0.54,-0.93,42.82,56.4,25.43,-25.26,6.26,-0.15,0.21,1.34,-3.07,0.8282,0.7692,0.7832,0.5145,,False,예
251340,25일 → 말일-3,25,-3,77,0,77,-0.23,-0.35,40.26,53.25,5.07,-13.97,2.43,1981,0,1981,-0.14,-0.35,45.99,52.8,34.75,-20.14,5.08,-0.09,0.0,-5.73,0.45,0.8591,0.993,0.2837,1.0,,False,예
251340,25일 → 말일-2,25,-2,111,0,111,0.0,-0.14,45.05,53.15,11.19,-20.4,3.08,2102,0,2102,0.12,-0.19,47.0,51.67,42.6,-26.11,5.71,-0.12,0.05,-1.96,1.49,0.8422,0.9341,0.6893,0.7772,,True,예
251340,25일 → 말일-1,25,-1,118,0,118,-0.21,-0.45,43.22,55.93,16.78,-22.43,3.55,2223,0,2223,-0.17,-0.42,45.7,53.26,49.78,-27.99,5.9,-0.04,-0.03,-2.48,2.67,0.9481,0.9011,0.6304,0.5824,,False,예
251340,25일 → 말일,25,0,121,0,121,-0.2,-0.5,45.45,52.89,10.47,-20.59,3.7,2344,0,2344,-0.19,-0.36,46.2,52.82,29.15,-26.28,5.62,-0.01,-0.15,-0.75,0.08,0.994,0.7323,0.9271,1.0,,False,예
251340,25일 → 말일+1,25,1,121,0,121,-0.56,-0.61,42.15,54.55,8.91,-16.18,3.61,2465,0,2465,-0.54,-0.69,43.69,54.93,24.22,-22.18,5.34,-0.02,0.08,-1.54,-0.38,0.956,0.964,0.7782,1.0,,False,예
251340,25일 → 말일+2,25,2,121,0,121,-0.47,-0.69,42.98,55.37,16.51,-20.04,4.56,2465,0,2465,-0.49,-0.69,44.5,54.93,22.2,-25.77,5.82,0.01,-0.0,-1.53,0.44,0.998,0.976,0.7892,0.9401,,False,예
251340,25일 → 말일+3,25,3,120,0,120,-0.61,-0.62,41.67,57.5,17.83,-19.49,4.83,2445,0,2445,-0.54,-0.93,42.82,56.4,25.43,-25.26,6.26,-0.07,0.31,-1.16,1.1,0.9301,0.6394,0.8631,0.8482,,False,예
2203,15일 → 말일-3,15,-3,200,0,200,-0.35,-0.25,48.0,52.0,19.03,-17.48,4.36,3301,0,3301,-0.16,-0.01,49.86,50.14,22.16,-28.91,4.62,-0.2,-0.24,-1.86,1.86,0.5904,0.4096,0.6044,0.6044,,False,예
2203,15일 → 말일-2,15,-2,200,0,200,-0.52,-0.34,47.0,53.0,27.93,-22.55,4.91,3501,0,3501,-0.33,-0.17,47.36,52.61,31.29,-33.28,4.99,-0.19,-0.17,-0.36,0.39,0.5754,0.5445,1.0,1.0,,False,예
2203,15일 → 말일-1,15,-1,200,0,200,-0.23,0.18,50.5,49.5,31.92,-25.65,5.09,3701,0,3701,-0.02,0.06,50.45,49.53,35.38,-35.95,5.05,-0.21,0.13,0.05,-0.03,0.5534,0.6454,1.0,1.0,,True,예
2203,15일 → 말일,15,0,200,0,200,-0.11,-0.05,49.5,50.5,29.17,-15.8,5.22,3901,0,3901,0.11,0.17,51.86,48.14,32.56,-27.46,4.99,-0.22,-0.22,-2.36,2.36,0.5195,0.4975,0.5315,0.5315,,False,예
2203,15일 → 말일+1,15,1,200,0,200,0.1,0.26,53.5,46.5,22.08,-13.29,5.01,4101,0,4101,0.32,0.31,53.84,46.14,25.56,-25.3,4.78,-0.22,-0.06,-0.34,0.36,0.5355,0.8581,0.954,0.955,,False,예
