날짜,시가,고가,저가,종가,거래량,등락률
2018-10-29,9068,9088,9003,9083,119506,-0.05501760563380282
2018-10-30,9132,9137,9043,9063,109983,-0.22019156666299683
2018-10-31,9068,9088,9028,9063,65539,0.0
2018-11-01,9073,9088,9013,9048,107518,-0.165508109897385
2018-11-02,8859,8899,8760,8795,221930,-2.7961980548187446
2018-11-05,8755,8835,8755,8805,239073,0.11370096645821488
2018-11-06,8780,8830,8775,8805,67516,0.0
2018-11-07,8790,8835,8726,8800,114993,-0.05678591709256105
2018-11-08,8721,8755,8716,8721,149566,-0.8977272727272728
2018-11-09,8760,8889,8760,8884,121078,1.8690517142529526
2018-11-12,8934,8988,8904,8974,182866,1.0130571814497973
2018-11-13,9053,9078,8929,8959,244952,-0.16714954312458213
2018-11-14,8939,8998,8894,8983,80753,0.26788704096439336
2018-11-15,8949,8979,8889,8909,119813,-0.8237782478014026
2018-11-16,8904,8939,8869,8914,56561,0.05612302166348636
2018-11-19,8810,8929,8810,8899,178007,-0.16827462418667263
2018-11-20,8904,8909,8850,8864,78196,-0.3933026182717159
2018-11-21,8929,8974,8909,8929,149638,0.7333032490974729
2018-11-22,8924,8924,8889,8919,95849,-0.11199462425803561
2018-11-23,8919,8959,8899,8929,142481,0.11212019284673169
2018-11-26,8959,8964,8894,8914,65615,-0.16799193638705343
2018-11-27,8909,8934,8899,8909,46258,-0.05609154139555755
2018-11-28,8919,8944,8869,8879,69039,-0.3367381299809182
2018-11-29,8800,8830,8760,8765,144671,-1.283928370311972
2018-11-30,8750,8820,8735,8785,127757,0.22818026240730174
2018-12-03,8706,8730,8631,8631,200916,-1.7529880478087652
2018-12-04,8611,8671,8552,8552,123436,-0.9153052948673387
2018-12-05,8631,8706,8626,8681,143015,1.508419083255379
2018-12-06,8676,8775,8676,8775,200771,1.0828245593825596
2018-12-07,8730,8765,8706,8765,148771,-0.11396011396011395
2018-12-10,8845,8874,8800,8874,105703,1.2435824301197946
2018-12-11,8884,8929,8884,8919,164822,0.5070993914807302
2018-12-12,8894,8909,8864,8899,76821,-0.22424038569346338
2018-12-13,8864,8869,8795,8820,99627,-0.8877401955275874
2018-12-14,8864,8949,8859,8934,162208,1.292517006802721
2018-12-17,8969,8969,8919,8944,82870,0.11193194537721066
2018-12-18,8974,8974,8899,8929,70219,-0.1677101967799642
2018-12-19,8899,8899,8825,8830,127984,-1.1087467801545525
2018-12-20,8914,8949,8889,8904,97059,0.8380520951302378
2018-12-21,8854,8879,8815,8835,77468,-0.7749326145552561
2018-12-24,8899,8914,8845,8869,56096,0.38483305036785515
2018-12-26,8919,8919,8859,8869,73218,0.0
2018-12-27,8830,8854,8785,8810,84087,-0.6652384710790393
2018-12-28,8805,8825,8745,8755,117089,-0.6242905788876276
2019-01-02,8716,8820,8716,8800,45602,0.5139920045688178
2019-01-03,8879,8964,8869,8934,227147,1.5227272727272727
2019-01-04,8899,8929,8845,8879,123938,-0.6156256995746586
2019-01-07,8775,8810,8740,8785,261537,-1.05867777902917
2019-01-08,8770,8879,8770,8854,116187,0.7854297097324986
2019-01-09,8840,8869,8780,8840,94902,-0.1581206234470296
2019-01-10,8790,8840,8760,8790,116696,-0.5656108597285068
2019-01-11,8790,8800,8745,8755,59226,-0.39817974971558584
2019-01-14,8800,8864,8785,8859,129238,1.1878926327812678
2019-01-15,8557,8850,8557,8825,33711,-0.38379049554125744
2019-01-16,8840,8874,8800,8820,48936,-0.05665722379603399
2019-01-17,8820,8859,8810,8859,34448,0.44217687074829937
2019-01-18,8850,8864,8825,8845,28552,-0.15803138051698837
2019-01-21,8879,8944,8874,8934,90223,1.0062182023742228
2019-01-22,8969,8993,8949,8983,130692,0.5484665323483322
2019-01-23,8993,8993,8909,8939,57940,-0.48981409328732045
2019-01-24,8914,8983,8899,8959,21400,0.22373867322966773
2019-01-25,8944,8954,8845,8845,68193,-1.2724634445808685
2019-01-28,8795,8810,8740,8785,184180,-0.6783493499152063
2019-01-29,8810,8825,8755,8770,107303,-0.1707455890722823
2019-01-30,8775,8800,8760,8770,90544,0.0
2019-01-31,8691,8721,8651,8706,272593,-0.7297605473204105
2019-02-01,8716,8805,8686,8800,385931,1.0797151389846085
2019-02-07,8820,8894,8820,8894,219181,1.0681818181818181
2019-02-08,8924,8929,8869,8884,80117,-0.11243534967393749
2019-02-11,8869,8919,8859,8894,52336,0.11256190904997748
2019-02-12,8919,8934,8874,8884,71495,-0.11243534967393749
2019-02-13,8840,8884,8830,8850,42341,-0.3827104907699235
2019-02-14,8904,8924,8894,8909,100920,0.6666666666666667
2019-02-15,8924,8964,8924,8959,133331,0.5612302166348636
2019-02-18,8934,8934,8879,8914,41067,-0.5022882018082375
2019-02-19,8929,8959,8929,8959,69917,0.5048238725600179
2019-02-20,8879,8899,8840,8884,77833,-0.8371470030137292
2019-02-21,8879,8929,8869,8919,67867,0.3939666816749212
2019-02-22,8929,8944,8914,8924,56165,0.056060096423365846
2019-02-25,8874,8874,8840,8850,64495,-0.8292245629762438
2019-02-26,8795,8825,8795,8820,190446,-0.3389830508474576
2019-02-27,8780,8820,8780,8820,48262,0.0
2019-02-28,8805,8904,8805,8904,89183,0.9523809523809524
2019-03-04,8909,8929,8894,8909,101045,0.05615453728661276
2019-03-05,8944,8944,8909,8914,68341,0.05612302166348636
2019-03-06,8934,8998,8929,8979,133993,0.7291900381422481
2019-03-07,8979,8998,8949,8988,80511,0.10023387905111927
2019-03-08,9063,9107,9028,9093,104246,1.1682242990654206
2019-03-11,9078,9103,9048,9073,61140,-0.2199494116353239
2019-03-12,9023,9023,8959,8998,47350,-0.8266284580623829
2019-03-13,8988,9058,8988,9043,22194,0.5001111358079573
2019-03-14,9023,9098,8998,9083,12633,0.4423310848169855
2019-03-15,9068,9152,9048,9107,320602,0.26422987999559616
2019-03-18,9103,9112,9028,9033,70162,-0.8125617656747557
2019-03-19,9033,9068,8993,9023,13264,-0.11070519207350825
2019-03-20,9023,9033,8988,9008,23002,-0.1662418264435332
2019-03-21,8954,8974,8919,8969,49796,-0.43294849023090587
2019-03-22,8979,9023,8964,9013,17431,0.4905786598282975
2019-03-25,9098,9107,9063,9073,98691,0.6657050926439587
2019-03-26,9058,9073,9028,9073,33309,0.0
2019-03-27,9088,9098,9073,9093,61992,0.2204342554833021
2019-03-28,9162,9167,9117,9127,43775,0.3739139997800506
2019-03-29,9112,9132,9103,9103,15055,-0.2629560644242358
2019-04-01,9098,9098,9033,9073,18176,-0.329561682961661
2019-04-02,9068,9132,9058,9117,63386,0.4849553620632646
2019-04-03,9122,9137,9073,9093,64073,-0.2632444883185258
2019-04-04,9078,9132,9078,9127,27928,0.3739139997800506
2019-04-05,9132,9142,9112,9127,42848,0.0
2019-04-08,9132,9246,9127,9246,113731,1.3038238194368357
2019-04-09,9222,9241,9202,9217,138573,-0.3136491455764655
2019-04-10,9207,9246,9167,9167,120593,-0.5424758598242378
2019-04-11,9152,9197,9152,9162,126528,-0.054543471146503764
2019-04-12,9202,9222,9162,9167,17212,0.05457323728443571
2019-04-15,9112,9117,9058,9078,79956,-0.9708737864077669
2019-04-16,9083,9132,9083,9122,47983,0.4846882573254021
2019-04-17,9137,9147,9098,9107,45564,-0.16443762332821749
2019-04-18,9088,9142,9088,9137,34470,0.32941693203030636
2019-04-19,9137,9152,9127,9142,26699,0.05472255663784612
2019-04-22,9112,9232,9112,9217,46721,0.8203894115073287
2019-04-23,9207,9222,9177,9222,16617,0.05424758598242378
2019-04-24,9236,9351,9227,9351,141286,1.398828887443071
2019-04-25,9470,9534,9450,9514,238430,1.7431290771040533
2019-04-26,9534,9549,9465,9534,195724,0.21021652301870924
2019-04-29,9480,9514,9475,9494,89975,-0.4195510803440319
2019-04-30,9514,9653,9504,9653,94323,1.6747419422793342
2019-05-02,9628,9628,9534,9618,107840,-0.36258158085569253
2019-05-03,9663,9718,9658,9688,294929,0.727802037845706
2019-05-07,9703,9757,9638,9638,134494,-0.5161023947151115
2019-05-08,9723,9728,9658,9678,159714,0.4150238638721726
2019-05-09,9718,9847,9708,9847,279779,1.7462285596197562
2019-05-10,9837,9901,9777,9802,228883,-0.4569919772519549
2019-05-13,9842,9986,9842,9986,449741,1.8771679249132829
2019-05-14,10035,10040,9941,10020,364139,0.34047666733426796
2019-05-15,10010,10060,9991,10015,215830,-0.049900199600798396
2019-05-16,9971,10075,9971,10045,144403,0.29955067398901647
2019-05-17,10060,10129,10020,10124,297088,0.7864609258337482
2019-05-20,10100,10105,10060,10105,180074,-0.1876728565784275
2019-05-21,10080,10115,10065,10115,195221,0.09896091044037605
2019-05-22,10080,10144,10080,10095,186758,-0.1977261492832427
2019-05-23,10060,10105,10010,10030,259612,-0.6438831104507181
2019-05-24,10025,10055,10000,10000,113003,-0.29910269192422734
2019-05-27,9961,9991,9911,9946,263566,-0.54
2019-05-28,9946,10025,9936,9981,148460,0.3519002614116228
2019-05-29,10015,10139,10015,10119,198122,1.3826269912834386
2019-05-30,10100,10100,10005,10030,124980,-0.8795335507461212
2019-05-31,10060,10095,10035,10060,151565,0.29910269192422734
2019-06-03,10045,10060,9857,9916,169731,-1.4314115308151094
2019-06-04,9862,9941,9862,9921,139294,0.050423557886244454
2019-06-05,9862,9901,9852,9862,101254,-0.594698115109364
2019-06-07,9871,9906,9842,9906,90829,0.4461569661326303
2019-06-10,9891,9976,9886,9966,71822,0.6056935190793459
2019-06-11,9961,9976,9866,9896,52539,-0.7023881196066627
2019-06-12,9881,9941,9871,9936,40086,0.40420371867421184
2019-06-13,9946,10000,9916,9926,71145,-0.10064412238325281
2019-06-14,9951,9966,9936,9966,98890,0.4029820672980053
2019-06-17,9995,10005,9976,10000,32645,0.3411599438089504
2019-06-18,10000,10000,9946,9986,30995,-0.13999999999999999
2019-06-19,9837,9862,9802,9827,104501,-1.5922291207690766
2019-06-20,9772,9787,9579,9589,157675,-2.4218988501068486
2019-06-21,9574,9628,9554,9618,334040,0.30242986755657525
2019-06-24,9549,9569,9485,9504,124609,-1.1852776044915783
2019-06-25,9485,9504,9450,9504,190407,0.0
2019-06-26,9509,9564,9494,9504,246236,0.0
2019-06-27,9475,9534,9475,9534,164809,0.31565656565656564
2019-06-28,9529,9534,9470,9485,86009,-0.5139500734214391
2019-07-01,9410,9559,9385,9549,120321,0.6747496046389035
2019-07-02,9613,9698,9589,9673,180065,1.2985652947952664
2019-07-03,9708,9767,9668,9757,239121,0.8683965677659465
2019-07-04,9728,9757,9698,9718,93447,-0.3997130265450446
2019-07-05,9703,9757,9703,9747,98689,0.2984153117925499
2019-07-08,9827,9936,9817,9936,205620,1.9390581717451523
2019-07-09,9906,9921,9876,9916,65241,-0.20128824476650561
2019-07-10,9941,9946,9901,9936,134203,0.20169423154497781
2019-07-11,9837,9871,9747,9802,124937,-1.3486312399355878
2019-07-12,9807,9886,9807,9886,65499,0.8569679657212814
2019-07-15,9881,9936,9862,9896,179792,0.10115314586283633
2019-07-16,9911,9941,9852,9871,82397,-0.2526273241713824
2019-07-17,9921,9936,9881,9931,66584,0.6078411508459123
2019-07-18,9921,9981,9827,9891,181080,-0.4027791763165844
2019-07-19,9812,9827,9747,9817,125652,-0.7481548882822768
2019-07-22,9862,9896,9842,9886,89023,0.7028623815829683
2019-07-23,9866,9901,9857,9896,40508,0.10115314586283633
2019-07-24,9921,9921,9862,9876,99920,-0.20210185933710592
2019-07-25,9876,9941,9866,9941,112487,0.6581611988659376
2019-07-26,9966,10015,9956,9995,212732,0.543204908962881
2019-07-29,10000,10010,9931,9981,124300,-0.14007003501750875
2019-07-30,9981,9986,9926,9951,111104,-0.30057108506161706
2019-07-31,9936,9971,9926,9966,70434,0.1507386192342478
2019-08-01,10060,10110,10025,10065,175415,0.9933774834437087
2019-08-02,10194,10224,10124,10224,245709,1.5797317436661698
2019-08-05,10318,10571,10303,10541,677418,3.100547730829421
2019-08-06,10611,10635,10427,10531,502995,-0.0948676596148373
2019-08-07,10497,10556,10462,10516,215340,-0.14243661570601082
2019-08-08,10492,10541,10407,10422,319450,-0.893875998478509
2019-08-09,10387,10447,10387,10447,168057,0.2398771828823642
2019-08-12,10487,10556,10487,10541,150896,0.8997798411027089
2019-08-13,10581,10650,10561,10650,143592,1.0340574898017267
2019-08-14,10402,10497,10387,10482,287388,-1.5774647887323943
2019-08-16,10497,10536,10437,10457,451111,-0.23850410227055904
2019-08-19,10422,10472,10412,10457,79305,0.0
2019-08-20,10477,10497,10368,10412,228360,-0.43033374772879407
2019-08-21,10407,10432,10253,10308,374790,-0.9988474836726854
2019-08-22,10313,10392,10313,10392,112405,0.8149010477299184
2019-08-23,10487,10521,10432,10457,149558,0.6254811393379522
2019-08-26,10591,10625,10536,10576,214376,1.1379936884383668
2019-08-27,10521,10531,10467,10467,100769,-1.0306354009077157
2019-08-28,10497,10516,10477,10511,109943,0.4203687780643928
2019-08-29,10501,10561,10492,10561,73961,0.47569213205213584
2019-08-30,10427,10472,10392,10472,208194,-0.8427232269671433
2019-09-02,10497,10526,10442,10462,176048,-0.09549274255156609
2019-09-03,10511,10561,10506,10551,106842,0.8506977633339706
2019-09-04,10487,10487,10407,10422,250203,-1.2226329257890247
2019-09-05,10343,10363,10214,10288,306797,-1.2857417002494722
2019-09-06,10234,10248,10199,10224,91372,-0.6220839813374806
2019-09-09,10184,10189,10095,10159,189900,-0.6357589984350548
2019-09-10,10119,10154,10095,10154,57291,-0.049217442661679295
2019-09-11,10124,10169,10090,10124,132801,-0.29545006893834946
2019-09-16,10020,10045,9986,9995,172633,-1.2741999209798498
2019-09-17,10030,10124,10020,10124,82797,1.2906453226613306
2019-09-18,10060,10144,10055,10144,67668,0.19755037534571318
2019-09-19,10169,10234,10149,10174,215215,0.29574132492113564
2019-09-20,10199,10209,10070,10080,132336,-0.9239237271476313
2019-09-23,10154,10199,10129,10184,127173,1.0317460317460316
2019-09-24,10209,10214,10154,10214,54128,0.2945797329143755
2019-09-25,10219,10283,10204,10263,69233,0.47973369884472294
2019-09-26,10253,10298,10248,10278,120935,0.14615609470914936
2019-09-27,10283,10328,10283,10298,62220,0.1945903872348706
2019-09-30,10333,10348,10224,10239,49098,-0.5729267818993979
2019-10-01,10278,10293,10229,10288,39912,0.47856235960543025
2019-10-02,10353,10402,10313,10402,65572,1.1080870917573873
2019-10-04,10348,10348,10189,10239,95729,-1.5670063449336666
2019-10-07,10199,10253,10199,10244,45034,0.048832893837288796
2019-10-08,10248,10248,10174,10184,97756,-0.5857087075361187
2019-10-10,10288,10313,10144,10239,70720,0.540062843676355
2019-10-11,10144,10164,10085,10115,72545,-1.2110557671647622
2019-10-14,10010,10065,9981,10045,145614,-0.6920415224913495
2019-10-15,10040,10070,10015,10050,52891,0.049776007964161276
2019-10-16,10045,10110,10025,10100,76152,0.4975124378109453
2019-10-17,10095,10095,10050,10085,23820,-0.1485148514851485
2019-10-18,9971,10000,9951,9995,125290,-0.8924144769459593
2019-10-21,9966,9966,9832,9837,201317,-1.580790395197599
2019-10-22,9832,9862,9787,9797,130891,-0.40662803700315137
2019-10-23,9837,9901,9812,9837,118056,0.40828825150556297
2019-10-24,9812,9847,9757,9847,114800,0.10165700925078784
2019-10-25,9866,9896,9842,9857,95880,0.10155377272265664
2019-10-28,9827,9827,9762,9802,64328,-0.5579791011463935
2019-10-29,9772,9792,9683,9683,125952,-1.214037951438482
2019-10-30,9738,9792,9738,9772,128305,0.919136631209336
2019-10-31,9708,9718,9628,9693,197848,-0.8084322554236594
2019-11-01,9777,9812,9723,9733,134233,0.4126689363458166
2019-11-04,9698,9698,9609,9628,102946,-1.0788040686324873
2019-11-05,9633,9658,9599,9599,133044,-0.30120481927710846
2019-11-06,9584,9613,9564,9584,52225,-0.15626627773726431
2019-11-07,9658,9673,9618,9628,34545,0.4590984974958264
2019-11-08,9569,9599,9534,9599,72580,-0.30120481927710846
2019-11-11,9623,9752,9604,9752,76729,1.5939160329200959
2019-11-12,9723,9728,9663,9663,66773,-0.9126333059885151
2019-11-13,9718,9787,9718,9767,106474,1.076270309427714
2019-11-14,9817,9837,9782,9797,119626,0.30715675232927203
2019-11-15,9772,9782,9713,9752,48447,-0.45932428294375827
2019-11-18,9718,9742,9683,9703,64181,-0.5024610336341263
2019-11-19,9772,9802,9752,9772,84620,0.7111202720807998
2019-11-20,9812,9822,9787,9812,50816,0.4093327875562832
2019-11-21,9847,9956,9842,9951,311628,1.4166326946596004
2019-11-22,9936,9976,9911,9976,151547,0.2512310320570797
2019-11-25,9946,9951,9876,9906,156845,-0.7016840417000801
2019-11-26,9852,9911,9817,9906,65419,0.0
2019-11-27,9862,9926,9862,9926,52492,0.20189783969311528
2019-11-28,9966,9981,9936,9966,43739,0.4029820672980053
2019-11-29,9956,10005,9946,10005,51862,0.391330523780855
2019-12-02,9995,10035,9941,10030,126341,0.24987506246876562
2019-12-03,10065,10105,10040,10095,101617,0.6480558325024925
2019-12-04,10149,10244,10144,10229,196854,1.3273897969291728
2019-12-05,10189,10189,10115,10149,81482,-0.7820901358881612
2019-12-06,10119,10184,10080,10139,73034,-0.09853187506158242
2019-12-09,10119,10154,10105,10149,37860,0.09862905611993293
2019-12-10,10169,10209,10139,10179,53521,0.29559562518474725
2019-12-11,10164,10229,10149,10229,79361,0.4912073877591119
2019-12-12,10144,10179,10075,10090,92947,-1.3588816111056798
2019-12-13,9852,9891,9792,9837,363339,-2.5074331020812686
2019-12-16,9911,9921,9827,9847,106468,0.10165700925078784
2019-12-17,9807,9807,9708,9742,159370,-1.0663146135878947
2019-12-18,9713,9792,9698,9792,46129,0.5132416341613631
2019-12-19,9762,9762,9688,9733,127477,-0.6025326797385622
2019-12-20,9673,9738,9648,9663,129397,-0.7192027124216582
2019-12-23,9638,9703,9638,9703,161458,0.4139501190106592
2019-12-24,9703,9728,9678,9703,121420,0.0
2019-12-26,9673,9673,9638,9663,121064,-0.41224363598886943
2019-12-27,9663,9668,9633,9663,90952,0.0
2019-12-30,9658,9658,9579,9594,244929,-0.7140639552933872
2020-01-02,9569,9628,9549,9623,130611,0.3022722534917657
2020-01-03,9618,9782,9594,9767,316018,1.496414839447158
2020-01-06,9797,9866,9767,9862,207384,0.9726630490426947
2020-01-07,9782,9782,9718,9762,129677,-1.013993104846887
2020-01-08,9857,9966,9817,9852,256043,0.921942224953903
2020-01-09,9693,9708,9623,9638,278710,-2.1721477872513195
2020-01-10,9638,9718,9638,9683,154535,0.46690184685619424
2020-01-13,9628,9638,9549,9589,304850,-0.970773520603119
2020-01-14,9564,9594,9504,9594,239793,0.05214308061320263
2020-01-15,9673,9703,9604,9613,189588,0.19804044194288098
2020-01-16,9628,9678,9613,9678,58213,0.6761676895870176
2020-01-17,9638,9663,9599,9658,72402,-0.20665426741062204
2020-01-20,9678,9688,9599,9633,116934,-0.25885276454752537
2020-01-21,9653,9787,9633,9787,201564,1.5986712342987646
2020-01-22,9797,9817,9708,9738,90191,-0.5006641463165423
2020-01-23,9757,9807,9752,9807,74074,0.7085643869377696
2020-01-28,9976,9976,9916,9941,217397,1.366370959518711
2020-01-29,9921,9966,9901,9956,102583,0.15089025248968918
2020-01-30,9991,10100,9986,10090,238370,1.3459220570510246
2020-01-31,10115,10209,10070,10209,176799,1.1793855302279486
2020-02-03,10273,10323,10239,10273,1062102,0.6268978352434127
2020-02-04,10199,10239,10105,10134,133318,-1.353061423148058
2020-02-05,10080,10219,10080,10204,470375,0.6907440299980264
2020-02-06,10080,10090,9976,10005,450481,-1.9502156017248136
2020-02-07,10090,10149,10085,10119,236629,1.1394302848575713
2020-02-10,10229,10244,10124,10134,70888,0.14823599169878449
2020-02-11,10119,10139,10025,10035,240129,-0.9769094138543518
2020-02-12,10025,10070,9946,10000,242927,-0.3487792725460887
2020-02-13,10035,10065,9991,10055,179124,0.5499999999999999
2020-02-14,10080,10095,10050,10075,555650,0.19890601690701143
2020-02-17,10050,10080,10000,10080,119054,0.04962779156327543
2020-02-18,10090,10179,10090,10174,805468,0.9325396825396826
2020-02-19,10164,10229,10149,10174,235662,0.0
2020-02-20,10214,10382,10204,10328,275694,1.5136622763908
2020-02-21,10442,10511,10412,10511,199499,1.7718822618125483
2020-02-24,10606,10695,10606,10695,267011,1.75054704595186
2020-02-25,10685,10685,10506,10541,392459,-1.4399251986909771
2020-02-26,10635,10695,10586,10655,277823,1.0814913196091454
2020-02-27,10571,10670,10526,10660,171536,0.04692632566870014
2020-02-28,10630,10665,10581,10611,204668,-0.45966228893058164
2020-03-02,10432,10472,10209,10244,180160,-3.458674959947224
2020-03-03,10179,10273,10144,10273,175915,0.2830925419757907
2020-03-04,10149,10159,10080,10144,344018,-1.2557188747201402
2020-03-05,10124,10149,10010,10040,156355,-1.025236593059937
2020-03-06,10149,10253,10149,10224,159176,1.8326693227091633
2020-03-09,10244,10477,10239,10427,300151,1.9855242566510172
2020-03-10,10358,10363,10204,10234,293637,-1.8509638438668838
2020-03-11,10149,10308,10115,10258,319748,0.2345124096150088
2020-03-12,10229,10472,10224,10472,1720431,2.086176642620394
2020-03-13,10700,10829,10571,10616,2841222,1.3750954927425516
2020-03-16,10516,10799,10492,10799,882069,1.723813112283346
2020-03-17,10998,11136,10903,11107,1469620,2.8521159366608018
2020-03-18,11032,11211,10874,11211,1608981,0.9363464481858288
2020-03-19,11300,12401,11181,11910,4172787,6.234947819106234
2020-03-20,11082,11494,11012,11117,3500887,-6.658270361041143
2020-03-23,11851,11876,11389,11479,2624701,3.256274174687416
2020-03-24,11340,11409,11151,11166,1759333,-2.7267183552574266
2020-03-25,10735,10993,10735,10829,1303715,-3.0180906322765537
2020-03-26,10774,10923,10720,10923,816191,0.8680395235017084
2020-03-27,10606,10630,10432,10501,740092,-3.8634074887851324
2020-03-30,10621,10794,10566,10759,1909990,2.4569088658223026
2020-03-31,10725,10735,10601,10650,1400673,-1.0131053071846827
2020-04-01,10675,10908,10630,10878,394341,2.140845070422535
2020-04-02,10948,11077,10844,10844,529232,-0.3125574554145983
2020-04-03,10814,10933,10769,10903,284741,0.5440796753965327
2020-04-06,10973,11007,10839,10864,417646,-0.357699715674585
2020-04-07,10725,10784,10675,10710,391573,-1.4175257731958764
2020-04-08,10655,10740,10640,10725,223982,0.1400560224089636
2020-04-09,10625,10715,10556,10695,198424,-0.27972027972027974
2020-04-10,10571,10621,10472,10501,263647,-1.8139317438055167
2020-04-13,10596,10700,10596,10660,191622,1.5141415103323492
2020-04-14,10606,10670,10586,10650,172802,-0.09380863039399624
2020-04-16,10789,10878,10789,10834,591019,1.727699530516432
2020-04-17,10779,10779,10625,10665,220648,-1.5599040059073288
2020-04-20,10645,10725,10616,10705,165228,0.3750586029067042
2020-04-21,10740,11067,10705,10849,551844,1.3451658103689863
2020-04-22,10948,10998,10893,10903,289594,0.4977417273481427
2020-04-23,10928,10988,10849,10859,168344,-0.4035586535815831
2020-04-24,10923,10998,10923,10978,235490,1.0958651809558893
2020-04-27,10928,10973,10799,10799,321481,-1.6305337948624523
2020-04-28,10725,10844,10725,10799,101819,0.0
2020-04-29,10769,10769,10650,10675,164509,-1.148254468006297
2020-05-04,10809,10874,10804,10869,237879,1.817330210772834
2020-05-06,10745,10814,10740,10740,140581,-1.186861716809274
2020-05-07,10844,10849,10784,10784,67001,0.409683426443203
2020-05-08,10700,10705,10616,10690,159414,-0.8716617210682494
2020-05-11,10690,10700,10616,10700,216330,0.09354536950420954
2020-05-12,10764,10849,10754,10799,213383,0.9252336448598131
2020-05-13,10864,10864,10769,10784,50249,-0.13890175016205206
2020-05-14,10859,10874,10819,10839,110011,0.5100148367952523
2020-05-15,10824,10893,10824,10893,136651,0.498200941046222
2020-05-18,10903,10948,10864,10928,207425,0.32130726154411093
2020-05-19,10794,10829,10730,10789,109970,-1.2719619326500733
2020-05-20,10809,10883,10789,10869,93154,0.7414959681156734
2020-05-21,10834,10933,10824,10883,88878,0.1288066979482933
2020-05-22,10948,11032,10938,10993,131166,1.0107507121198198
2020-05-25,11067,11131,11022,11122,196783,1.1734740289274994
2020-05-26,11117,11117,10948,10953,202503,-1.5195108793382486
2020-05-27,10933,10973,10913,10948,112689,-0.045649593718615905
2020-05-28,11027,11102,10988,11037,133509,0.8129338691998538
2020-05-29,11037,11062,10963,11022,195293,-0.1359064963305246
2020-06-01,10918,10923,10784,10784,213729,-2.1593177281800036
2020-06-02,10794,10804,10735,10794,95378,0.0927299703264095
2020-06-03,10680,10695,10601,10650,199004,-1.3340744858254585
2020-06-04,10621,10675,10606,10675,103898,0.2347417840375587
2020-06-05,10660,10670,10482,10487,246782,-1.7611241217798594
2020-06-08,10363,10452,10358,10442,162973,-0.4291026985791933
2020-06-09,10283,10363,10278,10308,223667,-1.2832790653131583
2020-06-10,10318,10358,10189,10199,171723,-1.0574311214590608
2020-06-11,10229,10298,10144,10278,190890,0.7745857437003628
2020-06-12,10492,10516,10407,10422,396512,1.4010507880910683
2020-06-15,10497,10640,10467,10640,229937,2.091729034734216
2020-06-16,10467,10497,10417,10467,171621,-1.6259398496240602
2020-06-17,10541,10670,10531,10601,178414,1.2802140059233782
2020-06-18,10650,10660,10497,10497,118889,-0.9810395245731536
2020-06-19,10531,10596,10531,10531,153945,0.32390206725731163
2020-06-22,10566,10611,10526,10611,95337,0.7596619504320578
2020-06-23,10492,10625,10462,10531,144631,-0.7539345961737819
2020-06-24,10472,10472,10338,10348,240816,-1.737726711613332
2020-06-25,10467,10497,10397,10437,167760,0.8600695786625435
2020-06-26,10363,10363,10313,10363,188558,-0.7090160007665037
2020-06-29,10457,10457,10318,10338,182970,-0.24124288333494162
2020-06-30,10328,10397,10278,10392,201124,0.522344747533372
2020-07-01,10328,10432,10323,10417,171627,0.2405696689761355
2020-07-02,10382,10417,10333,10358,71775,-0.566381875779975
2020-07-03,10343,10382,10328,10333,72600,-0.24135933577910793
2020-07-06,10348,10348,10278,10283,107660,-0.4838865769863544
2020-07-07,10199,10288,10179,10283,128000,0.0
2020-07-08,10293,10328,10244,10268,88367,-0.1458718272877565
2020-07-09,10209,10288,10204,10278,91495,0.09738994935722634
2020-07-10,10293,10437,10293,10427,199879,1.449698384899786
2020-07-13,10387,10392,10338,10358,56463,-0.6617435503980051
2020-07-14,10417,10477,10412,10442,112804,0.8109673682178027
2020-07-15,10392,10392,10333,10353,62315,-0.8523271403945605
2020-07-16,10358,10462,10358,10447,66983,0.9079493866512122
2020-07-17,10437,10467,10402,10447,62217,0.0
2020-07-20,10422,10457,10387,10402,48273,-0.4307456686129989
2020-07-21,10353,10358,10298,10318,138738,-0.8075370121130552
2020-07-22,10244,10263,10234,10253,129573,-0.6299670478774957
2020-07-23,10298,10338,10283,10293,100686,0.39012971813127867
2020-07-24,10377,10397,10328,10363,128776,0.6800738365879724
2020-07-27,10348,10363,10253,10273,110104,-0.8684743800057898
2020-07-28,10239,10358,10189,10308,187646,0.3406989194977124
2020-07-29,10303,10318,10239,10239,83402,-0.6693830034924331
2020-07-30,10169,10263,10144,10248,175647,0.08789920890711983
2020-07-31,10159,10204,10119,10184,163478,-0.624512099921936
2020-08-03,10224,10278,10219,10229,128729,0.4418695993715633
2020-08-04,10229,10263,10209,10239,96269,0.09776126698602015
2020-08-05,10209,10234,10154,10154,146223,-0.8301591952339096
2020-08-06,10100,10110,10060,10060,107910,-0.9257435493401615
2020-08-07,10085,10149,10075,10090,92144,0.2982107355864811
2020-08-10,10154,10154,10080,10100,64165,0.09910802775024777
2020-08-11,10110,10129,10070,10095,128573,-0.04950495049504951
2020-08-12,10119,10129,10085,10090,74766,-0.04952947003467063
2020-08-13,10050,10075,10025,10065,85341,-0.2477700693756194
2020-08-14,10075,10134,10075,10075,218590,0.09935419771485346
2020-08-18,10070,10115,10070,10095,107881,0.19851116625310172
2020-08-19,10055,10070,10020,10035,62363,-0.5943536404160475
