종목,만기월,방향,손절선(%),시기,신호,합계(%),평균(%),승률(%),손익비,손익분기 승률(%),이길 때(%),질 때(%),질 때 표본,최고(%),최악(%),표준편차(%),갭손절,장중손절,평균 보유일,판정가능,시기 시작일,시기 종료일
SPY,12,위,-6.5,뒤 절반,17,19.6,1.15,82.35,2.238,30.89,1.55,-0.69,3,3.95,-1.93,1.38,0,0,4.29,예,2009-12-18,2025-12-19
SPY,12,위,-6.5,최근 10년,10,9.46,0.95,80.0,16.822,5.61,1.2,-0.07,2,2.93,-0.09,1.0,0,0,4.4,예,2016-12-16,2025-12-19
SPY,12,위,-6.5,최근 5년,5,5.24,1.05,80.0,14.199,6.58,1.33,-0.09,1,2.33,-0.09,0.9,0,0,4.4,아니오,2021-12-17,2025-12-19
SPY,12,위,-7.0,전체,33,23.53,0.71,69.7,1.469,40.5,1.45,-0.99,10,3.95,-2.9,1.53,0,0,4.3,예,1993-12-17,2025-12-19
SPY,12,위,-7.0,앞 절반,16,3.93,0.25,56.25,1.169,46.11,1.3,-1.12,7,3.53,-2.9,1.58,0,0,4.31,예,1993-12-17,2008-12-19
SPY,12,위,-7.0,뒤 절반,17,19.6,1.15,82.35,2.238,30.89,1.55,-0.69,3,3.95,-1.93,1.38,0,0,4.29,예,2009-12-18,2025-12-19
SPY,12,위,-7.0,최근 10년,10,9.46,0.95,80.0,16.822,5.61,1.2,-0.07,2,2.93,-0.09,1.0,0,0,4.4,예,2016-12-16,2025-12-19
SPY,12,위,-7.0,최근 5년,5,5.24,1.05,80.0,14.199,6.58,1.33,-0.09,1,2.33,-0.09,0.9,0,0,4.4,아니오,2021-12-17,2025-12-19
SPY,12,위,-7.5,전체,33,23.53,0.71,69.7,1.469,40.5,1.45,-0.99,10,3.95,-2.9,1.53,0,0,4.3,예,1993-12-17,2025-12-19
SPY,12,위,-7.5,앞 절반,16,3.93,0.25,56.25,1.169,46.11,1.3,-1.12,7,3.53,-2.9,1.58,0,0,4.31,예,1993-12-17,2008-12-19
SPY,12,위,-7.5,뒤 절반,17,19.6,1.15,82.35,2.238,30.89,1.55,-0.69,3,3.95,-1.93,1.38,0,0,4.29,예,2009-12-18,2025-12-19
SPY,12,위,-7.5,최근 10년,10,9.46,0.95,80.0,16.822,5.61,1.2,-0.07,2,2.93,-0.09,1.0,0,0,4.4,예,2016-12-16,2025-12-19
SPY,12,위,-7.5,최근 5년,5,5.24,1.05,80.0,14.199,6.58,1.33,-0.09,1,2.33,-0.09,0.9,0,0,4.4,아니오,2021-12-17,2025-12-19
SPY,12,위,-8.0,전체,33,23.53,0.71,69.7,1.469,40.5,1.45,-0.99,10,3.95,-2.9,1.53,0,0,4.3,예,1993-12-17,2025-12-19
SPY,12,위,-8.0,앞 절반,16,3.93,0.25,56.25,1.169,46.11,1.3,-1.12,7,3.53,-2.9,1.58,0,0,4.31,예,1993-12-17,2008-12-19
SPY,12,위,-8.0,뒤 절반,17,19.6,1.15,82.35,2.238,30.89,1.55,-0.69,3,3.95,-1.93,1.38,0,0,4.29,예,2009-12-18,2025-12-19
SPY,12,위,-8.0,최근 10년,10,9.46,0.95,80.0,16.822,5.61,1.2,-0.07,2,2.93,-0.09,1.0,0,0,4.4,예,2016-12-16,2025-12-19
SPY,12,위,-8.0,최근 5년,5,5.24,1.05,80.0,14.199,6.58,1.33,-0.09,1,2.33,-0.09,0.9,0,0,4.4,아니오,2021-12-17,2025-12-19
SPY,12,위,-8.5,전체,33,23.53,0.71,69.7,1.469,40.5,1.45,-0.99,10,3.95,-2.9,1.53,0,0,4.3,예,1993-12-17,2025-12-19
SPY,12,위,-8.5,앞 절반,16,3.93,0.25,56.25,1.169,46.11,1.3,-1.12,7,3.53,-2.9,1.58,0,0,4.31,예,1993-12-17,2008-12-19
SPY,12,위,-8.5,뒤 절반,17,19.6,1.15,82.35,2.238,30.89,1.55,-0.69,3,3.95,-1.93,1.38,0,0,4.29,예,2009-12-18,2025-12-19
SPY,12,위,-8.5,최근 10년,10,9.46,0.95,80.0,16.822,5.61,1.2,-0.07,2,2.93,-0.09,1.0,0,0,4.4,예,2016-12-16,2025-12-19
SPY,12,위,-8.5,최근 5년,5,5.24,1.05,80.0,14.199,6.58,1.33,-0.09,1,2.33,-0.09,0.9,0,0,4.4,아니오,2021-12-17,2025-12-19
SPY,12,위,-9.0,전체,33,23.53,0.71,69.7,1.469,40.5,1.45,-0.99,10,3.95,-2.9,1.53,0,0,4.3,예,1993-12-17,2025-12-19
SPY,12,위,-9.0,앞 절반,16,3.93,0.25,56.25,1.169,46.11,1.3,-1.12,7,3.53,-2.9,1.58,0,0,4.31,예,1993-12-17,2008-12-19
SPY,12,위,-9.0,뒤 절반,17,19.6,1.15,82.35,2.238,30.89,1.55,-0.69,3,3.95,-1.93,1.38,0,0,4.29,예,2009-12-18,2025-12-19
SPY,12,위,-9.0,최근 10년,10,9.46,0.95,80.0,16.822,5.61,1.2,-0.07,2,2.93,-0.09,1.0,0,0,4.4,예,2016-12-16,2025-12-19
SPY,12,위,-9.0,최근 5년,5,5.24,1.05,80.0,14.199,6.58,1.33,-0.09,1,2.33,-0.09,0.9,0,0,4.4,아니오,2021-12-17,2025-12-19
SPY,12,위,-9.5,전체,33,23.53,0.71,69.7,1.469,40.5,1.45,-0.99,10,3.95,-2.9,1.53,0,0,4.3,예,1993-12-17,2025-12-19
SPY,12,위,-9.5,앞 절반,16,3.93,0.25,56.25,1.169,46.11,1.3,-1.12,7,3.53,-2.9,1.58,0,0,4.31,예,1993-12-17,2008-12-19
SPY,12,위,-9.5,뒤 절반,17,19.6,1.15,82.35,2.238,30.89,1.55,-0.69,3,3.95,-1.93,1.38,0,0,4.29,예,2009-12-18,2025-12-19
SPY,12,위,-9.5,최근 10년,10,9.46,0.95,80.0,16.822,5.61,1.2,-0.07,2,2.93,-0.09,1.0,0,0,4.4,예,2016-12-16,2025-12-19
SPY,12,위,-9.5,최근 5년,5,5.24,1.05,80.0,14.199,6.58,1.33,-0.09,1,2.33,-0.09,0.9,0,0,4.4,아니오,2021-12-17,2025-12-19
SPY,12,위,-10.0,전체,33,23.53,0.71,69.7,1.469,40.5,1.45,-0.99,10,3.95,-2.9,1.53,0,0,4.3,예,1993-12-17,2025-12-19
SPY,12,위,-10.0,앞 절반,16,3.93,0.25,56.25,1.169,46.11,1.3,-1.12,7,3.53,-2.9,1.58,0,0,4.31,예,1993-12-17,2008-12-19
SPY,12,위,-10.0,뒤 절반,17,19.6,1.15,82.35,2.238,30.89,1.55,-0.69,3,3.95,-1.93,1.38,0,0,4.29,예,2009-12-18,2025-12-19
SPY,12,위,-10.0,최근 10년,10,9.46,0.95,80.0,16.822,5.61,1.2,-0.07,2,2.93,-0.09,1.0,0,0,4.4,예,2016-12-16,2025-12-19
SPY,12,위,-10.0,최근 5년,5,5.24,1.05,80.0,14.199,6.58,1.33,-0.09,1,2.33,-0.09,0.9,0,0,4.4,아니오,2021-12-17,2025-12-19
QQQ,9,아래,무손절,전체,27,29.84,1.11,66.67,1.5,40.0,2.49,-1.66,9,5.78,-3.48,2.49,0,0,5.0,예,1999-09-17,2025-09-19
QQQ,9,아래,무손절,앞 절반,13,16.73,1.29,69.23,1.177,45.93,2.99,-2.54,4,5.78,-3.48,3.08,0,0,5.0,예,1999-09-17,2011-09-16
QQQ,9,아래,무손절,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,무손절,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,무손절,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-1.0,전체,27,9.83,0.36,40.74,2.26,30.67,2.51,-1.11,16,5.78,-3.16,2.2,3,12,3.44,예,1999-09-17,2025-09-19
QQQ,9,아래,-1.0,앞 절반,13,5.63,0.43,30.77,3.385,22.81,4.2,-1.24,9,5.78,-3.16,2.83,1,8,2.85,예,1999-09-17,2011-09-16
QQQ,9,아래,-1.0,뒤 절반,14,4.2,0.3,50.0,1.638,37.91,1.54,-0.94,7,3.48,-1.32,1.52,2,4,4.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-1.0,최근 10년,10,1.85,0.19,50.0,1.338,42.78,1.47,-1.1,5,3.48,-1.32,1.62,2,3,4.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-1.0,최근 5년,5,2.18,0.44,60.0,1.392,41.8,1.39,-1.0,2,3.48,-1.0,1.84,0,2,4.2,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-1.5,전체,27,17.07,0.63,55.56,1.5,40.0,2.44,-1.63,12,5.78,-3.16,2.47,3,8,4.04,예,1999-09-17,2025-09-19
QQQ,9,아래,-1.5,앞 절반,13,12.33,0.95,53.85,1.806,35.64,3.35,-1.86,6,5.78,-3.16,3.08,2,4,3.62,예,1999-09-17,2011-09-16
QQQ,9,아래,-1.5,뒤 절반,14,4.74,0.34,57.14,1.175,45.99,1.64,-1.39,6,3.48,-2.27,1.8,1,4,4.43,예,2012-09-21,2025-09-19
QQQ,9,아래,-1.5,최근 10년,10,-0.92,-0.09,50.0,0.888,52.95,1.47,-1.65,5,3.48,-2.27,1.88,1,4,4.2,예,2016-09-16,2025-09-19
QQQ,9,아래,-1.5,최근 5년,5,0.41,0.08,60.0,0.739,57.49,1.39,-1.88,2,3.48,-2.27,2.22,1,1,4.4,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-2.0,전체,27,25.29,0.94,62.96,1.424,41.26,2.53,-1.78,10,5.78,-3.16,2.58,3,4,4.37,예,1999-09-17,2025-09-19
QQQ,9,아래,-2.0,앞 절반,13,13.8,1.06,61.54,1.38,42.01,3.15,-2.28,5,5.78,-3.16,3.13,2,3,4.0,예,1999-09-17,2011-09-16
QQQ,9,아래,-2.0,뒤 절반,14,11.49,0.82,64.29,1.555,39.14,1.99,-1.28,5,4.77,-2.27,2.04,1,1,4.71,예,2012-09-21,2025-09-19
QQQ,9,아래,-2.0,최근 10년,10,5.83,0.58,60.0,1.285,43.76,2.02,-1.57,4,4.77,-2.27,2.32,1,1,4.6,예,2016-09-16,2025-09-19
QQQ,9,아래,-2.0,최근 5년,5,6.68,1.34,80.0,0.988,50.31,2.24,-2.27,1,4.77,-2.27,2.8,1,0,4.8,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-2.5,전체,27,25.1,0.93,62.96,1.409,41.51,2.53,-1.8,10,5.78,-3.16,2.6,3,2,4.67,예,1999-09-17,2025-09-19
QQQ,9,아래,-2.5,앞 절반,13,11.99,0.92,61.54,1.192,45.62,3.15,-2.64,5,5.78,-3.16,3.29,3,2,4.31,예,1999-09-17,2011-09-16
QQQ,9,아래,-2.5,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-2.5,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-2.5,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-3.0,전체,27,24.08,0.89,62.96,1.333,42.86,2.53,-1.9,10,5.78,-3.16,2.66,1,3,4.74,예,1999-09-17,2025-09-19
QQQ,9,아래,-3.0,앞 절반,13,10.97,0.84,61.54,1.107,47.47,3.15,-2.85,5,5.78,-3.16,3.38,1,3,4.46,예,1999-09-17,2011-09-16
QQQ,9,아래,-3.0,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-3.0,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-3.0,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-3.5,전체,27,27.4,1.01,66.67,1.289,43.68,2.49,-1.93,9,5.78,-3.5,2.63,0,3,4.78,예,1999-09-17,2025-09-19
QQQ,9,아래,-3.5,앞 절반,13,14.29,1.1,69.23,0.949,51.3,2.99,-3.15,4,5.78,-3.5,3.34,0,3,4.54,예,1999-09-17,2011-09-16
QQQ,9,아래,-3.5,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-3.5,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-3.5,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-4.0,전체,27,26.42,0.98,66.67,1.22,45.04,2.49,-2.04,9,5.78,-4.0,2.7,0,2,4.78,예,1999-09-17,2025-09-19
QQQ,9,아래,-4.0,앞 절반,13,13.31,1.02,69.23,0.881,53.17,2.99,-3.39,4,5.78,-4.0,3.45,0,2,4.54,예,1999-09-17,2011-09-16
QQQ,9,아래,-4.0,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-4.0,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-4.0,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-4.5,전체,27,28.14,1.04,66.67,1.347,42.61,2.49,-1.85,9,5.78,-4.5,2.61,0,1,4.85,예,1999-09-17,2025-09-19
QQQ,9,아래,-4.5,앞 절반,13,15.03,1.16,69.23,1.009,49.79,2.99,-2.96,4,5.78,-4.5,3.3,0,1,4.69,예,1999-09-17,2011-09-16
QQQ,9,아래,-4.5,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-4.5,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-4.5,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-5.0,전체,27,27.64,1.02,66.67,1.307,43.34,2.49,-1.9,9,5.78,-5.0,2.65,0,1,4.85,예,1999-09-17,2025-09-19
QQQ,9,아래,-5.0,앞 절반,13,14.53,1.12,69.23,0.968,50.82,2.99,-3.09,4,5.78,-5.0,3.37,0,1,4.69,예,1999-09-17,2011-09-16
QQQ,9,아래,-5.0,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-5.0,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-5.0,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-5.5,전체,27,27.14,1.01,66.67,1.27,44.05,2.49,-1.96,9,5.78,-5.5,2.7,0,1,4.85,예,1999-09-17,2025-09-19
QQQ,9,아래,-5.5,앞 절반,13,14.03,1.08,69.23,0.93,51.81,2.99,-3.21,4,5.78,-5.5,3.45,0,1,4.69,예,1999-09-17,2011-09-16
QQQ,9,아래,-5.5,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-5.5,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-5.5,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-6.0,전체,27,26.64,0.99,66.67,1.235,44.74,2.49,-2.01,9,5.78,-6.0,2.74,0,1,4.85,예,1999-09-17,2025-09-19
QQQ,9,아래,-6.0,앞 절반,13,13.53,1.04,69.23,0.895,52.77,2.99,-3.34,4,5.78,-6.0,3.53,0,1,4.69,예,1999-09-17,2011-09-16
QQQ,9,아래,-6.0,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-6.0,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-6.0,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-6.5,전체,27,26.14,0.97,66.67,1.202,45.41,2.49,-2.07,9,5.78,-6.5,2.79,0,1,4.89,예,1999-09-17,2025-09-19
QQQ,9,아래,-6.5,앞 절반,13,13.03,1.0,69.23,0.863,53.68,2.99,-3.46,4,5.78,-6.5,3.62,0,1,4.77,예,1999-09-17,2011-09-16
QQQ,9,아래,-6.5,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-6.5,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-6.5,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-7.0,전체,27,25.64,0.95,66.67,1.171,46.07,2.49,-2.12,9,5.78,-7.0,2.85,0,1,4.89,예,1999-09-17,2025-09-19
QQQ,9,아래,-7.0,앞 절반,13,12.53,0.96,69.23,0.833,54.56,2.99,-3.59,4,5.78,-7.0,3.7,0,1,4.77,예,1999-09-17,2011-09-16
QQQ,9,아래,-7.0,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-7.0,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-7.0,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-7.5,전체,27,25.14,0.93,66.67,1.141,46.71,2.49,-2.18,9,5.78,-7.5,2.9,0,1,4.89,예,1999-09-17,2025-09-19
QQQ,9,아래,-7.5,앞 절반,13,12.03,0.93,69.23,0.805,55.41,2.99,-3.71,4,5.78,-7.5,3.8,0,1,4.77,예,1999-09-17,2011-09-16
QQQ,9,아래,-7.5,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-7.5,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-7.5,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-8.0,전체,27,29.84,1.11,66.67,1.5,40.0,2.49,-1.66,9,5.78,-3.48,2.49,0,0,5.0,예,1999-09-17,2025-09-19
QQQ,9,아래,-8.0,앞 절반,13,16.73,1.29,69.23,1.177,45.93,2.99,-2.54,4,5.78,-3.48,3.08,0,0,5.0,예,1999-09-17,2011-09-16
QQQ,9,아래,-8.0,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-8.0,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-8.0,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-8.5,전체,27,29.84,1.11,66.67,1.5,40.0,2.49,-1.66,9,5.78,-3.48,2.49,0,0,5.0,예,1999-09-17,2025-09-19
QQQ,9,아래,-8.5,앞 절반,13,16.73,1.29,69.23,1.177,45.93,2.99,-2.54,4,5.78,-3.48,3.08,0,0,5.0,예,1999-09-17,2011-09-16
QQQ,9,아래,-8.5,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-8.5,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-8.5,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-9.0,전체,27,29.84,1.11,66.67,1.5,40.0,2.49,-1.66,9,5.78,-3.48,2.49,0,0,5.0,예,1999-09-17,2025-09-19
QQQ,9,아래,-9.0,앞 절반,13,16.73,1.29,69.23,1.177,45.93,2.99,-2.54,4,5.78,-3.48,3.08,0,0,5.0,예,1999-09-17,2011-09-16
QQQ,9,아래,-9.0,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-9.0,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-9.0,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-9.5,전체,27,29.84,1.11,66.67,1.5,40.0,2.49,-1.66,9,5.78,-3.48,2.49,0,0,5.0,예,1999-09-17,2025-09-19
QQQ,9,아래,-9.5,앞 절반,13,16.73,1.29,69.23,1.177,45.93,2.99,-2.54,4,5.78,-3.48,3.08,0,0,5.0,예,1999-09-17,2011-09-16
QQQ,9,아래,-9.5,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-9.5,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-9.5,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,9,아래,-10.0,전체,27,29.84,1.11,66.67,1.5,40.0,2.49,-1.66,9,5.78,-3.48,2.49,0,0,5.0,예,1999-09-17,2025-09-19
QQQ,9,아래,-10.0,앞 절반,13,16.73,1.29,69.23,1.177,45.93,2.99,-2.54,4,5.78,-3.48,3.08,0,0,5.0,예,1999-09-17,2011-09-16
QQQ,9,아래,-10.0,뒤 절반,14,13.11,0.94,64.29,2.082,32.45,1.99,-0.95,5,4.77,-1.76,1.88,0,0,5.0,예,2012-09-21,2025-09-19
QQQ,9,아래,-10.0,최근 10년,10,7.45,0.74,60.0,1.73,36.63,2.02,-1.17,4,4.77,-1.76,2.13,0,0,5.0,예,2016-09-16,2025-09-19
QQQ,9,아래,-10.0,최근 5년,5,8.06,1.61,80.0,2.504,28.53,2.24,-0.89,1,4.77,-0.89,2.4,0,0,5.0,아니오,2021-09-17,2025-09-19
QQQ,12,위,무손절,전체,27,14.29,0.53,62.96,1.04,49.02,1.93,-1.86,10,7.68,-5.28,2.56,0,0,4.3,예,1999-12-17,2025-12-19
QQQ,12,위,무손절,앞 절반,13,4.15,0.32,53.85,1.119,47.19,2.53,-2.26,6,7.68,-5.28,3.29,0,0,4.31,예,1999-12-17,2011-12-16
QQQ,12,위,무손절,뒤 절반,14,10.14,0.72,71.43,1.207,45.32,1.52,-1.26,4,3.66,-2.51,1.72,0,0,4.29,예,2012-12-21,2025-12-19
QQQ,12,위,무손절,최근 10년,10,7.94,0.79,70.0,1.622,38.14,1.54,-0.95,3,3.66,-2.51,1.72,0,0,4.4,예,2016-12-16,2025-12-19
QQQ,12,위,무손절,최근 5년,5,3.22,0.64,80.0,0.57,63.68,1.43,-2.51,1,3.12,-2.51,2.02,0,0,4.4,아니오,2021-12-17,2025-12-19
QQQ,12,위,-1.0,전체,27,12.09,0.45,51.85,1.881,34.71,1.71,-0.91,13,7.68,-1.39,1.92,3,8,3.04,예,1999-12-17,2025-12-19
QQQ,12,위,-1.0,앞 절반,13,9.44,0.73,46.15,2.984,25.1,2.58,-0.87,7,7.68,-1.0,2.52,0,6,2.85,예,1999-12-17,2011-12-16
QQQ,12,위,-1.0,뒤 절반,14,2.66,0.19,57.14,1.097,47.68,1.05,-0.96,6,2.51,-1.39,1.16,3,2,3.21,예,2012-12-21,2025-12-19
QQQ,12,위,-1.0,최근 10년,10,-0.73,-0.07,50.0,0.847,54.15,0.8,-0.95,5,1.11,-1.39,0.98,3,1,3.1,예,2016-12-16,2025-12-19
QQQ,12,위,-1.0,최근 5년,5,0.22,0.04,60.0,0.729,57.84,0.87,-1.19,2,1.11,-1.39,1.15,1,1,3.0,아니오,2021-12-17,2025-12-19
QQQ,12,위,-1.5,전체,27,10.62,0.39,55.56,1.348,42.58,1.74,-1.29,12,7.68,-1.76,2.08,1,9,3.26,예,1999-12-17,2025-12-19
QQQ,12,위,-1.5,앞 절반,13,9.9,0.76,53.85,1.944,33.97,2.53,-1.3,6,7.68,-1.76,2.69,1,4,3.23,예,1999-12-17,2011-12-16
QQQ,12,위,-1.5,뒤 절반,14,0.71,0.05,57.14,0.82,54.95,1.05,-1.28,6,2.51,-1.5,1.33,0,5,3.29,예,2012-12-21,2025-12-19
QQQ,12,위,-1.5,최근 10년,10,-2.17,-0.22,50.0,0.649,60.64,0.8,-1.24,5,1.11,-1.5,1.15,0,4,3.1,예,2016-12-16,2025-12-19
QQQ,12,위,-1.5,최근 5년,5,-0.39,-0.08,60.0,0.58,63.29,0.87,-1.5,2,1.11,-1.5,1.31,0,2,3.0,아니오,2021-12-17,2025-12-19
