날짜,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2018-07-24,9681.18,9645,9680,9640,9665,5217,50401820,1158.39
2018-07-25,9592.0,9610,9625,9580,9595,9475,90934955,1147.69
2018-07-26,9550.68,9525,9550,9515,9525,10511,100097530,1142.69
2018-07-27,9509.6,9565,9575,9495,9520,3483,33225090,1137.69
2018-07-30,9547.21,9495,9530,9490,9530,10089,96029820,1142.18
2018-07-31,9533.0,9530,9535,9510,9535,3623,34504585,1140.45
2018-08-01,9549.53,9495,9550,9495,9545,70896,675423325,1142.38
2018-08-02,9589.93,9540,9585,9530,9585,8906,85125335,1147.18
2018-08-03,9613.62,9605,9625,9595,9610,5077,48778580,1149.93
2018-08-06,9581.51,9585,9595,9560,9565,7228,69148300,1146.06
2018-08-07,9574.15,9580,9600,9570,9580,31127,298197855,1145.14
2018-08-08,9544.64,9530,9545,9520,9545,2691,25648900,1141.57
2018-08-09,9532.24,9535,9550,9505,9525,4362,41541640,1140.04
2018-08-10,9624.91,9570,9630,9570,9615,3954,37951420,1151.05
2018-08-13,9667.83,9640,9680,9625,9665,22006,212659940,1156.15
2018-08-14,9624.37,9690,9690,9620,9620,19342,186590440,1150.95
2018-08-16,9631.76,9680,9690,9610,9640,52886,510366815,1151.6
2018-08-17,9589.76,9610,9620,9585,9605,12137,116543820,1146.5
2018-08-20,9572.94,9540,9580,9540,9580,11369,108689975,1144.46
2018-08-21,9540.75,9540,9540,9515,9540,20481,195066580,1140.58
2018-08-22,9539.43,9535,9545,9525,9545,7607,72553160,1140.38
2018-08-23,9562.85,9545,9575,9535,9565,1297,12402335,1143.13
2018-08-24,9537.82,9585,9595,9530,9540,6413,61280065,1140.07
2018-08-27,9498.74,9500,9515,9485,9505,16658,158235270,1135.38
2018-08-28,9470.82,9470,9485,9455,9465,9172,86815555,1132.01
2018-08-29,9475.4,9460,9480,9435,9470,4879,46120240,1132.52
2018-08-30,9468.03,9480,9480,9445,9465,6390,60432010,1131.6
2018-08-31,9499.24,9500,9510,9480,9505,10996,104396265,1135.28
2018-09-03,9471.54,9510,9530,9465,9480,20900,198810840,1131.91
2018-09-04,9517.01,9490,9525,9490,9505,2950,28025505,1137.32
2018-09-05,9564.26,9535,9560,9505,9560,11077,105583200,1142.93
2018-09-06,9591.1,9550,9595,9530,9585,10743,102816245,1146.09
2018-09-07,9578.72,9590,9595,9560,9560,21945,210379110,1144.56
2018-09-10,9642.11,9610,9640,9605,9630,22342,214802755,1152.11
2018-09-11,9608.21,9635,9645,9590,9595,3282,31614410,1148.03
2018-09-12,9634.99,9595,9630,9595,9630,10938,105208995,1151.19
2018-09-13,9588.73,9560,9585,9550,9585,4157,39769855,1145.54
2018-09-14,9531.85,9570,9575,9540,9540,1265,12087785,1138.67
2018-09-17,9621.55,9565,9635,9565,9605,7146,68620275,1149.39
2018-09-18,9591.91,9630,9630,9575,9595,4446,42783035,1145.82
2018-09-19,9568.18,9570,9595,9560,9560,5690,54487135,1142.96
2018-09-20,9569.42,9555,9585,9540,9555,9844,94071000,1143.06
2018-09-21,9522.54,9535,9550,9520,9530,6816,64966315,1137.35
2018-09-27,9510.2,9540,9540,9480,9495,14786,140461860,1135.82
2018-09-28,9476.63,9505,9510,9460,9465,39313,372603070,1131.73
2018-10-01,9497.42,9485,9505,9470,9500,17232,163563430,1134.18
2018-10-02,9555.9,9510,9560,9510,9560,33465,319513835,1141.12
2018-10-04,9653.58,9605,9650,9605,9640,37460,360296065,1152.76
2018-10-05,9653.32,9685,9685,9645,9645,20207,195119900,1152.65
2018-10-08,9684.43,9665,9675,9645,9665,5746,55529905,1156.33
2018-10-10,9693.21,9655,9690,9655,9675,4156,40206255,1157.45
2018-10-11,9779.65,9750,9775,9730,9765,9302,90766770,1167.56
2018-10-12,9673.16,9725,9725,9655,9675,6437,62401465,1154.69
2018-10-15,9696.43,9660,9695,9660,9680,12566,121747250,1157.35
2018-10-16,9648.69,9670,9670,9615,9635,4396,42374420,1151.63
2018-10-17,9618.82,9605,9635,9590,9615,4630,44459390,1148.06
2018-10-18,9701.43,9640,9695,9640,9690,7753,75033095,1157.86
2018-10-19,9674.67,9725,9740,9650,9665,24968,242180505,1154.59
2018-10-22,9643.16,9690,9700,9625,9650,20431,197515900,1150.81
2018-10-23,9720.5,9675,9725,9675,9725,14250,138193950,1160.0
2018-10-24,9678.73,9700,9710,9650,9665,13617,131879520,1155.0
2018-10-25,9727.74,9740,9745,9700,9715,29445,286471220,1160.82
2018-10-26,9760.8,9730,9770,9715,9755,29399,286646735,1164.7
2018-10-29,9761.99,9735,9765,9705,9765,30796,299694760,1164.8
2018-10-30,9742.71,9785,9785,9730,9730,31391,306429020,1162.45
2018-10-31,9748.85,9735,9760,9725,9735,24615,239959165,1163.17
2018-11-01,9727.78,9745,9760,9720,9725,41596,404939735,1160.62
2018-11-02,9589.71,9620,9655,9580,9600,36660,352128615,1144.08
2018-11-05,9616.57,9580,9625,9575,9600,25690,246619295,1147.24
2018-11-06,9618.62,9600,9615,9585,9615,4156,39924915,1147.45
2018-11-07,9614.69,9605,9625,9565,9615,44377,425739925,1146.93
2018-11-08,9556.93,9570,9580,9560,9560,53732,513847405,1139.99
2018-11-09,9654.16,9590,9655,9590,9645,6226,59956275,1151.53
2018-11-12,9711.73,9665,9710,9655,9705,21077,204066840,1158.37
2018-11-13,9705.13,9750,9755,9670,9685,6459,62788700,1157.55
2018-11-14,9715.87,9675,9710,9660,9705,4003,38798520,1158.78
2018-11-15,9669.98,9695,9705,9655,9680,2864,27717420,1153.16
2018-11-16,9668.46,9670,9685,9645,9650,5342,51610965,1153.06
2018-11-19,9661.0,9620,9680,9620,9665,2830,27336855,1152.14
2018-11-20,9646.57,9655,9665,9635,9640,3313,31972775,1150.4
2018-11-21,9680.23,9680,9695,9665,9685,4615,44663045,1154.39
2018-11-22,9670.3,9670,9675,9650,9670,2561,24747170,1153.16
2018-11-23,9679.39,9670,9690,9655,9680,3581,34660895,1154.18
2018-11-26,9668.5,9680,9695,9650,9670,4961,47992120,1152.86
2018-11-27,9675.6,9680,9685,9660,9675,581,5619585,1153.67
2018-11-28,9650.04,9675,9690,9640,9650,3462,33467945,1150.61
2018-11-29,9593.28,9605,9630,9585,9590,9080,87225790,1143.76
2018-11-30,9600.66,9580,9615,9570,9605,5210,49958670,1144.58
2018-12-03,9512.6,9550,9575,9510,9520,24774,236381965,1134.06
2018-12-04,9483.0,9510,9535,9475,9475,13002,123565815,1130.48
2018-12-05,9543.16,9520,9560,9505,9550,6473,61705235,1137.63
2018-12-06,9603.52,9555,9590,9555,9590,11952,114331035,1144.78
2018-12-07,9591.53,9580,9595,9565,9595,6598,63180505,1143.25
2018-12-10,9659.5,9635,9645,9610,9640,5152,49634710,1151.32
2018-12-11,9688.11,9650,9685,9650,9685,11467,110902565,1154.69
2018-12-12,9669.91,9660,9675,9645,9675,7161,69152195,1152.55
2018-12-13,9633.53,9630,9655,9615,9630,18101,174379025,1147.17
2018-12-14,9690.62,9630,9690,9630,9685,4704,45476410,1154.05
2018-12-17,9695.44,9695,9705,9680,9700,5249,50875540,1154.56
2018-12-18,9692.53,9715,9715,9665,9675,1726,16725435,1154.15
2018-12-19,9642.17,9670,9670,9630,9635,3707,35736880,1148.12
2018-12-20,9670.17,9680,9700,9665,9675,4272,41377765,1151.39
2018-12-21,9640.04,9650,9665,9625,9640,6383,61540725,1147.71
2018-12-24,9664.5,9665,9680,9635,9645,3735,36045820,1150.57
2018-12-26,9672.57,9670,9675,9645,9665,6743,65145610,1151.49
2018-12-27,9626.84,9645,9645,9610,9610,2281,21961405,1145.97
2018-12-28,9592.1,9615,9625,9580,9590,7320,70248455,1141.67
2019-01-02,9619.5,9555,9635,9555,9610,38063,365946235,1144.84
2019-01-03,9693.05,9670,9700,9660,9690,13565,131296255,1153.54
2019-01-04,9671.93,9670,9690,9635,9665,7763,75004860,1150.88
2019-01-07,9610.35,9600,9625,9585,9605,25122,241175610,1143.51
2019-01-08,9663.19,9605,9665,9600,9645,6585,63542405,1149.75
2019-01-09,9647.15,9650,9660,9615,9640,3710,35766390,1147.81
2019-01-10,9618.61,9620,9645,9600,9620,4216,40541460,1144.33
2019-01-11,9602.32,9620,9620,9590,9590,5023,48215390,1142.29
2019-01-14,9658.73,9625,9715,9610,9645,11465,110421970,1148.83
2019-01-15,9641.0,9655,9655,9610,9640,5634,54268545,1146.69
2019-01-16,9629.79,9645,9670,9615,9635,7963,76884590,1145.36
2019-01-17,9655.45,9640,9655,9620,9655,8773,84586755,1148.25
2019-01-18,9655.09,9645,9660,9635,9655,4233,40844050,1148.02
2019-01-21,9702.83,9675,9705,9665,9705,9251,89620530,1153.65
2019-01-22,9732.29,9700,9730,9700,9730,6038,58677355,1157.13
2019-01-23,9706.88,9730,9730,9690,9700,8131,78868045,1154.06
2019-01-24,9716.65,9695,9720,9675,9710,6779,65770330,1155.18
2019-01-25,9649.34,9695,9705,9650,9650,5910,57084550,1147.09
2019-01-28,9621.04,9630,9630,9595,9620,5443,52286455,1143.72
2019-01-29,9612.73,9635,9640,9595,9610,3436,33022535,1142.69
2019-01-30,9608.73,9610,9630,9600,9610,30036,288704585,1142.18
2019-01-31,9576.0,9575,9585,9545,9585,76262,730463870,1138.19
2019-02-01,9631.71,9580,9635,9565,9635,13783,132463855,1144.64
2019-02-07,9673.47,9630,9675,9630,9675,13907,134344955,1149.55
2019-02-08,9677.81,9685,9705,9660,9680,4296,41595570,1149.96
2019-02-11,9683.28,9665,9695,9665,9690,16952,164081795,1150.58
2019-02-12,9681.13,9695,9705,9670,9685,4327,41901125,1150.27
2019-02-13,9663.15,9665,9670,9645,9665,17754,171555805,1148.02
2019-02-14,9697.48,9690,9700,9675,9695,7313,70892285,1152.08
2019-02-15,9729.68,9700,9725,9700,9725,11217,109002650,1155.8
2019-02-18,9699.92,9700,9700,9670,9700,15633,151499260,1152.21
2019-02-19,9726.07,9700,9715,9695,9710,5831,56616950,1155.29
2019-02-20,9681.5,9680,9685,9655,9685,8441,81661525,1149.96
2019-02-21,9698.26,9685,9705,9670,9700,1844,17869315,1151.91
2019-02-22,9698.13,9690,9700,9690,9700,3129,30347545,1151.8
2019-02-25,9657.02,9670,9670,9650,9665,1707,16484800,1146.89
2019-02-26,9639.11,9640,9645,9620,9645,14334,138058950,1144.74
2019-02-27,9656.32,9625,9645,9625,9645,5507,53092920,1146.68
2019-02-28,9691.89,9650,9700,9640,9700,16323,158064345,1150.78
2019-03-04,9703.44,9700,9710,9690,9695,23302,225985010,1152.11
2019-03-05,9703.6,9710,9715,9700,9705,11214,108885940,1152.11
2019-03-06,9734.12,9705,9740,9700,9740,27964,271814400,1155.7
2019-03-07,9732.95,9740,9740,9710,9740,19601,190570640,1155.49
2019-03-08,9800.25,9770,9805,9765,9800,24223,237049035,1163.38
2019-03-11,9779.0,9790,9810,9770,9790,8443,82653110,1160.82
2019-03-12,9746.53,9760,9760,9730,9755,14961,145905715,1156.92
2019-03-13,9771.22,9750,9780,9745,9780,10211,99831780,1159.69
2019-03-14,9790.62,9765,11930,9745,11930,23207,272107885,1161.94
2019-03-15,9814.7,9805,9830,9780,9820,17738,174104885,1164.68
2019-03-18,9772.72,9795,9810,9760,9760,4501,44004805,1159.65
2019-03-19,9758.23,9770,9780,9745,9765,2372,23146125,1157.91
2019-03-20,9752.62,9750,9770,9740,9760,5997,58484710,1157.19
2019-03-21,9735.79,9725,9735,9705,9735,3209,31190990,1155.14
2019-03-22,9750.23,9735,9760,9725,9760,3245,31648050,1156.78
2019-03-25,9792.99,9795,9810,9790,9795,4558,44662545,1161.81
2019-03-26,9783.84,9780,9795,9760,9795,760,7430430,1160.68
2019-03-27,9794.07,9795,9805,9790,9805,1660,16268135,1161.81
2019-03-28,9813.79,9835,9840,9815,9825,6331,62226375,1164.06
2019-03-29,9806.14,9810,9825,9805,9815,5177,50816955,1163.04
2019-04-01,9795.12,9805,9810,9765,9800,42290,413460540,1161.7
2019-04-02,9817.91,9790,9825,9790,9820,2835,27846010,1164.37
2019-04-03,9801.98,9815,9820,9795,9805,9437,92541450,1162.42
2019-04-04,9816.26,9795,9830,9795,9825,5001,49113170,1164.06
2019-04-05,9823.18,9825,9830,9815,9825,9396,92316020,1164.78
2019-04-08,9886.58,9830,9885,9825,9885,12315,121615265,1172.26
2019-04-09,9866.17,9880,9890,9865,9880,8659,85536320,1169.8
2019-04-10,9846.29,9870,9885,9840,9850,6167,60798965,1167.14
2019-04-11,9843.76,9840,9870,9835,9840,12822,126257400,1166.86
2019-04-12,9856.42,9860,9875,9840,9855,4399,43309640,1168.23
2019-04-15,9799.11,9805,9825,9790,9800,8936,87605750,1161.26
2019-04-16,9821.81,9800,9825,9800,9825,5502,53998055,1163.92
2019-04-17,9811.76,9825,9840,9810,9820,4279,41994045,1162.69
2019-04-18,9829.53,9810,9840,9805,9825,18316,179916440,1164.74
2019-04-19,9828.78,9845,9845,9820,9835,8963,88155765,1164.54
2019-04-22,9875.7,9840,9885,9840,9880,3761,37113595,1170.08
2019-04-23,9876.9,9875,9880,9850,9880,2602,25681780,1170.18
2019-04-24,9951.62,9885,9945,9885,9945,4282,42523150,1179.0
2019-04-25,10041.3,10005,10045,10000,10045,27868,279070685,1189.56
2019-04-26,10039.44,10040,10055,10000,10045,16035,160914655,1189.26
2019-04-29,10031.24,10015,10035,10010,10025,7260,72746725,1188.23
2019-04-30,10121.95,10025,10110,10025,10110,26817,269729585,1198.9
2019-05-02,10088.75,10085,10090,10040,10090,21390,215485790,1194.9
2019-05-03,10126.92,10115,10140,10105,10130,15792,159808035,1199.31
2019-05-07,10102.13,10135,10160,10100,10100,42195,427825180,1196.33
2019-05-08,10124.22,10140,10150,10115,10120,34433,348798380,1198.9
2019-05-09,10216.51,10150,10210,10135,10210,53432,542933830,1209.77
2019-05-10,10195.59,10205,10235,10175,10185,120840,1232117475,1207.21
2019-05-13,10281.0,10210,10285,10210,10285,54368,556596585,1217.26
2019-05-14,10295.19,10310,10310,10260,10300,65173,669914575,1218.9
2019-05-15,10291.38,10290,10320,10280,10300,27370,281873705,1218.38
2019-05-16,10314.15,10285,10330,10285,10320,20258,208684620,1221.02
2019-05-17,10345.59,10325,10355,10300,10355,34531,356908560,1224.68
2019-05-20,10346.64,10345,10350,10320,10345,29801,307984205,1224.78
2019-05-21,10351.4,10325,10350,10325,10350,55947,578406815,1225.29
2019-05-22,10342.17,10335,10370,10330,10340,80342,831383920,1224.16
2019-05-23,10318.4,10330,10350,10295,10305,41907,432381355,1221.29
2019-05-24,10293.02,10315,10320,10295,10295,84550,871614315,1218.21
2019-05-27,10269.91,10285,10285,10245,10265,55573,570204620,1215.44
2019-05-28,10286.7,10270,10305,10265,10285,13041,134224055,1217.39
2019-05-29,10358.14,10305,10360,10305,10355,4413,45620415,1225.81
2019-05-30,10310.16,10350,10350,10300,10315,77833,803684905,1220.06
2019-05-31,10331.72,10320,10340,10300,10325,50181,517987125,1222.52
2019-06-03,10252.39,10325,10325,10215,10255,77528,794324915,1213.08
2019-06-04,10256.24,10230,10265,10220,10255,23898,244872350,1213.49
2019-06-05,10226.56,10225,10245,10210,10225,26887,275173725,1209.9
2019-06-07,10252.53,10220,10245,10215,10245,5783,59137800,1212.87
2019-06-10,10285.8,10245,10290,10235,10285,16705,171554215,1216.77
2019-06-11,10248.01,10280,10285,10230,10250,15436,158103100,1212.26
2019-06-12,10266.23,10235,10270,10230,10265,10678,109504585,1214.82
2019-06-13,10264.73,10265,10295,10250,10255,10035,103132935,1214.93
2019-06-14,10281.44,10265,10285,10260,10280,6522,67027910,1216.91
2019-06-17,10300.92,10290,10305,10285,10295,6299,64868370,1219.18
2019-06-18,10295.23,10300,10300,10265,10290,1799,18499415,1218.46
2019-06-19,10216.28,10215,10230,10195,10210,25848,264058720,1209.1
2019-06-20,10090.73,10185,10185,10080,10090,64311,650492020,1194.19
2019-06-21,10093.35,10080,10110,10065,10100,28507,287636485,1194.39
2019-06-24,10041.35,10065,10075,10025,10045,14291,143555210,1188.22
2019-06-25,10042.44,10025,10035,10010,10035,61680,618294400,1188.33
2019-06-26,10046.12,10045,10070,10030,10040,15843,159157735,1188.74
2019-06-27,10056.84,10030,10060,10030,10060,5521,55457325,1189.97
2019-06-28,10034.19,10045,10055,10020,10035,12430,124819255,1187.19
2019-07-01,10064.08,9990,10070,9980,10065,51270,514530555,1190.69
2019-07-02,10128.65,10095,10140,10085,10135,23169,234242160,1198.3
2019-07-03,10173.35,10150,10180,10130,10175,10193,103668945,1203.55
2019-07-04,10161.73,10165,10180,10145,10155,5343,54303100,1202.11
2019-07-05,10177.31,10155,10180,10155,10175,18882,192085985,1203.85
2019-07-08,10276.62,10210,10270,10210,10270,49273,504464270,1215.58
2019-07-09,10254.39,10265,10265,10240,10265,23723,243159660,1212.9
2019-07-10,10279.9,10270,10270,10250,10270,34806,357304425,1215.89
2019-07-11,10198.5,10220,10240,10175,10195,26044,265832840,1206.66
2019-07-12,10250.68,10205,10245,10205,10240,17836,182368020,1213.04
2019-07-15,10254.64,10250,10270,10235,10250,16744,171536350,1213.35
2019-07-16,10242.84,10270,10275,10225,10245,40630,416243355,1211.91
2019-07-17,10272.72,10275,10275,10245,10275,75418,774241150,1215.41
2019-07-18,10248.9,10275,10290,10220,10250,78898,808036875,1212.53
2019-07-19,10215.69,10215,10220,10180,10220,19376,197581355,1208.51
2019-07-22,10251.73,10235,10255,10220,10255,27795,284380350,1212.73
2019-07-23,10253.78,10225,10255,10225,10255,24761,253576155,1212.94
2019-07-24,10241.93,10260,10265,10235,10245,12455,127564480,1211.5
2019-07-25,10279.88,10250,10275,10240,10275,16408,168314055,1215.92
2019-07-26,10303.1,10290,10320,10285,10310,11878,122336185,1218.6
2019-07-29,10296.47,10310,10315,10275,10300,17521,180423185,1217.78
2019-07-30,10288.8,10300,10300,10265,10285,11353,116736935,1216.85
2019-07-31,10295.23,10280,10295,10270,10295,19543,200945740,1217.57
2019-08-01,10343.46,10345,10365,10325,10350,18974,196432865,1223.24
2019-08-02,10431.06,10405,10425,10375,10425,23260,242004925,1233.54
2019-08-05,10586.62,10480,10605,10465,10590,112531,1186723255,1251.87
2019-08-06,10581.9,10635,10640,10535,10585,63068,667876210,1251.25
2019-08-07,10583.1,10570,10595,10550,10580,32096,339378370,1251.36
2019-08-08,10526.92,10570,10585,10520,10530,41833,441182490,1244.66
2019-08-09,10549.39,10515,10550,10515,10545,12525,131882905,1247.24
2019-08-12,10596.59,10575,10600,10570,10595,26832,284015860,1252.8
2019-08-13,10660.5,10610,10650,10595,10650,70483,748443305,1260.73
2019-08-14,10568.17,10515,10570,10515,10565,63495,670282805,1249.94
2019-08-16,10550.77,10570,10600,10540,10555,123734,1307717220,1247.91
2019-08-19,10541.37,10535,10560,10535,10555,125219,1321612895,1246.78
2019-08-20,10524.26,10560,10570,10505,10530,144626,1526099610,1244.72
2019-08-21,10470.35,10520,10540,10445,10480,44021,461175005,1238.32
2019-08-22,10520.45,10480,10520,10475,10520,22286,234079360,1244.2
2019-08-23,10568.14,10550,10585,10540,10555,95905,1013204205,1249.77
2019-08-26,10618.0,10610,10635,10595,10615,34458,365731070,1255.65
2019-08-27,10565.05,10590,10590,10560,10560,43678,461709810,1249.36
2019-08-28,10579.02,10560,10585,10560,10585,38353,405297615,1251.01
2019-08-29,10602.05,10580,10605,10565,10605,32242,341659465,1253.69
2019-08-30,10559.86,10540,10565,10520,10565,28610,301619640,1248.64
2019-09-02,10555.6,10570,10590,10545,10560,24340,257021650,1248.12
2019-09-03,10601.98,10575,10605,10575,10600,14768,156472590,1253.59
2019-09-04,10533.29,10560,10570,10530,10535,17783,187549910,1245.44
2019-09-05,10461.95,10495,10500,10430,10470,83002,867755500,1236.98
2019-09-06,10423.31,10445,10445,10420,10435,30764,320996450,1232.34
2019-09-09,10406.13,10420,10420,10370,10395,46430,482552435,1230.9
2019-09-10,10406.77,10380,10405,10370,10405,9916,102995850,1231.17
2019-09-11,10383.29,10395,10410,10370,10385,27550,286212150,1228.35
2019-09-16,10313.37,10325,10340,10310,10315,24582,253813380,1220.09
2019-09-17,10383.38,10340,10385,10340,10385,21868,226475630,1228.35
2019-09-18,10389.77,10355,10400,10355,10395,19536,202876165,1229.08
2019-09-19,10418.91,10395,10445,10395,10410,69138,720403635,1232.48
2019-09-20,10367.06,10430,10435,10350,10365,26736,277159055,1226.29
2019-09-23,10423.98,10400,10425,10385,10420,31221,324991435,1233.0
2019-09-24,10434.57,10425,10435,10400,10435,49011,510745325,1234.24
2019-09-25,10455.75,10430,10470,10430,10465,29119,304458690,1236.72
2019-09-26,10463.88,10460,10475,10450,10465,15281,159779895,1237.65
2019-09-27,10473.29,10475,10495,10470,10475,9853,103302080,1238.68
2019-09-30,10449.13,10495,10505,10440,10445,14881,155770500,1235.79
2019-10-01,10473.0,10465,10475,10440,10475,53997,564757870,1238.58
2019-10-02,10536.49,10500,10530,10485,10530,15091,158597035,1246.02
2019-10-04,10440.13,10500,10500,10425,10455,20946,219098260,1234.55
2019-10-07,10452.77,10430,10460,10430,10450,8963,93617040,1236.0
2019-10-08,10432.39,10465,10465,10420,10420,31416,327698755,1233.52
2019-10-10,10448.48,10470,10490,10400,10450,5007,52258530,1235.38
2019-10-11,10384.47,10395,10415,10370,10390,17791,184831685,1227.73
2019-10-14,10346.46,10335,10360,10315,10350,34804,359906810,1223.08
2019-10-15,10354.45,10355,10365,10335,10355,8158,84395900,1224.01
2019-10-16,10383.57,10345,10390,10340,10380,12198,126515070,1227.63
2019-10-17,10369.91,10375,10375,10355,10375,10054,104195555,1225.77
2019-10-18,10326.31,10320,10335,10300,10330,36653,378174785,1220.57
2019-10-21,10234.63,10320,10320,10245,10245,46667,479547995,1209.71
2019-10-22,10224.23,10245,10255,10215,10225,27759,283855315,1208.47
2019-10-23,10249.87,10245,10280,10240,10250,12610,129320305,1211.47
2019-10-24,10249.15,10240,10260,10205,10255,29584,302935560,1211.37
2019-10-25,10254.78,10255,10275,10240,10255,15321,157226320,1211.99
2019-10-28,10233.96,10240,10240,10200,10230,12921,132036840,1209.51
2019-10-29,10169.39,10200,10225,10165,10170,11215,114231505,1201.86
2019-10-30,10214.07,10205,10220,10195,10210,9983,101912350,1207.13
2019-10-31,10173.39,10195,10195,10135,10180,24696,250828660,1202.27
2019-11-01,10194.78,10210,10240,10180,10195,6941,70806115,1204.75
2019-11-04,10146.07,10175,10175,10130,10140,24615,249539815,1198.96
2019-11-05,10131.29,10150,10160,10125,10125,20225,205158920,1197.21
2019-11-06,10129.82,10120,10130,10110,10115,13905,140695485,1197.0
2019-11-07,10145.05,10145,10160,10130,10145,11308,114739625,1198.76
2019-11-08,10119.38,10110,10125,10090,10125,11589,117120875,1195.66
2019-11-11,10196.28,10140,10200,10130,10200,19558,198675815,1204.75
2019-11-12,10157.07,10190,10190,10155,10155,11970,121798170,1200.1
2019-11-13,10210.06,10180,10220,10180,10210,6836,69768960,1206.41
2019-11-14,10234.64,10240,10250,10220,10250,66513,681177520,1209.58
2019-11-15,10204.55,10220,10225,10180,10205,14161,144358800,1205.99
2019-11-18,10187.96,10185,10200,10165,10190,27076,275451975,1204.03
2019-11-19,10222.32,10225,10230,10200,10220,10082,103024425,1208.06
2019-11-20,10240.72,10230,10245,10220,10240,10218,104575430,1210.23
2019-11-21,10310.32,10260,10310,10260,10310,86328,888344315,1218.4
2019-11-22,10317.66,10305,10320,10285,10320,15666,161420515,1219.23
2019-11-25,10292.68,10300,10315,10265,10280,93336,960686385,1216.23
2019-11-26,10297.09,10265,10300,10240,10295,23298,239226960,1216.75
2019-11-27,10300.0,10280,10305,10265,10305,5730,58951485,1217.06
2019-11-28,10329.94,10310,10330,10305,10320,19950,205811590,1220.58
2019-11-29,10333.8,10320,10345,10310,10345,9391,97056110,1220.99
2019-12-02,10359.49,10335,10355,10305,10355,69515,718452235,1223.99
2019-12-03,10391.29,10365,10390,10360,10385,63621,659978730,1227.71
2019-12-04,10458.09,10405,10465,10405,10455,60595,632939830,1235.57
2019-12-05,10422.48,10430,10435,10400,10425,15699,163549890,1231.33
2019-12-06,10407.26,10410,10425,10380,10415,15282,159093790,1229.47
2019-12-09,10415.29,10410,10415,10390,10415,9217,95919215,1230.4
2019-12-10,10438.22,10430,10450,10415,10435,8422,87884285,1233.09
2019-12-11,10462.02,10430,10460,10410,10460,30159,315045405,1235.88
2019-12-12,10386.3,10415,10430,10380,10390,34366,357185345,1227.05
2019-12-13,10250.56,10270,10285,10235,10260,59087,606070550,1210.98
2019-12-16,10263.86,10285,10295,10250,10265,17256,177138955,1212.53
2019-12-17,10207.17,10235,10240,10185,10210,18929,193204830,1205.8
2019-12-18,10233.67,10175,10230,10175,10230,22884,233450810,1208.9
2019-12-19,10202.46,10220,10220,10180,10205,15746,160498250,1205.18
2019-12-20,10166.18,10185,10205,10160,10165,13930,141723700,1200.83
2019-12-23,10187.45,10160,10190,10150,10190,26196,266385470,1203.31
2019-12-24,10186.7,10190,10200,10170,10185,74787,761044780,1203.21
2019-12-26,10163.43,10170,10170,10155,10170,31603,321011550,1200.41
2019-12-27,10165.39,10160,10170,10145,10165,17774,180484065,1200.52
2019-12-30,10133.11,10165,10165,10125,10130,46735,474180890,1196.69
2020-01-02,10155.53,10110,10155,10105,10155,133042,1350380305,1199.28
2020-01-03,10228.93,10155,10230,10135,10225,98130,1000877760,1207.87
2020-01-06,10271.34,10240,10275,10225,10270,37838,387709805,1212.84
2020-01-07,10218.01,10230,10230,10200,10230,23752,242548770,1206.52
2020-01-08,10267.33,10260,10330,10250,10270,123582,1271188065,1212.32
2020-01-09,10155.49,10195,10195,10150,10165,63070,641769465,1199.07
2020-01-10,10186.81,10170,10200,10165,10185,12457,126781850,1202.69
2020-01-13,10134.88,10165,10165,10110,10135,36864,373373755,1196.48
2020-01-14,10133.29,10120,10140,10090,10140,34294,346660505,1196.27
2020-01-15,10148.37,10165,10190,10140,10150,74757,759164235,1197.93
2020-01-16,10182.97,10165,10185,10150,10185,26661,271320060,1202.04
2020-01-17,10168.8,10180,10180,10140,10170,44561,452940385,1200.45
2020-01-20,10165.39,10175,10190,10145,10160,50908,517091880,1200.03
2020-01-21,10241.02,10160,10270,10155,10235,86050,879914425,1208.95
2020-01-22,10218.73,10245,10250,10195,10220,92625,945750040,1206.25
2020-01-23,10253.78,10220,10250,10220,10250,190172,1947549410,1210.29
2020-01-28,10329.35,10330,10335,10305,10325,112034,1156646590,1219.21
2020-01-29,10332.18,10310,10335,10295,10335,92747,956933240,1219.52
2020-01-30,10404.57,10340,10405,10335,10400,107109,1112401470,1228.01
2020-01-31,10468.28,10420,10460,10385,10460,99206,1032352215,1235.48
2020-02-03,10494.79,10500,10515,10475,10485,115636,1213680565,1238.58
2020-02-04,10422.18,10460,10475,10405,10425,228160,2378202500,1229.98
2020-02-05,10458.32,10390,10465,10390,10460,125207,1307278475,1234.23
2020-02-06,10357.75,10400,10400,10335,10355,158637,1644814785,1222.31
2020-02-07,10423.14,10400,10435,10400,10420,52609,548539130,1229.98
2020-02-10,10431.22,10470,10480,10420,10425,52318,546133365,1230.92
2020-02-11,10378.68,10425,10425,10360,10380,60054,623734450,1224.7
2020-02-12,10353.07,10370,10395,10325,10355,109491,1133770310,1222.31
2020-02-13,10387.41,10355,10385,10345,10385,15921,164987625,1226.36
2020-02-14,10394.24,10390,10410,10370,10395,12522,130082520,1227.26
2020-02-17,10399.75,10385,10395,10355,10395,20148,209029685,1227.88
2020-02-18,10448.22,10405,10450,10405,10450,14497,151194000,1233.59
2020-02-19,10444.93,10445,10475,10435,10450,334269,3491581560,1233.17
2020-02-20,10532.25,10460,10550,10455,10530,137118,1440780505,1243.44
